start,O'Connor
-35.0399,117.3168
-35.0371,117.3154
-35.0322,117.3035
-35.0210,117.2721
-35.0171,117.1952
-35.0191,117.1824
-35.0269,117.1647
-35.0309,117.1612
-35.0455,117.1570
-35.0477,117.1536
-35.0520,117.1513
-35.0553,117.1510
-35.0561,117.1526
-35.0614,117.1504
-35.0578,117.1483
-35.0522,117.1411
-35.0538,117.1365
-35.0481,117.1306
-35.0414,117.1143
-35.0324,117.0979
-35.0326,117.0919
-35.0300,117.0820
-35.0313,117.0778
-35.0332,117.0765
-35.0318,117.0733
-35.0334,117.0729
-35.0337,117.0631
-35.0314,117.0645
-35.0285,117.0597
-35.0304,117.0557
-35.0250,117.0335
-35.0285,117.0237
-35.0320,117.0246
-35.0355,117.0189
-35.0339,117.0164
-35.0320,117.0163
-35.0301,117.0119
-35.0266,116.9968
-35.0219,116.9850
-35.0193,116.9708
-35.0193,116.9568
-35.0213,116.9552
-35.0259,116.9446
-35.0349,116.9343
-35.0401,116.9332
-35.0417,116.9293
-35.0441,116.9314
-35.0471,116.9288
-35.0527,116.9284
-35.0530,116.9247
-35.0581,116.9261
-35.0643,116.9212
-35.0626,116.9175
-35.0615,116.9181
-35.0617,116.9155
-35.0602,116.9157
-35.0582,116.9127
-35.0588,116.9089
-35.0571,116.9052
-35.0556,116.9059
-35.0547,116.8999
-35.0478,116.8845
-35.0482,116.8795
-35.0506,116.8751
-35.0482,116.8717
-35.0484,116.8659
-35.0535,116.8617
-35.0566,116.8619
-35.0531,116.8589
-35.0508,116.8590
-35.0478,116.8537
-35.0493,116.8463
-35.0473,116.8460
-35.0453,116.8484
-35.0402,116.8443
-35.0392,116.8381
-35.0410,116.8355
-35.0392,116.8349
-35.0428,116.8311
-35.0410,116.8271
-35.0390,116.8289
-35.0396,116.8240
-35.0377,116.8259
-35.0337,116.8238
-35.0252,116.8092
-35.0184,116.7914
-35.0147,116.7682
-35.0183,116.7483
-35.0225,116.7419
-35.0304,116.7373
-35.0314,116.7440
-35.0374,116.7454
-35.0351,116.7426
-35.0360,116.7394
-35.0289,116.7071
-35.0342,116.6942
-35.0342,116.6882
-35.0367,116.6862
-35.0369,116.6838
-35.0385,116.6837
-35.0385,116.6802
-35.0404,116.6791
-35.0477,116.6613
-35.0476,116.6572
-35.0490,116.6582
-35.0506,116.6542
-35.0510,116.6516
-35.0471,116.6455
-35.0494,116.6458
-35.0535,116.6426
-35.0543,116.6354
-35.0573,116.6332
-35.0587,116.6338
-35.0607,116.6297
-35.0529,116.6253
-35.0463,116.6298
-35.0332,116.6103
-35.0311,116.6056
-35.0332,116.6012
-35.0321,116.5958
-35.0331,116.5912
-35.0316,116.5877
-35.0285,116.5857
-35.0306,116.5820
-35.0281,116.5780
-35.0330,116.5722
-35.0318,116.5729
-35.0315,116.5708
-35.0280,116.5755
-35.0243,116.5748
-35.0251,116.5707
-35.0217,116.5707
-35.0221,116.5691
-35.0204,116.5693
-35.0183,116.5664
-35.0120,116.5482
-35.0072,116.5411
-35.0044,116.5328
-35.0049,116.5232
-35.0024,116.5225
-35.0022,116.5178
-35.0038,116.5181
-35.0069,116.5152
-35.0055,116.5078
-35.0090,116.5010
-35.0110,116.5000
-35.0116,116.5015
-35.0147,116.4880
-35.0129,116.4884
-35.0123,116.4870
-35.0151,116.4860
-35.0161,116.4816
-35.0139,116.4809
-35.0107,116.4836
-35.0039,116.4785
-34.9791,116.4446
-34.9796,116.4423
-34.9740,116.4363
-34.9512,116.3931
-34.9500,116.3932
-34.9435,116.3786
-34.9422,116.3765
-34.9406,116.3776
-34.9378,116.3760
-34.9344,116.3702
-34.9339,116.3670
-34.9264,116.3542
-34.9280,116.3497
-34.9262,116.3486
-34.9267,116.3467
-34.9151,116.3315
-34.9075,116.3103
-34.9012,116.3043
-34.9023,116.3004
-34.8967,116.2899
-34.8937,116.2877
-34.8877,116.2779
-34.8760,116.2507
-34.8553,116.1755
-34.8509,116.1647
-34.8447,116.1370
-34.8435,116.0749
-34.8408,116.0561
-34.8409,116.0395
-34.8367,116.0299
-34.8403,116.0229
-34.8377,116.0149
-34.8400,116.0126
-34.8422,116.0021
-34.8203,116.0025
-34.8179,116.0045
-34.8123,116.0026
-34.7938,115.9910
-34.7908,115.9872
-34.7870,115.9863
-34.7670,115.9681
-34.7622,115.9617
-34.7541,115.9637
-34.7510,115.9612
-34.7476,115.9631
-34.7439,115.9624
-34.7393,115.9582
-34.7363,115.9576
-34.7354,115.9555
-34.7278,115.9538
-34.7236,115.9499
-34.6021,115.8185
-34.5387,115.7430
-34.5081,115.7011
-34.4854,115.6745
-34.4810,115.6781
-34.4828,115.6852
-34.4802,115.6896
-34.4801,115.6942
-34.4704,115.7061
-34.4657,115.7215
-34.4622,115.7250
-34.4607,115.7449
-34.4583,115.7467
-34.4578,115.7497
-34.4596,115.7529
-34.4588,115.7552
-34.4600,115.7584
-34.4587,115.7661
-34.4567,115.7675
-34.4541,115.7743
-34.4491,115.7763
-34.4446,115.7740
-34.4423,115.7751
-34.4452,115.7822
-34.4404,115.7920
-34.4258,115.8043
-34.4211,115.8055
-34.4143,115.8122
-34.4150,115.8251
-34.4074,115.8302
-34.4053,115.8262
-34.4058,115.8205
-34.3990,115.8089
-34.3879,115.8015
-34.3819,115.8004
-34.3748,115.7896
-34.3692,115.7863
-34.3630,115.7856
-34.3595,115.7821
-34.3544,115.7807
-34.3534,115.7810
-34.3527,115.7927
-34.3470,115.7927
-34.3470,115.7871
-34.3427,115.7871
-34.3425,115.7941
-34.3338,115.7938
-34.3338,115.7983
-34.3294,115.7983
-34.3308,115.8011
-34.3296,115.8040
-34.3350,115.8057
-34.3335,115.8110
-34.3369,115.8187
-34.3362,115.8221
-34.3310,115.8203
-34.3298,115.8245
-34.3276,115.8240
-34.3283,115.8283
-34.3246,115.8286
-34.3247,115.8309
-34.3216,115.8306
-34.3192,115.8371
-34.3166,115.8340
-34.3145,115.8362
-34.3143,115.8345
-34.3095,115.8352
-34.3063,115.8377
-34.3026,115.8381
-34.3029,115.8419
-34.3012,115.8440
-34.2989,115.8424
-34.3000,115.8505
-34.2988,115.8516
-34.3034,115.8559
-34.3022,115.8584
-34.3045,115.8670
-34.3025,115.8700
-34.2995,115.87
-34.2997,115.8726
-34.2969,115.8761
-34.2222,115.8761
-34.2222,115.8780
-34.2131,115.8781
-34.2131,115.8903
-34.2049,115.8903
-34.1957,115.8973
-34.1901,115.8973
-34.1901,115.9059
-34.1663,115.9089
-34.1663,115.9166
-34.1616,115.9166
-34.1619,115.9443
-34.1350,115.9443
-34.1321,115.9409
-34.1315,115.9422
-34.1290,115.9417
-34.1308,115.9429
-34.1307,115.9453
-34.1268,115.9510
-34.1337,115.9590
-34.1303,115.9632
-34.1290,115.9707
-34.1341,115.9767
-34.1305,115.9810
-34.1380,115.9898
-34.1340,116.0033
-34.1340,116.0064
-34.1358,116.0064
-34.1358,116.0107
-34.1249,116.0096
-34.0858,116.0110
-34.0856,115.9797
-33.9976,115.9797
-33.9976,115.9457
-33.9639,115.9458
-33.9639,115.9634
-33.9576,115.9634
-33.9576,115.9779
-33.9438,115.9779
-33.9438,115.9942
-33.9342,115.9941
-33.9341,115.9826
-33.9300,115.9776
-33.9225,115.9751
-33.9167,115.9671
-33.9168,115.9762
-33.9132,115.9722
-33.9067,115.9703
-33.9067,115.9773
-33.9027,115.9773
-33.9027,115.9982
-33.8950,115.9983
-33.8950,116.0019
-33.8781,116.0018
-33.8781,116.0030
-33.8463,116.0018
-33.8463,116.0051
-33.8400,116.0051
-33.8400,116.0025
-33.8101,116.0023
-33.8049,115.9978
-33.8049,116.0001
-33.8013,116.0000
-33.8030,116.0442
-33.8012,116.0442
-33.8011,116.0828
-33.7989,116.0812
-33.7964,116.0924
-33.7902,116.0938
-33.7902,116.0999
-33.7805,116.1002
-33.7807,116.1962
-33.7711,116.1961
-33.7710,116.2179
-33.7350,116.2184
-33.7350,116.2281
-33.7213,116.2282
-33.7212,116.2315
-33.7183,116.2315
-33.7183,116.2336
-33.7111,116.2336
-33.7111,116.2391
-33.7065,116.2397
-33.7030,116.2272
-33.7014,116.2272
-33.7014,116.2158
-33.6697,116.2154
-33.6698,116.2011
-33.6577,116.2010
-33.6577,116.2053
-33.6462,116.2060
-33.6462,116.2019
-33.6387,116.2011
-33.6387,116.1981
-33.6347,116.1952
-33.6278,116.2037
-33.6174,116.2037
-33.6174,116.2065
-33.5963,116.2064
-33.5925,116.1969
-33.5134,116.1968
-33.5133,116.1328
-33.4868,116.1328
-33.4854,116.0652
-33.4849,116.0641
-33.4403,116.0641
-33.4404,116.0236
-33.3608,116.0232
-33.3607,116.0578
-33.3477,116.0579
-33.3470,116.0531
-33.3508,116.0544
-33.3543,116.0498
-33.3538,116.0445
-33.3519,116.0441
-33.3527,116.0406
-33.3472,116.0327
-33.3490,116.0266
-33.3474,116.0233
-33.3543,116.0160
-33.3561,116.0168
-33.3554,116.0087
-33.3607,116.0077
-33.3629,116.0009
-33.3671,116.0017
-33.3670,116.0056
-33.3720,116.0037
-33.3728,116.0084
-33.3751,116.0071
-33.3798,116.0081
-33.3815,116.0098
-33.3802,116.0118
-33.3840,116.0132
-33.3852,116.0170
-33.3903,116.0115
-33.3921,116.0156
-33.3931,116.0134
-33.3951,116.0131
-33.3937,116.0104
-33.3964,116.0091
-33.3988,116.0113
-33.4001,116.0192
-33.4018,116.0207
-33.4032,116.0200
-33.4016,116.0159
-33.4024,116.0113
-33.4051,116.0102
-33.4040,116.0063
-33.4068,116.0054
-33.4084,116.0099
-33.4118,116.0084
-33.4115,116.0015
-33.4081,116.0004
-33.4098,115.9945
-33.4033,115.9932
-33.4022,115.9912
-33.3990,115.9923
-33.4007,115.9864
-33.4056,115.9863
-33.4067,115.9842
-33.4086,115.9851
-33.4117,115.9832
-33.4112,115.9814
-33.4044,115.9822
-33.4030,115.9782
-33.4016,115.9798
-33.4018,115.9678
-33.3955,115.9622
-33.3954,115.9577
-33.3924,115.9545
-33.3930,115.9505
-33.3903,115.9483
-33.3888,115.9391
-33.3822,115.9388
-33.3780,115.9369
-33.3801,115.9241
-33.3786,115.9191
-33.3489,115.9189
-33.3489,115.9278
-33.3416,115.9278
-33.3416,115.9242
-33.3390,115.9242
-33.3390,115.9189
-33.2900,115.9185
-33.2898,115.9469
-33.2223,115.9458
-33.2203,115.9500
-33.2229,115.9549
-33.2221,115.9622
-33.2168,115.9684
-33.2176,115.9712
-33.2140,115.9736
-33.2125,115.9803
-33.2100,115.9828
-33.2096,115.9870
-33.2122,115.9891
-33.2126,115.9925
-33.2102,115.9971
-33.2100,116.0020
-33.2070,116.0032
-33.2039,116.0132
-33.2013,116.0137
-33.1904,116.0101
-33.1878,116.0124
-33.1834,116.0133
-33.1829,116.0153
-33.1846,116.0193
-33.1861,116.0186
-33.1888,116.0212
-33.1913,116.0304
-33.2129,116.0312
-33.2319,116.0085
-33.2318,116.1450
-33.2242,116.1422
-33.2242,116.1467
-33.0848,116.1468
-33.0850,116.2090
-33.0303,116.2088
-33.0302,116.2844
-33.0117,116.2844
-33.0117,116.3543
-32.9945,116.3543
-32.9945,116.4094
-33.0858,116.4094
-33.0858,116.4690
-33.0620,116.4690
-33.0620,116.5121
-33.0725,116.5121
-33.0727,116.5231
-33.0772,116.5231
-33.0772,116.5283
-33.0782,116.5283
-33.0781,116.5399
-33.0645,116.5393
-33.0645,116.5405
-33.0580,116.5405
-33.0580,116.5473
-33.0605,116.5473
-33.0611,116.5681
-33.0379,116.5673
-33.0313,116.5734
-33.0219,116.5731
-33.0218,116.5787
-33.0085,116.5783
-33.0085,116.6034
-32.9818,116.6034
-32.9818,116.6177
-32.9077,116.6174
-32.9077,116.6500
-32.8469,116.6501
-32.8469,116.6585
-32.8158,116.6594
-32.8158,116.6582
-32.8032,116.6567
-32.7998,116.6542
-32.7927,116.6529
-32.7924,116.6543
-32.7817,116.6543
-32.7829,116.6516
-32.7819,116.6453
-32.7775,116.6395
-32.7774,116.6341
-32.7713,116.6256
-32.7725,116.6167
-32.7693,116.6053
-32.7740,116.5985
-32.7708,116.5946
-32.7717,116.5906
-32.7512,116.5756
-32.7336,116.5691
-32.7160,116.5482
-32.7048,116.5408
-32.691,116.5224
-32.6821,116.5210
-32.6636,116.5101
-32.6583,116.5059
-32.6534,116.4983
-32.6349,116.4827
-32.6315,116.4817
-32.6281,116.4766
-32.5741,116.4401
-32.5235,116.3897
-32.5235,116.3792
-32.5181,116.3792
-32.5181,116.3822
-32.4980,116.3595
-32.4981,116.2596
-32.3896,116.2596
-32.3561,116.2310
-32.3497,116.2270
-32.3427,116.2253
-32.3233,116.2138
-32.2945,116.1957
-32.2874,116.1895
-32.2358,116.2249
-32.2364,116.3839
-32.3574,116.3838
-32.3575,116.6151
-32.3484,116.6152
-32.3484,116.6251
-32.3531,116.6251
-32.3542,116.6472
-32.3521,116.6478
-32.3553,116.6536
-32.3528,116.6536
-32.3526,116.6581
-32.3557,116.6582
-32.3565,116.6660
-32.3527,116.6659
-32.3524,116.6810
-32.3468,116.6810
-32.3468,116.6902
-32.3486,116.6902
-32.3490,116.7102
-32.3486,116.7209
-32.3464,116.7209
-32.3464,116.7246
-32.3483,116.7246
-32.3400,116.7440
-32.3381,116.7440
-32.3387,116.7597
-32.3333,116.7597
-32.3333,116.7839
-32.3278,116.7839
-32.3183,116.7783
-32.3094,116.7967
-32.3043,116.7987
-32.3012,116.7981
-32.2969,116.8088
-32.3000,116.8105
-32.2985,116.8140
-32.2961,116.8127
-32.2937,116.8187
-32.2871,116.8151
-32.2840,116.8228
-32.2818,116.8216
-32.2800,116.8260
-32.2768,116.8241
-32.2729,116.8338
-32.2582,116.8339
-32.2582,116.9894
-32.2585,116.9934
-32.2600,116.9943
-32.2573,117.0005
-32.2603,117.0023
-32.2572,117.0100
-32.2614,117.0107
-32.2632,117.0085
-32.2727,117.0142
-32.2614,117.0404
-32.2675,117.0440
-32.2597,117.0630
-32.2700,117.0689
-32.2611,117.0882
-32.2624,117.0889
-32.2598,117.0954
-32.2675,117.0998
-32.2619,117.1111
-32.2618,117.1394
-32.2584,117.1394
-32.2583,117.1782
-32.2565,117.1802
-32.2576,117.1910
-32.2454,117.1920
-32.2440,117.1992
-32.2361,117.2025
-32.2394,117.2074
-32.2400,117.2170
-32.2385,117.2242
-32.2412,117.2275
-32.2401,117.2338
-32.2422,117.2356
-32.2314,117.2356
-32.2316,117.2396
-32.2283,117.2396
-32.2282,117.2628
-32.2261,117.2667
-32.2285,117.2717
-32.2341,117.2731
-32.2341,117.2776
-32.2325,117.2752
-32.2303,117.2753
-32.2267,117.2805
-32.2268,117.2828
-32.2298,117.2827
-32.2297,117.3102
-32.2331,117.3103
-32.2297,117.3165
-32.2206,117.3162
-32.2203,117.3347
-32.2275,117.3350
-32.2273,117.3456
-32.2253,117.3455
-32.2251,117.3619
-32.2253,117.3653
-32.2282,117.3653
-32.2281,117.3717
-32.2273,117.3745
-32.2218,117.3747
-32.2215,117.3915
-32.2182,117.3914
-32.2181,117.3952
-32.2214,117.3953
-32.2212,117.4119
-32.2260,117.4120
-32.2259,117.4283
-32.2012,117.4283
-32.2011,117.4330
-32.2027,117.4330
-32.2027,117.4631
-32.1972,117.4631
-32.1972,117.4814
-32.2030,117.4814
-32.2024,117.5118
-32.1994,117.5118
-32.1994,117.5278
-32.2030,117.5278
-32.2030,117.5435
-32.2050,117.5435
-32.2050,117.5535
-32.1976,117.5534
-32.1977,117.5566
-32.1959,117.5566
-32.1958,117.5802
-32.1888,117.5801
-32.1884,117.6221
-32.1752,117.6221
-32.1763,117.6293
-32.1671,117.6294
-32.1681,117.6393
-32.1621,117.6330
-32.1621,117.7145
-32.1599,117.7936
-32.1696,117.7936
-32.1696,117.8058
-32.1496,117.8057
-32.1496,117.8348
-32.1527,117.8348
-32.1526,117.8572
-32.1550,117.8572
-32.1550,117.8652
-32.1561,117.8652
-32.1561,117.8727
-32.1543,117.8727
-32.1543,117.8912
-32.1574,117.9045
-32.1574,117.9239
-32.1590,117.9271
-32.1627,117.9281
-32.1627,117.9538
-32.1652,117.9566
-32.1651,117.9813
-32.1736,117.9918
-32.1736,118.0168
-32.1920,118.0170
-32.1911,118.0822
-32.1958,118.0822
-32.1958,118.0902
-32.2014,118.0848
-32.2281,118.0779
-32.2282,118.1082
-32.2303,118.1082
-32.2303,118.1250
-32.2282,118.1250
-32.2282,118.1403
-32.2316,118.1403
-32.2315,118.1742
-32.2365,118.1742
-32.2365,118.1896
-32.2308,118.1895
-32.2307,118.2082
-32.2495,118.2084
-32.2495,118.1946
-32.2795,118.1947
-32.2794,118.2302
-32.2770,118.2361
-32.2777,118.2491
-32.2719,118.2704
-32.2718,118.3215
-32.2863,118.3215
-32.2864,118.3387
-32.2813,118.3387
-32.2858,118.3507
-32.2856,118.3966
-32.2867,118.3967
-32.2867,118.4031
-32.2856,118.4031
-32.2853,118.6237
-32.2624,118.6239
-32.2621,118.6154
-32.2480,118.6153
-32.2466,118.8167
-32.2375,118.8978
-32.2376,118.9137
-32.2134,118.9138
-32.2147,119.1614
-32.2033,119.1786
-32.2034,119.5772
-32.2061,119.5772
-32.2061,119.6137
-32.2034,119.6137
-32.2034,119.7005
-32.2064,119.7005
-32.2064,119.7323
-32.2033,119.7321
-32.2035,120.0096
-31.2689,120.0097
-30.1611,120.0138
-30.1584,120.0023
-30.1585,119.9882
-29.9500,119.4198
-29.9447,119.4198
-29.8204,119.0808
-29.8261,119.0808
-29.6123,118.5037
-29.2795,118.4359
-29.1179,118.4360
-29.1174,118.7203
-29.2922,118.7203
-29.2922,119.0581
-29.2909,119.2006
-29.1109,119.3444
-29.1129,119.6630
-28.9160,119.7757
-28.8478,119.7757
-28.8478,119.8019
-28.4655,119.8019
-28.4656,119.8484
-28.4641,119.8483
-28.4640,120.0451
-28.4615,120.0451
-28.4613,120.0510
-28.2942,120.0469
-28.2926,120.2033
-28.0472,120.1966
-28.0476,120.1515
-27.7432,120.1567
-27.6126,120.1575
-27.6126,120.0746
-27.5022,120.0746
-27.5022,120.0583
-27.2902,120.0583
-27.2922,120.8573
-27.2902,121.7790
-26.8067,121.7790
-26.8067,122.0655
-26.8283,122.0655
-26.8283,122.4609
-26.7128,122.4609
-26.7128,122.6891
-26.6546,122.6891
-26.6547,122.9638
-26.6819,122.9638
-26.6819,123.0467
-26.7454,123.0467
-26.7472,123.9157
-26.7450,124.6680
-23.4403,124.6680
-23.4319,125.0013
-23.4319,129.0005
-25.9986,129.0005
-25.9986,129.0018
-25.9986,129.0007
-31.6870,129.0013
-31.6941,128.9632
-31.7089,128.9247
end
start,O'Connor
-34.0025,122.0951
-34.0028,122.0932
-33.9992,122.0972
-34.0009,122.0967
-34.0025,122.0951
end
start,O'Connor
-34.0561,119.7376
-34.0565,119.7373
-34.0563,119.7373
-34.0561,119.7376
end
start,O'Connor
-34.3871,119.5760
-34.3871,119.5762
-34.3871,119.5761
-34.3871,119.5760
end
start,O'Connor
-35.0435,117.3261
-35.0438,117.3260
-35.0438,117.3258
-35.0435,117.3259
-35.0435,117.3261
end
start,O'Connor
-24.0804,129.0007
-23.8342,129.0008
-23.9985,129.0013
-24.0804,129.0007
end
start,O'Connor
-23.4979,129.0008
-23.4319,129.0008
-23.4319,129.0013
-23.4979,129.0008
end
start,O'Connor
-31.6870,129.0013
-30.9923,129.0014
-31.6831,129.0019
-31.6870,129.0013
end
start,O'Connor
-30.1048,129.0014
-28.9743,129.0015
-29.8055,129.0015
-30.1048,129.0014
end
start,O'Connor
-28.9603,129.0015
-28.2912,129.0016
-28.7222,129.0016
-28.9603,129.0015
end
start,O'Connor
-28.0607,129.0016
-27.9654,129.0016
-27.9722,129.0016
-28.0607,129.0016
end
start,O'Connor
-26.8171,129.0017
-25.9991,129.0018
-26.8033,129.0018
-26.8171,129.0017
end
start,O'Connor
-33.8961,121.8279
-33.8962,121.8279
-33.8961,121.8279
-33.8961,121.8279
end
start,O'Connor
-33.8967,121.8274
-33.8970,121.8281
-33.8967,121.8274
-33.8967,121.8274
end
start,O'Connor
-33.8632,123.0165
-33.8631,123.0176
-33.8623,123.0172
-33.8631,123.0176
-33.8635,123.0170
-33.8632,123.0165
end
start,O'Connor
-33.8994,121.6471
-33.8973,121.6486
-33.8974,121.6498
-33.8984,121.6499
-33.8994,121.6471
end
start,O'Connor
-33.8400,121.5067
-33.8391,121.5071
-33.8398,121.5079
-33.8400,121.5075
-33.8400,121.5067
end
start,O'Connor
-34.9054,118.3202
-34.9049,118.3209
-34.9057,118.3215
-34.9061,118.3211
-34.9054,118.3202
end
start,O'Connor
-34.0163,122.1965
-34.0146,122.1971
-34.0157,122.1982
-34.0171,122.1971
-34.0163,122.1965
end
start,O'Connor
-33.8955,121.8271
-33.8958,121.8262
-33.8944,121.8250
-33.8940,121.8259
-33.8955,121.8271
end
start,O'Connor
-33.8908,120.8150
-33.8909,120.8147
-33.8906,120.8147
-33.8905,120.8149
-33.8908,120.8150
end
start,O'Connor
-33.8835,120.8199
-33.8835,120.8196
-33.8834,120.8191
-33.8833,120.8195
-33.8835,120.8199
end
start,O'Connor
-33.8859,120.8143
-33.8859,120.8142
-33.8859,120.8141
-33.8858,120.8141
-33.8859,120.8143
end
start,O'Connor
-35.0943,117.9592
-35.0944,117.9591
-35.0944,117.9590
-35.0943,117.9591
-35.0943,117.9592
end
start,Brand
-32.4462,115.7488
-32.4396,115.7501
-32.4294,115.7494
-32.4037,115.7439
-32.3853,115.7301
-32.3701,115.7128
-32.3660,115.7315
-32.3587,115.7390
-32.3526,115.7420
-32.3445,115.7434
-32.3261,115.7418
-32.3144,115.7353
-32.3098,115.7298
-32.3049,115.7136
-32.3052,115.7015
-32.2988,115.7035
-32.2943,115.7017
-32.2824,115.7019
-32.2775,115.6985
-32.2660,115.6847
-32.2698,115.6978
-32.2718,115.6978
-32.2702,115.6991
-32.2737,115.6991
-32.2757,115.7052
-32.2752,115.7157
-32.2769,115.7224
-32.2731,115.7320
-32.2664,115.7405
-32.2511,115.7552
-32.2448,115.7584
-32.2365,115.7598
-32.2270,115.7564
-32.2174,115.7604
-32.2108,115.7665
-32.2003,115.7726
-32.1931,115.7746
-32.1813,115.7749
-32.1802,115.8985
-32.1820,115.9006
-32.1931,115.9007
-32.1941,115.8986
-32.2020,115.8971
-32.2051,115.8929
-32.2047,115.8828
-32.2087,115.8841
-32.2407,115.8845
-32.2447,115.8870
-32.2589,115.8870
-32.2617,115.8837
-32.2657,115.8857
-32.2696,115.8796
-32.2753,115.8818
-32.2798,115.8775
-32.2782,115.8722
-32.2904,115.8840
-32.2919,115.8896
-32.3323,115.8750
-32.3468,115.8544
-32.3526,115.8516
-32.3633,115.8527
-32.3680,115.8517
-32.3781,115.8353
-32.3953,115.8349
-32.4002,115.8311
-32.4047,115.8303
-32.4063,115.8265
-32.4062,115.8576
-32.4445,115.8577
-32.4445,115.8315
-32.4581,115.8274
-32.4525,115.8014
-32.4556,115.8014
-32.4556,115.7478
-32.4462,115.7488
end
start,Canning
-32.8700,115.6446
-32.6761,115.6070
-32.6591,115.6116
-32.6531,115.6150
-32.6417,115.6163
-32.6229,115.6233
-32.6164,115.6237
-32.6057,115.6293
-32.6026,115.6296
-32.5995,115.6278
-32.6028,115.6312
-32.5997,115.6308
-32.5945,115.6330
-32.5915,115.6401
-32.5872,115.6423
-32.5795,115.6500
-32.5787,115.6555
-32.5623,115.6712
-32.5492,115.6804
-32.5205,115.7105
-32.5576,115.7176
-32.5751,115.6710
-32.5939,115.6728
-32.6185,115.6410
-32.7495,115.6826
-32.7837,115.7034
-32.7725,115.7146
-32.7818,115.7258
-32.7533,115.7268
-32.7413,115.7102
-32.6157,115.6663
-32.6437,115.7041
-32.6318,115.7242
-32.6463,115.7470
-32.6359,115.7737
-32.5963,115.7775
-32.5648,115.7553
-32.5644,115.7185
-32.5272,115.7209
-32.5214,115.7117
-32.5199,115.7238
-32.5038,115.7369
-32.4755,115.7463
-32.4556,115.7478
-32.4556,115.8014
-32.4525,115.8014
-32.4581,115.8274
-32.4445,115.8315
-32.4445,115.8577
-32.4062,115.8576
-32.4063,115.8265
-32.4047,115.8303
-32.4002,115.8311
-32.3953,115.8349
-32.3781,115.8353
-32.3680,115.8517
-32.3633,115.8527
-32.3526,115.8516
-32.3468,115.8544
-32.3323,115.8750
-32.2919,115.8896
-32.2904,115.8840
-32.2782,115.8722
-32.2798,115.8775
-32.2753,115.8818
-32.2696,115.8796
-32.2657,115.8857
-32.2617,115.8837
-32.2589,115.8870
-32.2447,115.8870
-32.2407,115.8845
-32.2087,115.8841
-32.2047,115.8828
-32.2051,115.8929
-32.2020,115.8971
-32.1941,115.8986
-32.1931,115.9007
-32.1820,115.9006
-32.1802,115.8985
-32.1795,115.9780
-32.1816,115.9784
-32.1816,115.9902
-32.1802,115.9923
-32.1859,115.9956
-32.1868,115.9986
-32.1852,116.0001
-32.1867,116.0015
-32.1865,116.0158
-32.1704,116.0151
-32.1526,116.0187
-32.1498,116.0217
-32.1497,116.0246
-32.1450,116.0263
-32.1413,116.0334
-32.1390,116.0355
-32.1376,116.0348
-32.1303,116.0434
-32.1303,116.0501
-32.1278,116.0501
-32.1283,116.0534
-32.1252,116.0501
-32.1212,116.0501
-32.1161,116.0420
-32.1162,116.0309
-32.1147,116.0313
-32.1149,116.0353
-32.1103,116.0401
-32.0955,116.0484
-32.0947,116.0329
-32.0932,116.0329
-32.0933,116.0158
-32.0899,116.0180
-32.0866,116.0176
-32.0812,116.0136
-32.0767,116.0130
-32.0762,116.0096
-32.0706,116.0068
-32.0704,116.0031
-32.0672,116.0018
-32.0656,115.9978
-32.0635,115.9989
-32.0620,116.0066
-32.0547,116.0151
-32.0527,116.0154
-32.0472,116.0147
-32.0328,116.0090
-32.0279,116.0043
-32.0234,116.0026
-32.0134,116.0143
-32.0263,116.0294
-32.0231,116.0331
-32.0299,116.0419
-32.0319,116.0525
-32.0301,116.0572
-32.0263,116.0507
-32.0226,116.0551
-32.0229,116.0538
-32.0136,116.0540
-32.0093,116.0607
-32.0093,116.0673
-32.0126,116.0686
-32.0127,116.0849
-32.0150,116.0859
-32.0159,116.0884
-32.0124,116.0917
-32.0124,116.0991
-32.0104,116.0998
-32.0096,116.1058
-32.0100,116.1384
-32.0129,116.1381
-32.0137,116.1398
-32.0148,116.1555
-32.0137,116.1767
-32.0148,116.1801
-32.0132,116.1896
-32.0157,116.1922
-32.0165,116.2036
-32.0202,116.2101
-32.0191,116.2185
-32.0254,116.2220
-32.0294,116.2325
-32.0337,116.2358
-32.0260,116.2365
-32.0232,116.2435
-32.0205,116.2444
-32.0217,116.2459
-32.0196,116.2504
-32.0208,116.2541
-32.0245,116.2566
-32.0278,116.2558
-32.0334,116.2603
