start,Banks
-34.1074,149.5817
-34.105,149.5816
-34.1009,149.5767
-34.0967,149.5774
-34.0945,149.5798
-34.0927,149.5789
-34.0964,149.5718
-34.0914,149.5702
-34.0874,149.5632
-34.0913,149.5624
-34.0930,149.5647
-34.0948,149.5642
-34.0954,149.5605
-34.0903,149.5582
-34.0881,149.5539
-34.0889,149.5529
-34.0921,149.5539
-34.0939,149.5512
-34.0914,149.5499
-34.0850,149.5509
-34.0847,149.5462
-34.0805,149.5460
-34.0763,149.5413
-34.0738,149.5456
-34.0703,149.5450
-34.0694,149.5432
-34.0721,149.5410
-34.0721,149.5389
-34.0678,149.5360
-34.0631,149.5372
-34.0606,149.5265
-34.0576,149.5250
-34.0557,149.5293
-34.0539,149.5300
-34.0545,149.5264
-34.0525,149.5235
-34.0534,149.5163
-34.0483,149.5124
-34.0415,149.5184
-34.0320,149.5131
-34.0368,149.5092
-34.0322,149.5063
-34.0293,149.5016
-34.0288,149.4924
-34.0235,149.4935
-34.0216,149.4922
-34.0221,149.4843
-34.0195,149.4815
-34.0156,149.4803
-34.0104,149.4649
-34.0128,149.4625
-34.0136,149.4583
-34.0302,149.4560
-34.0270,149.4522
-34.0268,149.4463
-34.0231,149.4447
-34.0230,149.4350
-34.0157,149.4222
-34.0122,149.4192
-34.0114,149.4123
-34.0082,149.4127
-34.0091,149.4089
-34.0061,149.4025
-33.9964,149.3994
-33.9957,149.3973
-33.9975,149.3937
-33.9944,149.3887
-33.9885,149.3840
-33.9796,149.3835
-33.9795,149.3812
-33.9839,149.3783
-33.9843,149.3758
-33.9815,149.3712
-33.9768,149.3703
-33.9769,149.3634
-33.9691,149.3644
-33.9719,149.3545
-33.9712,149.3520
-33.9585,149.3538
-33.9563,149.3518
-33.9576,149.3488
-33.9532,149.3477
-33.9534,149.3365
-33.9509,149.3323
-33.9560,149.3234
-33.9540,149.3182
-33.9567,149.3141
-33.9527,149.3088
-33.9536,149.3015
-33.9462,149.2996
-33.9529,149.2909
-33.9495,149.2860
-33.9485,149.2793
-33.9551,149.2748
-33.9593,149.2750
-33.9603,149.2660
-33.9639,149.2631
-33.9637,149.2568
-33.9663,149.2545
-33.9697,149.2439
-33.9676,149.2338
-33.9713,149.2323
-33.9769,149.2367
-33.9796,149.2355
-33.9746,149.2304
-33.9737,149.2259
-33.9691,149.2272
-33.9666,149.2260
-33.9676,149.2207
-33.9645,149.2203
-33.9635,149.2181
-33.9709,149.2128
-33.9710,149.2105
-33.9683,149.2084
-33.9694,149.2020
-33.9844,149.1979
-33.9844,149.1794
-33.9756,149.1714
-33.9778,149.1646
-33.9710,149.1622
-33.9662,149.1516
-33.9579,149.1444
-33.9543,149.1464
-33.9456,149.1401
-33.9398,149.1456
-33.9359,149.1533
-33.9261,149.1545
-33.9132,149.1464
-33.9101,149.1377
-33.9032,149.1390
-33.9016,149.1368
-33.9011,149.1307
-33.8942,149.1306
-33.8883,149.1204
-33.8842,149.1171
-33.8829,149.1175
-33.8839,149.1196
-33.8822,149.1243
-33.8797,149.1183
-33.8758,149.1220
-33.8709,149.1180
-33.8706,149.1206
-33.8683,149.1205
-33.8663,149.1260
-33.8685,149.1347
-33.8647,149.1374
-33.8629,149.1358
-33.8607,149.1397
-33.8598,149.1348
-33.8578,149.1403
-33.8553,149.1399
-33.8566,149.1426
-33.8540,149.1427
-33.8550,149.1460
-33.8516,149.1436
-33.8493,149.1482
-33.8496,149.1508
-33.8516,149.1512
-33.8519,149.1558
-33.8545,149.1581
-33.8539,149.1605
-33.8589,149.1662
-33.8561,149.1651
-33.8551,149.1671
-33.8522,149.1667
-33.8547,149.1702
-33.8575,149.1701
-33.8562,149.1729
-33.8593,149.1717
-33.8600,149.1771
-33.8562,149.1752
-33.8580,149.1772
-33.8570,149.1801
-33.8581,149.1817
-33.8519,149.1839
-33.8495,149.1819
-33.8511,149.1795
-33.8494,149.1747
-33.8476,149.1728
-33.8473,149.1751
-33.8444,149.1744
-33.8409,149.1703
-33.8417,149.1766
-33.8404,149.1774
-33.8387,149.1762
-33.8400,149.1799
-33.8391,149.1830
-33.8371,149.1831
-33.8362,149.1788
-33.8350,149.1811
-33.8311,149.1817
-33.8284,149.1795
-33.8257,149.1805
-33.8232,149.1778
-33.8218,149.1797
-33.8190,149.1786
-33.8187,149.1817
-33.8158,149.1824
-33.8136,149.1791
-33.8113,149.1819
-33.8063,149.1804
-33.8043,149.1847
-33.8019,149.1823
-33.8002,149.1851
-33.7975,149.1857
-33.7990,149.1905
-33.7979,149.1966
-33.8017,149.2027
-33.7998,149.2039
-33.7995,149.2085
-33.7920,149.2190
-33.7867,149.2199
-33.7840,149.2239
-33.7704,149.2283
-33.7682,149.2309
-33.7608,149.2339
-33.7596,149.2349
-33.7594,149.2424
-33.7481,149.2533
-33.7435,149.2547
-33.7406,149.2577
-33.7388,149.2435
-33.7396,149.2374
-33.7321,149.2347
-33.7262,149.2250
-33.7303,149.2221
-33.7286,149.2172
-33.7326,149.2148
-33.7290,149.2065
-33.7305,149.2054
-33.7262,149.1720
-33.7216,149.1730
-33.7211,149.1691
-33.7300,149.1578
-33.7303,149.1494
-33.7320,149.1460
-33.7385,149.1410
-33.7407,149.1410
-33.7482,149.1333
-33.7513,149.1349
-33.7564,149.1341
-33.7568,149.1371
-33.7598,149.1387
-33.7588,149.1311
-33.7642,149.1301
-33.7611,149.1081
-33.7684,149.1069
-33.7686,149.1055
-33.7654,149.0988
-33.7654,149.0914
-33.7811,149.0883
-33.7819,149.0939
-33.7936,149.0915
-33.7900,149.0671
-33.7941,149.0663
-33.7944,149.0681
-33.8123,149.0645
-33.8093,149.0412
-33.8055,149.0420
-33.8033,149.0260
-33.7978,149.0311
-33.7931,149.0288
-33.7918,149.0195
-33.7964,149.0186
-33.7949,149.0077
-33.7840,149.0098
-33.7810,148.9889
-33.7735,148.9904
-33.7722,148.9819
-33.7580,148.9848
-33.7564,148.9745
-33.7517,148.9756
-33.7540,148.9929
-33.7488,148.9874
-33.7498,148.9760
-33.7376,148.9783
-33.7292,148.9870
-33.7267,148.9930
-33.7240,148.9943
-33.7206,148.9936
-33.7159,148.9852
-33.7139,148.9853
-33.7110,148.9685
-33.7083,148.9690
-33.7093,148.9656
-33.7076,148.9624
-33.7034,148.9586
-33.6992,148.9587
-33.6957,148.9612
-33.6881,148.9575
-33.6894,148.9520
-33.6870,148.9470
-33.6880,148.9450
-33.6827,148.9371
-33.6866,148.9333
-33.6880,148.9295
-33.6856,148.9243
-33.6840,148.9169
-33.6853,148.9141
-33.6839,148.9110
-33.6793,148.9106
-33.6770,148.9086
-33.6752,148.9094
-33.6738,148.9072
-33.6687,148.9091
-33.6619,148.9088
-33.6603,148.9074
-33.6520,148.9110
-33.6488,148.9098
-33.6479,148.9116
-33.6332,148.9111
-33.6312,148.9145
-33.6253,148.9123
-33.6222,148.9143
-33.6194,148.9135
-33.6163,148.9147
-33.6137,148.9192
-33.6043,148.9192
-33.6015,148.9174
-33.6016,148.9203
-33.5986,148.9225
-33.5933,148.9177
-33.5957,148.9151
-33.5944,148.9109
-33.5883,148.9115
-33.5877,148.9099
-33.5852,148.9108
-33.5834,148.9096
-33.5825,148.9082
-33.5839,148.9078
-33.5849,148.9038
-33.5791,148.8984
-33.5828,148.8887
-33.5823,148.8831
-33.5849,148.8810
-33.5883,148.8811
-33.5946,148.8739
-33.5907,148.8719
-33.5836,148.8737
-33.5815,148.8723
-33.5782,148.8742
-33.5735,148.8721
-33.5736,148.8691
-33.5797,148.8649
-33.5796,148.8606
-33.5760,148.8526
-33.5766,148.8508
-33.5795,148.8504
-33.5798,148.8486
-33.5774,148.8456
-33.5708,148.8472
-33.5693,148.8457
-33.5679,148.8333
-33.5690,148.8317
-33.5719,148.8319
-33.5744,148.8275
-33.5695,148.8243
-33.5665,148.8268
-33.5651,148.8256
-33.5655,148.8231
-33.5681,148.8220
-33.5696,148.8192
-33.5675,148.8146
-33.5629,148.8154
-33.5593,148.8191
-33.5536,148.8129
-33.5467,148.8102
-33.5466,148.8081
-33.5507,148.8058
-33.5501,148.8034
-33.5453,148.8019
-33.5420,148.7983
-33.5389,148.7982
-33.5390,148.7940
-33.5347,148.7943
-33.5290,148.7873
-33.5277,148.7824
-33.5288,148.7773
-33.5255,148.7759
-33.5259,148.7697
-33.5296,148.7673
-33.5275,148.7614
-33.5296,148.7541
-33.5373,148.7442
-33.5381,148.7382
-33.5406,148.7357
-33.5552,148.7303
-33.5588,148.7237
-33.5646,148.7217
-33.567,148.7164
-33.5737,148.7120
-33.5744,148.7066
-33.5789,148.7028
-33.5775,148.6940
-33.5817,148.6933
-33.5811,148.6877
-33.5864,148.6828
-33.5856,148.6772
-33.5805,148.6761
-33.5771,148.6525
-33.5664,148.6583
-33.5644,148.6569
-33.5640,148.6538
-33.5624,148.6546
-33.5601,148.6517
-33.5660,148.6474
-33.5670,148.6358
-33.5707,148.6319
-33.5705,148.6298
-33.5748,148.6295
-33.5814,148.6235
-33.5849,148.6254
-33.5874,148.6228
-33.5925,148.6226
-33.5916,148.6169
-33.5930,148.6167
-33.5922,148.6127
-33.5944,148.6020
-33.5914,148.5931
-33.5961,148.5849
-33.5943,148.5845
-33.5936,148.5824
-33.5942,148.5794
-33.5958,148.5799
-33.5957,148.5775
-33.5928,148.5749
-33.5969,148.5733
-33.5982,148.5695
-33.6002,148.5667
-33.6011,148.5674
-33.5997,148.5647
-33.5961,148.5627
-33.6039,148.5572
-33.6025,148.5560
-33.6038,148.5551
-33.6035,148.5517
-33.6005,148.5507
-33.6033,148.5456
-33.6000,148.5431
-33.5979,148.5445
-33.5970,148.5429
-33.5922,148.5423
-33.5897,148.5357
-33.5823,148.5340
-33.5795,148.5274
-33.5724,148.5201
-33.5722,148.5182
-33.5735,148.5177
-33.5729,148.5146
-33.5812,148.5141
-33.5805,148.5103
-33.5786,148.5101
-33.5803,148.5083
-33.5800,148.4957
-33.5815,148.4952
-33.5817,148.4923
-33.5840,148.4919
-33.5813,148.4908
-33.5811,148.4879
-33.5832,148.4870
-33.5808,148.4861
-33.5812,148.4834
-33.5865,148.4820
-33.5877,148.4833
-33.5882,148.4815
-33.5920,148.4798
-33.5941,148.4758
-33.6010,148.4789
-33.6014,148.4766
-33.5980,148.4749
-33.6013,148.4732
-33.6099,148.4511
-33.6143,148.4456
-33.6136,148.4441
-33.6084,148.4430
-33.6069,148.4355
-33.6039,148.4365
-33.6035,148.4337
-33.6062,148.4320
-33.6078,148.4269
-33.6061,148.4154
-33.6033,148.4138
-33.5961,148.4180
-33.5960,148.4138
-33.5863,148.4023
-33.5848,148.3961
-33.5816,148.3935
-33.5796,148.3884
-33.5724,148.3879
-33.5676,148.3904
-33.5672,148.3933
-33.5697,148.3982
-33.5675,148.4013
-33.5702,148.4095
-33.5669,148.4144
-33.5711,148.4167
-33.5725,148.4132
-33.5739,148.4167
-33.5693,148.4222
-33.5652,148.4235
-33.5626,148.4209
-33.5595,148.4212
-33.5571,148.4178
-33.5559,148.4138
-33.5586,148.4113
-33.5554,148.4072
-33.5573,148.4025
-33.5538,148.3965
-33.5469,148.3912
-33.5399,148.3903
-33.5350,148.4001
-33.5187,148.3927
-33.5187,148.3847
-33.5127,148.3754
-33.5118,148.3696
-33.5138,148.3667
-33.5124,148.3592
-33.5105,148.3571
-33.5023,148.3564
-33.4938,148.3504
-33.4943,148.3480
-33.4965,148.3469
-33.4970,148.3428
-33.4917,148.3397
-33.4925,148.3359
-33.4905,148.3295
-33.4922,148.3258
-33.4911,148.3232
-33.4923,148.3223
-33.4974,148.3249
-33.4999,148.3152
-33.4959,148.3127
-33.5001,148.3097
-33.4989,148.3082
-33.4940,148.3079
-33.4937,148.3045
-33.4971,148.3033
-33.4981,148.3011
-33.4966,148.2983
-33.4941,148.2977
-33.4919,148.2906
-33.4857,148.2903
-33.4788,148.2929
-33.4728,148.3003
-33.4706,148.3005
-33.4680,148.2983
-33.4670,148.3000
-33.4688,148.3054
-33.4657,148.3073
-33.4626,148.3051
-33.4619,148.3071
-33.4664,148.3128
-33.4662,148.3160
-33.4604,148.3158
-33.4579,148.3081
-33.4564,148.3116
-33.4532,148.3132
-33.4524,148.3196
-33.4491,148.3186
-33.4488,148.3232
-33.4542,148.3241
-33.4559,148.3293
-33.4541,148.3311
-33.4531,148.3303
-33.4545,148.3284
-33.4515,148.3293
-33.4481,148.3335
-33.4459,148.3315
-33.4454,148.3333
-33.4442,148.3330
-33.4500,148.3471
-33.4518,148.3457
-33.4529,148.3473
-33.4516,148.3481
-33.4535,148.3500
-33.4437,148.3498
-33.4439,148.3524
-33.4487,148.3564
-33.4472,148.3573
-33.4495,148.3594
-33.4492,148.3616
-33.4462,148.3604
-33.4353,148.3653
-33.4339,148.3549
-33.4309,148.3555
-33.4294,148.3441
-33.4209,148.3459
-33.4216,148.3571
-33.4195,148.3575
-33.4208,148.3677
-33.4108,148.3679
-33.4130,148.3840
-33.4120,148.3852
-33.4136,148.3873
-33.4060,148.3905
-33.4045,148.3957
-33.4022,148.3958
-33.4010,148.3982
-33.4052,148.4042
-33.4052,148.4066
-33.4009,148.4081
-33.3979,148.4057
-33.3982,148.4026
-33.3965,148.4012
-33.3922,148.4032
-33.3927,148.4071
-33.3959,148.4083
-33.3946,148.4126
-33.3899,148.4107
-33.385,148.4182
-33.3804,148.4174
-33.3798,148.413
-33.3702,148.4147
-33.3689,148.4031
-33.3649,148.4020
-33.3639,148.3969
-33.3607,148.3957
-33.3602,148.3928
-33.3587,148.3939
-33.3568,148.3865
-33.3532,148.3840
-33.3502,148.3862
-33.3473,148.3919
-33.3415,148.3934
-33.3388,148.3969
-33.3359,148.3974
-33.3310,148.4035
-33.3289,148.4030
-33.3291,148.4057
-33.3274,148.4059
-33.3264,148.4097
-33.3289,148.4120
-33.3276,148.4155
-33.3137,148.4129
-33.3131,148.4111
-33.3088,148.4102
-33.3087,148.4077
-33.3056,148.4072
-33.3056,148.4048
-33.2997,148.4020
-33.2969,148.4033
-33.2939,148.4009
-33.2873,148.4009
-33.2823,148.3986
-33.2800,148.4000
-33.2699,148.3971
-33.2667,148.4016
-33.2595,148.4017
-33.2599,148.4042
-33.2570,148.4047
-33.2505,148.4148
-33.2468,148.4164
-33.2417,148.4257
-33.2390,148.4282
-33.2376,148.4272
-33.2344,148.4309
-33.2251,148.4326
-33.2196,148.4289
-33.2124,148.4316
-33.2056,148.4283
-33.2012,148.4291
-33.2001,148.4328
-33.2031,148.4365
-33.2044,148.4419
-33.2026,148.4503
-33.2087,148.4666
-33.1962,148.4758
-33.1970,148.4839
-33.1908,148.4958
-33.1870,148.4985
-33.1853,148.4927
-33.1797,148.4930
-33.1658,148.5055
-33.1622,148.5057
-33.1573,148.5029
-33.1509,148.5058
-33.1405,148.5023
-33.1341,148.5043
-33.1341,148.4979
-33.1298,148.4920
-33.1250,148.4912
-33.1248,148.4878
-33.1234,148.4880
-33.1232,148.4865
-33.1088,148.4897
-33.0999,148.4996
-33.0979,148.4997
-33.0963,148.4972
-33.0826,148.4995
-33.0790,148.5027
-33.0661,148.5052
-33.0620,148.5054
-33.0600,148.5038
-33.0555,148.5072
-33.0534,148.5072
-33.0527,148.5038
-33.0468,148.5037
-33.0402,148.4958
-33.0349,148.4955
-33.0332,148.4934
-33.0302,148.4930
-33.0262,148.4880
-33.0203,148.4861
-33.0163,148.4810
-33.0174,148.4742
-33.0134,148.4633
-33.0047,148.4590
-33.0010,148.4546
-32.9984,148.4562
-32.9935,148.4550
-32.9939,148.4501
-32.9921,148.4458
-32.9840,148.4393
-32.9772,148.4381
-32.9699,148.4301
-32.9744,148.4214
-32.9735,148.4186
-32.9689,148.4141
-32.9663,148.4069
-32.9591,148.3993
-32.9744,148.3913
-32.9714,148.3829
-32.9715,148.3721
-32.9617,148.3763
-32.9559,148.3758
-32.9538,148.3792
-32.9491,148.3775
-32.9422,148.3783
-32.9406,148.3806
-32.9386,148.3796
-32.9345,148.3818
-32.9291,148.3725
-32.9211,148.3786
-32.9140,148.3812
-32.8894,148.3821
-32.8769,148.3792
-32.8749,148.3845
-32.8623,148.3851
-32.8544,148.3824
-32.8504,148.3830
-32.8516,148.3810
-32.8502,148.3779
-32.8455,148.3758
-32.8420,148.3785
-32.8332,148.3782
-32.8302,148.3734
-32.8322,148.3681
-32.8259,148.3677
-32.8245,148.3598
-32.8206,148.3530
-32.8175,148.3507
-32.8163,148.3474
-32.8115,148.3454
-32.8108,148.3293
-32.8040,148.3298
-32.8008,148.3275
-32.7966,148.3316
-32.7920,148.3308
-32.7897,148.3326
-32.7843,148.3315
-32.7816,148.3353
-32.7689,148.3349
-32.7454,148.3307
-32.7337,148.3358
-32.7283,148.3318
-32.7159,148.3297
-32.7097,148.3319
-32.7010,148.3295
-32.6948,148.3320
-32.6920,148.3311
-32.6896,148.3329
-32.6854,148.3320
-32.6790,148.3349
-32.6768,148.3468
-32.6720,148.3474
-32.6647,148.3428
-32.6607,148.3467
-32.6537,148.3445
-32.6452,148.3487
-32.6425,148.3470
-32.6392,148.3500
-32.6368,148.3494
-32.6332,148.3557
-32.6295,148.3563
-32.6265,148.3597
-32.6247,148.3593
-32.6219,148.3617
-32.6241,148.3663
-32.6288,148.3696
-32.6303,148.3754
-32.6259,148.3783
-32.6247,148.3847
-32.6220,148.3859
-32.6219,148.3914
-32.6249,148.4037
-32.6235,148.4049
-32.6217,148.4204
-32.6227,148.4217
-32.6201,148.4249
-32.6213,148.4274
-32.6205,148.4354
-32.6072,148.4595
-32.6235,148.4690
-32.6278,148.4751
-32.6141,148.5011
-32.6521,148.6051
-32.6535,148.6150
-32.6483,148.6206
-32.6479,148.6231
-32.6529,148.6286
-32.6498,148.6318
-32.6451,148.6295
-32.6408,148.6355
-32.6367,148.6346
-32.6333,148.6371
-32.6347,148.6412
-32.6394,148.6454
-32.6387,148.6588
-32.6411,148.6638
-32.6353,148.6642
-32.6232,148.6703
-32.6210,148.6762
-32.6127,148.6861
-32.6153,148.6977
-32.6138,148.7018
-32.6118,148.7025
-32.6080,148.7008
-32.6040,148.6927
-32.5988,148.6902
-32.5973,148.6923
-32.5975,148.6964
-32.5938,148.6987
-32.5898,148.7076
-32.5852,148.7097
-32.5837,148.7086
-32.5820,148.7000
-32.5781,148.6985
-32.5747,148.7086
-32.5753,148.7205
-32.5731,148.7239
-32.5704,148.7245
-32.5661,148.7175
-32.5627,148.7148
-32.5528,148.7153
-32.5522,148.7109
-32.5551,148.7035
-32.5530,148.7006
-32.5491,148.7012
-32.5445,148.7056
-32.5315,148.7127
-32.5228,148.7084
-32.5243,148.7023
-32.5227,148.6991
-32.5172,148.6990
-32.5070,148.7027
-32.4969,148.7004
-32.4952,148.7020
-32.4918,148.7146
-32.4920,148.7175
-32.4958,148.7204
-32.4952,148.7234
-32.4937,148.7244
-32.4805,148.7229
-32.4729,148.7276
-32.4682,148.7340
-32.4650,148.7319
-32.4621,148.7259
-32.4512,148.7217
-32.4458,148.7164
-32.4356,148.7163
-32.4341,148.7124
-32.4364,148.7075
-32.4349,148.7038
-32.4289,148.7051
-32.4204,148.7044
-32.4072,148.6982
-32.4058,148.7004
-32.4060,148.7081
-32.4158,148.7166
-32.4147,148.7238
-32.4210,148.7241
-32.4222,148.7267
-32.4231,148.7370
-32.4177,148.7417
-32.4190,148.7541
-32.3956,148.7573
-32.3965,148.7645
-32.3902,148.7656
-32.3893,148.7583
-32.3862,148.7589
-32.3864,148.7604
-32.3418,148.7680
-32.3596,148.7905
-32.3638,148.8011
-32.3673,148.8045
-32.3521,148.8205
-32.3525,148.8234
-32.3485,148.8240
-32.3311,148.8410
-32.3324,148.8506
-32.3196,148.8526
-32.3133,148.8511
-32.3120,148.8835
-32.2899,148.8875
-32.2911,148.8961
-32.2716,148.9272
-32.2104,148.9391
-32.2099,148.9351
-32.1897,148.9385
-32.1807,148.9420
-32.1797,148.9445
-32.1740,148.9441
-32.1658,148.9503
-32.1575,148.9529
-32.1579,148.9541
-32.1617,148.9547
-32.1618,148.9560
-32.1598,148.9557
-32.1602,148.9582
-32.1672,148.9644
-32.1676,148.9683
-32.1642,148.9697
-32.1650,148.9721
-32.1528,148.9850
-32.1384,148.9909
-32.1370,148.9932
-32.1420,148.9968
-32.1394,149.0012
-32.1218,149.0043
-32.1215,149.0068
-32.1187,149.0089
-32.1129,149.0087
-32.1068,149.0120
-32.1051,149.0155
-32.1090,149.0192
-32.1087,149.0259
-32.1064,149.0292
-32.1052,149.0284
-32.1010,149.0311
-32.0993,149.0345
-32.1041,149.0471
-32.1006,149.0514
-32.1005,149.0551
-32.0967,149.0593
-32.0887,149.0566
-32.0869,149.0593
-32.0945,149.0710
-32.1033,149.0714
-32.1017,149.0781
-32.1055,149.0820
-32.1085,149.0934
-32.1122,149.0930
-32.1151,149.0969
-32.1150,149.1012
-32.1130,149.1042
-32.1068,149.1043
-32.1045,149.1064
-32.1111,149.1106
-32.1071,149.1153
-32.1083,149.1191
-32.1052,149.1220
-32.1005,149.1209
-32.0997,149.1226
-32.1120,149.1312
-32.1170,149.1393
-32.1178,149.1461
-32.1160,149.1551
-32.1181,149.1536
-32.1212,149.1545
-32.1239,149.1629
-32.1243,149.1672
-32.1229,149.1686
-32.1241,149.1708
-32.1218,149.1746
-32.1142,149.1657
-32.1066,149.1662
-32.1018,149.1698
-32.1062,149.1725
-32.1047,149.1781
-32.1002,149.1775
-32.0997,149.1820
-32.1039,149.1854
-32.1044,149.1937
-32.1082,149.1944
-32.1093,149.1979
-32.1120,149.1979
-32.1132,149.1955
-32.1169,149.2002
-32.1188,149.2003
-32.1241,149.1958
-32.1289,149.2001
-32.1331,149.2014
-32.1450,149.1978
-32.1437,149.2024
-32.1483,149.2051
-32.1485,149.2091
-32.1505,149.2120
-32.1608,149.2120
-32.1617,149.2102
-32.1682,149.2126
-32.1699,149.2111
-32.1728,149.2150
-32.1825,149.2206
-32.1847,149.2188
-32.1831,149.2059
-32.1861,149.2053
-32.1867,149.1987
-32.1948,149.1990
-32.2022,149.1965
-32.2017,149.1924
-32.2120,149.1907
-32.2136,149.2031
-32.2360,149.1987
-32.2361,149.1961
-32.2582,149.1921
-32.2586,149.1949
-32.2905,149.1891
-32.2954,149.2283
-32.2934,149.2349
-32.2969,149.2341
-32.2992,149.2397
-32.2966,149.2499
-32.2951,149.2505
-32.2955,149.2599
-32.2939,149.2645
-32.2918,149.2651
-32.2915,149.2682
-32.2948,149.2732
-32.2884,149.2790
-32.2886,149.2853
-32.3026,149.2933
-32.3047,149.3051
-32.3024,149.3079
-32.3002,149.3073
-32.2993,149.3127
-32.2926,149.3152
-32.2868,149.3210
-32.2896,149.3273
-32.2850,149.3351
-32.2778,149.3313
-32.2734,149.3270
-32.2660,149.3254
-32.2603,149.3264
-32.2583,149.3297
-32.2564,149.3397
-32.2460,149.3459
-32.2380,149.3463
-32.2348,149.3564
-32.2203,149.3610
-32.2201,149.3637
-32.2165,149.3668
-32.2157,149.3737
-32.2049,149.3753
-32.2036,149.3731
-32.1899,149.3731
-32.1931,149.3846
-32.1913,149.3885
-32.1835,149.3885
-32.1800,149.3939
-32.1803,149.3962
-32.1768,149.3967
-32.1780,149.4073
-32.1742,149.4081
-32.1755,149.4132
-32.1554,149.4174
-32.1381,149.4117
-32.1355,149.4128
-32.1372,149.4279
-32.1354,149.4290
-32.1336,149.4278
-32.1240,149.4282
-32.1167,149.4215
-32.1151,149.4170
-32.1114,149.4169
-32.1061,149.4122
-32.0977,149.4130
-32.0955,149.4150
-32.0970,149.4270
-32.0958,149.4272
-32.0964,149.4322
-32.0950,149.4325
-32.0968,149.4476
-32.1006,149.4469
-32.1035,149.4707
-32.0932,149.4725
-32.0941,149.4801
-32.1019,149.4787
-32.1087,149.4797
-32.1021,149.4949
-32.0732,149.5003
-32.0753,149.5121
-32.0816,149.5156
-32.0811,149.5167
-32.0838,149.5183
-32.0834,149.5203
-32.0853,149.5199
-32.0873,149.5271
-32.0864,149.5287
-32.0893,149.5320
-32.0894,149.5367
-32.0878,149.5397
-32.0888,149.5446
-32.0867,149.5449
-32.0866,149.5470
-32.0892,149.5518
-32.0864,149.5565
-32.0866,149.5604
-32.0843,149.5609
-32.0838,149.5627
-32.0855,149.5692
-32.0878,149.5698
-32.0861,149.5735
-32.0895,149.5743
-32.0903,149.5766
-32.0950,149.5748
-32.0992,149.5784
-32.1014,149.5771
-32.1061,149.5780
-32.1068,149.5814
-32.1109,149.5815
-32.1165,149.5921
-32.1218,149.5937
-32.1272,149.6023
-32.1254,149.6076
-32.1226,149.6089
-32.1233,149.6158
-32.1177,149.6187
-32.1182,149.6217
-32.1151,149.6278
-32.1168,149.6324
-32.1154,149.6351
-32.1168,149.6366
-32.1141,149.6361
-32.1125,149.6386
-32.1145,149.6435
-32.1182,149.6451
-32.1162,149.6463
-32.1144,149.6524
-32.1193,149.6593
-32.1176,149.6619
-32.1179,149.6660
-32.1204,149.6653
-32.1222,149.6694
-32.1213,149.6744
-32.1164,149.6750
-32.1148,149.6792
-32.1110,149.6818
-32.1148,149.6811
-32.1163,149.6921
-32.1123,149.6928
-32.1198,149.7508
-32.1062,149.7533
-32.1046,149.7508
-32.1024,149.7509
-32.1017,149.7527
-32.0995,149.7518
-32.0965,149.7556
-32.0930,149.7570
-32.0893,149.7628
-32.0911,149.7680
-32.0915,149.7776
-32.0775,149.7784
-32.0710,149.7825
-32.0705,149.7855
-32.0665,149.7881
-32.0660,149.7924
-32.0597,149.7931
-32.0580,149.7956
-32.0793,149.7916
-32.0801,149.7975
-32.0927,149.7952
-32.0936,149.8021
-32.0893,149.8030
-32.0906,149.8124
-32.0929,149.8120
-32.0935,149.8163
-32.0957,149.8159
-32.0963,149.8207
-32.1036,149.8194
-32.1060,149.8459
-32.1099,149.8452
-32.1120,149.8431
-32.1123,149.8459
-32.1169,149.8451
-32.1173,149.8484
-32.1091,149.8498
-32.1105,149.8608
-32.1085,149.8612
-32.1126,149.8922
-32.1051,149.8935
-32.1053,149.8948
-32.1178,149.8921
-32.1199,149.8939
-32.1230,149.9219
-32.1180,149.9227
-32.1192,149.9323
-32.1311,149.9303
-32.1300,149.9219
-32.1373,149.9207
-32.1334,149.9340
-32.1349,149.9479
-32.1390,149.9451
-32.1570,149.9393
-32.1601,149.9646
-32.1818,149.9607
-32.1847,149.9826
-32.1705,149.9851
-32.1711,149.9893
-32.1636,149.9906
-32.1646,150.0006
-32.1615,150.0011
-32.1626,150.0094
-32.1658,150.0089
-32.1661,150.0108
-32.1766,150.0081
-32.1783,150.0154
-32.1865,150.0139
-32.1867,150.0170
-32.1836,150.0230
-32.1851,150.0232
-32.1889,150.0301
-32.1914,150.0302
-32.1910,150.0275
-32.1948,150.0269
