start,Ballarat
-36.3683,143.4388
-36.3718,143.4681
-36.3750,143.4675
-36.3762,143.4785
-36.3394,143.4861
-36.3346,143.4758
-36.3015,143.4821
-36.2950,143.4821
-36.2950,143.5139
-36.2649,143.5080
-36.2646,143.5237
-36.2498,143.5236
-36.2464,143.5373
-36.2251,143.5606
-36.2222,143.5687
-36.2198,143.5470
-36.2051,143.5496
-36.2033,143.5317
-36.1741,143.5366
-36.1733,143.5135
-36.1521,143.5137
-36.1428,143.5056
-36.1377,143.5038
-36.1342,143.5057
-36.1337,143.5119
-36.1314,143.5134
-36.1279,143.5114
-36.1014,143.5118
-36.1013,143.4822
-35.9841,143.4822
-35.9831,143.4756
-35.9755,143.4756
-35.9753,143.5126
-35.9697,143.5276
-35.9695,143.6188
-35.9348,143.6177
-35.9347,143.6818
-35.9324,143.6819
-35.9326,143.7281
-35.9057,143.7283
-35.9060,143.7977
-35.9117,143.8224
-35.9104,143.8272
-35.9160,143.8740
-35.9218,143.8702
-35.9263,143.8750
-35.9268,143.8697
-35.9303,143.8674
-35.9299,143.8656
-35.9312,143.8663
-35.9341,143.8644
-35.9348,143.8615
-35.9374,143.8916
-35.9374,143.9182
-35.9402,143.9183
-35.9402,143.9226
-35.9528,143.9225
-35.9528,143.9414
-35.9493,143.9416
-35.9493,144.1588
-35.9466,144.1608
-35.9467,144.1853
-35.9373,144.1870
-35.9359,144.1839
-35.9341,144.1872
-35.9306,144.1886
-35.9298,144.1869
-35.9277,144.1881
-35.9271,144.1850
-35.9254,144.1867
-35.9239,144.1860
-35.9247,144.1832
-35.9222,144.1847
-35.9180,144.1834
-35.9158,144.1843
-35.9157,144.1862
-35.9105,144.1884
-35.9074,144.1878
-35.9122,144.1922
-35.9120,144.1974
-35.9163,144.2056
-35.9188,144.2170
-35.9166,144.2245
-35.9223,144.2307
-35.9205,144.2325
-35.9198,144.2374
-35.9242,144.2410
-35.9298,144.2495
-35.9268,144.2590
-35.9314,144.2633
-35.9250,144.2865
-35.9265,144.2944
-35.9341,144.3059
-35.9341,144.3351
-35.9275,144.3308
-35.9252,144.3386
-35.9281,144.3460
-35.9235,144.3500
-35.9208,144.3501
-35.9196,144.3534
-35.9156,144.3521
-35.9114,144.3550
-35.9085,144.3540
-35.9089,144.3509
-35.9115,144.3488
-35.9069,144.3473
-35.9066,144.3418
-35.9031,144.3442
-35.8946,144.3434
-35.8941,144.3495
-35.8914,144.3497
-35.8870,144.3610
-35.8858,144.3610
-35.8846,144.3714
-35.8831,144.3726
-35.8842,144.3784
-35.8827,144.3808
-35.8879,144.3920
-35.8906,144.3940
-35.8901,144.3988
-35.8920,144.4002
-35.8919,144.4032
-35.8980,144.4094
-35.9016,144.4073
-35.9046,144.4089
-35.9048,144.4146
-35.9001,144.4189
-35.9001,144.4243
-35.9023,144.4249
-35.9026,144.4210
-35.9057,144.4169
-35.9086,144.4157
-35.9104,144.4169
-35.9108,144.4208
-35.9062,144.4203
-35.9060,144.4234
-35.9116,144.4229
-35.9135,144.4267
-35.9187,144.4265
-35.9201,144.4328
-35.9248,144.4356
-35.9246,144.4393
-35.9311,144.4391
-35.9329,144.4423
-35.9311,144.4455
-35.9355,144.4470
-35.9371,144.4532
-35.9357,144.4576
-35.9388,144.4585
-35.9395,144.4605
-35.9344,144.4618
-35.9336,144.4665
-35.9354,144.4674
-35.9380,144.4638
-35.9405,144.4638
-35.9395,144.4703
-35.9407,144.4722
-35.9432,144.4675
-35.9459,144.4666
-35.9458,144.4718
-35.9478,144.4749
-35.9463,144.4761
-35.9467,144.4787
-35.9456,144.4765
-35.9452,144.4794
-35.9473,144.4808
-35.9514,144.4776
-35.9533,144.4798
-35.9494,144.4830
-35.9495,144.4875
-35.9512,144.4878
-35.9517,144.4823
-35.9536,144.4818
-35.9549,144.4835
-35.9586,144.4812
-35.9599,144.4834
-35.9571,144.4886
-35.9639,144.4873
-35.9657,144.4895
-35.9652,144.4915
-35.9684,144.4936
-35.9689,144.4967
-35.9652,144.4996
-35.9581,144.5012
-35.9589,144.5033
-35.9641,144.5023
-35.9676,144.4992
-35.9706,144.5012
-35.9709,144.5073
-35.9654,144.5120
-35.9654,144.5151
-35.9667,144.5154
-35.9695,144.5108
-35.9720,144.5097
-35.9738,144.5108
-35.9743,144.5139
-35.9691,144.5178
-35.9720,144.5216
-35.9786,144.5168
-35.9858,144.5169
-35.9886,144.5123
-35.9944,144.5157
-35.9960,144.5197
-35.9944,144.5297
-36.0012,144.5397
-36.0005,144.5472
-36.0051,144.5477
-36.0029,144.5536
-36.0141,144.5576
-36.0130,144.5610
-36.0079,144.5611
-36.0078,144.5633
-36.0108,144.5652
-36.0169,144.5641
-36.0182,144.5664
-36.0170,144.5704
-36.0241,144.5711
-36.0246,144.5731
-36.0210,144.5793
-36.0271,144.5864
-36.0289,144.5858
-36.0299,144.5812
-36.0329,144.5833
-36.0390,144.5832
-36.0383,144.5888
-36.0428,144.5902
-36.0433,144.5920
-36.0374,144.5990
-36.0419,144.6030
-36.0425,144.6066
-36.0394,144.6101
-36.0379,144.6064
-36.0363,144.6060
-36.0315,144.6154
-36.0356,144.6153
-36.0390,144.6188
-36.0427,144.6130
-36.0448,144.6170
-36.0468,144.6175
-36.0510,144.6136
-36.0636,144.6084
-36.0664,144.6114
-36.0665,144.6158
-36.0715,144.6104
-36.0766,144.6167
-36.0763,144.6219
-36.0710,144.6209
-36.0653,144.6282
-36.0633,144.6250
-36.0631,144.6197
-36.0597,144.6182
-36.0618,144.6262
-36.0585,144.6274
-36.0521,144.6249
-36.0510,144.6293
-36.0480,144.6327
-36.0474,144.6376
-36.0554,144.6413
-36.0566,144.6439
-36.0561,144.6463
-36.0509,144.6468
-36.0532,144.6531
-36.0630,144.6522
-36.0670,144.6541
-36.0736,144.6527
-36.0753,144.6549
-36.0703,144.6580
-36.0758,144.6608
-36.0765,144.6647
-36.0685,144.6679
-36.0715,144.6699
-36.0679,144.6741
-36.0692,144.6785
-36.0624,144.6786
-36.0612,144.6886
-36.0628,144.6896
-36.0663,144.6879
-36.0698,144.6924
-36.0731,144.6915
-36.0753,144.6863
-36.0810,144.6860
-36.0839,144.6823
-36.0902,144.6847
-36.0955,144.6842
-36.0954,144.6890
-36.0911,144.6928
-36.0940,144.6974
-36.0872,144.6989
-36.0922,144.7044
-36.0929,144.7070
-36.0911,144.7120
-36.0862,144.7151
-36.0859,144.7190
-36.0906,144.7198
-36.0893,144.7251
-36.0906,144.7260
-36.0945,144.7233
-36.0989,144.7253
-36.1006,144.7191
-36.1062,144.7196
-36.1107,144.7174
-36.1135,144.7184
-36.1145,144.7219
-36.1123,144.7254
-36.1176,144.7262
-36.1170,144.7336
-36.1155,144.7352
-36.1119,144.7312
-36.1075,144.7406
-36.1090,144.7434
-36.1163,144.7447
-36.1215,144.7478
-36.1224,144.7533
-36.1188,144.7568
-36.1196,144.7641
-36.1158,144.7684
-36.1160,144.7715
-36.1195,144.7712
-36.1210,144.7736
-36.1254,144.7734
-36.1299,144.7779
-36.1276,144.7868
-36.1249,144.7881
-36.1223,144.7852
-36.1212,144.7880
-36.1227,144.7916
-36.1172,144.7947
-36.1200,144.7967
-36.1198,144.8012
-36.1236,144.8051
-36.1232,144.8084
-36.1181,144.8098
-36.1139,144.8133
-36.1126,144.8121
-36.1134,144.8071
-36.1101,144.8078
-36.1074,144.8063
-36.1106,144.8134
-36.1096,144.8163
-36.1023,144.8099
-36.1049,144.8172
-36.1079,144.8199
-36.1027,144.8236
-36.1026,144.8303
-36.0984,144.8355
-36.1005,144.8419
-36.0957,144.8431
-36.0944,144.8397
-36.0922,144.8439
-36.0869,144.8415
-36.0829,144.8419
-36.0831,144.8449
-36.0809,144.8465
-36.0813,144.8505
-36.0728,144.8471
-36.0712,144.8495
-36.0739,144.8525
-36.0735,144.8564
-36.0694,144.8538
-36.0656,144.8562
-36.0664,144.8605
-36.0689,144.8575
-36.0717,144.8596
-36.0717,144.8614
-36.0692,144.8606
-36.0685,144.8635
-36.0656,144.8643
-36.0591,144.8632
-36.0576,144.8750
-36.0636,144.8891
-36.0623,144.8980
-36.0636,144.9016
-36.0608,144.9038
-36.0640,144.9085
-36.0630,144.9135
-36.0670,144.9326
-36.0690,144.9339
-36.0699,144.9377
-36.0729,144.9382
-36.0758,144.9364
-36.0829,144.9482
-36.0824,144.9517
-36.0792,144.9541
-36.0791,144.9657
-36.0719,144.9821
-36.0681,144.9832
-36.0639,144.9869
-36.0565,144.9859
-36.0548,144.9840
-36.0483,144.9821
-36.0450,144.9718
-36.0420,144.9678
-36.0374,144.9655
-36.0298,144.9665
-36.0269,144.9623
-36.0182,144.9618
-36.0197,144.9576
-36.0188,144.9546
-36.0163,144.9541
-36.0121,144.9454
-36.0079,144.9471
-36.0043,144.9457
-35.9995,144.9362
-35.9906,144.9297
-35.9888,144.9236
-35.9746,144.9259
-35.9721,144.9292
-35.9685,144.9309
-35.9661,144.9366
-35.9667,144.9415
-35.9633,144.9449
-35.9625,144.9550
-35.9608,144.9574
-35.9578,144.9574
-35.9525,144.9540
-35.9464,144.9552
-35.9419,144.9504
-35.9351,144.9515
-35.9316,144.9489
-35.9212,144.9529
-35.9166,144.9527
-35.9115,144.9586
-35.9114,144.9619
-35.9057,144.9648
-35.9051,144.9669
-35.9011,144.9672
-35.8959,144.9647
-35.8883,144.9727
-35.8838,144.9749
-35.8785,144.9696
-35.8744,144.9724
-35.8711,144.9689
-35.8678,144.9696
-35.8658,144.9681
-35.8633,144.9709
-35.8609,144.9709
-35.8609,144.9750
-35.8583,144.9793
-35.8599,144.9820
-35.8575,144.9849
-35.8590,144.9912
-35.8546,144.9897
-35.8563,144.9912
-35.8560,144.9931
-35.8542,144.9938
-35.8526,144.9919
-35.8522,144.9932
-35.8548,144.9998
-35.8493,145.0005
-35.8561,145.0067
-35.8576,145.0131
-35.8566,145.0191
-35.8534,145.0227
-35.8471,145.0245
-35.8495,145.0299
-35.8469,145.0361
-35.8451,145.0378
-35.8421,145.0370
-35.8383,145.0387
-35.8410,145.0393
-35.8416,145.0409
-35.8337,145.0495
-35.8340,145.0516
-35.8369,145.0493
-35.8387,145.0508
-35.8377,145.0543
-35.8351,145.0538
-35.8373,145.0610
-35.8332,145.0718
-35.8267,145.0741
-35.8272,145.0754
-35.8308,145.0752
-35.8318,145.0764
-35.8305,145.0779
-35.8274,145.0774
-35.8280,145.0845
-35.8254,145.0899
-35.8279,145.0934
-35.8311,145.0891
-35.8359,145.0919
-35.8256,145.0995
-35.8284,145.1020
-35.8285,145.1039
-35.8205,145.1142
-35.8214,145.1155
-35.8247,145.1139
-35.8260,145.1155
-35.8205,145.1215
-35.8288,145.1234
-35.8298,145.1259
-35.8285,145.1274
-35.8247,145.1259
-35.8216,145.1261
-35.8207,145.1278
-35.8268,145.1286
-35.8281,145.1305
-35.8273,145.1340
-35.8320,145.1343
-35.8342,145.1366
-35.8331,145.1387
-35.8285,145.1395
-35.8335,145.1478
-35.8302,145.1548
-35.8307,145.1588
-35.8381,145.1575
-35.8411,145.1530
-35.8430,145.1534
-35.8425,145.1680
-35.8387,145.1717
-35.8420,145.1810
-35.8407,145.1823
-35.8352,145.1826
-35.8342,145.1898
-35.8376,145.1933
-35.8347,145.1978
-35.8379,145.2073
-35.8358,145.2122
-35.8362,145.2152
-35.8376,145.2171
-35.8414,145.2159
-35.8424,145.2229
-35.8395,145.2243
-35.8366,145.2201
-35.8358,145.2229
-35.8321,145.2250
-35.8333,145.2291
-35.8296,145.2352
-35.8324,145.2369
-35.8336,145.2404
-35.8303,145.2461
-35.8350,145.2529
-35.8354,145.2607
-35.8394,145.2596
-35.8422,145.2641
-35.8480,145.2580
-35.8506,145.2583
-35.8499,145.2620
-35.8524,145.2670
-35.8459,145.2705
-35.8452,145.2726
-35.8491,145.2772
-35.8533,145.2786
-35.8506,145.2850
-35.8547,145.2830
-35.8564,145.2840
-35.8538,145.2926
-35.8579,145.2927
-35.8605,145.2965
-35.8584,145.3016
-35.8604,145.3090
-35.8556,145.3121
-35.8549,145.3182
-35.8506,145.3244
-35.8536,145.3274
-35.8549,145.3332
-35.8623,145.3415
-35.8604,145.3500
-35.8657,145.3523
-35.8670,145.3554
-35.8654,145.3588
-35.8612,145.3606
-35.8582,145.3698
-35.8587,145.3773
-35.8550,145.3799
-35.8501,145.3871
-35.8508,145.4048
-35.8486,145.4106
-35.8464,145.4119
-35.8434,145.4099
-35.8399,145.4111
-35.8368,145.4096
-35.8344,145.4125
-35.8306,145.4125
-35.8313,145.4165
-35.8281,145.4198
-35.8287,145.4249
-35.8329,145.4268
-35.8344,145.4294
-35.8295,145.4358
-35.8347,145.4390
-35.8356,145.4422
-35.8291,145.4491
-35.8266,145.4479
-35.8214,145.4506
-35.8214,145.4533
-35.8259,145.4567
-35.8268,145.4625
-35.8251,145.4643
-35.8218,145.4640
-35.8181,145.4690
-35.8136,145.4678
-35.8113,145.4715
-35.8092,145.4721
-35.8123,145.4745
-35.8108,145.4779
-35.8134,145.4822
-35.8125,145.4876
-35.8150,145.4919
-35.8139,145.4943
-35.8090,145.4955
-35.8103,145.5003
-35.8094,145.5025
-35.8121,145.5068
-35.8119,145.5116
-35.8158,145.5132
-35.8186,145.5214
-35.8171,145.5251
-35.8142,145.5234
-35.8115,145.5281
-35.8067,145.5270
-35.8020,145.5356
-35.8057,145.5338
-35.8085,145.5360
end
start,Wannon
-38.7616,143.2802
-38.7620,143.2764
-38.7612,143.2733
-38.7623,143.2714
-38.7625,143.2714
-38.7664,143.2329
-38.7664,143.2329
-38.7613,143.2295
-38.7604,143.2250
-38.7216,143.1739
-38.7113,143.1640
-38.7064,143.1578
-38.7065,143.1547
-38.7005,143.1510
-38.6767,143.1229
-38.6690,143.1117
-38.6662,143.1058
-38.6668,143.1041
-38.6636,143.1029
-38.6584,143.0948
-38.6572,143.0890
-38.6552,143.0864
-38.6545,143.0861
-38.6546,143.0856
-38.6510,143.0808
-38.6510,143.0808
-38.6510,143.0808
-38.6487,143.0751
-38.6485,143.0750
-38.6486,143.0748
-38.6340,143.0390
-38.6337,143.0390
-38.6318,143.0369
-38.6319,143.0336
-38.6271,143.0218
-38.6259,143.0212
-38.6244,143.0153
-38.6218,142.9870
-38.6243,142.9823
-38.6253,142.9749
-38.6197,142.9478
-38.6243,142.9444
-38.6224,142.9376
-38.6273,142.9370
-38.6240,142.9298
-38.6232,142.9317
-38.6212,142.9297
-38.6217,142.9269
-38.6187,142.9242
-38.6200,142.9215
-38.6187,142.9227
-38.6172,142.9214
-38.6182,142.9205
-38.6165,142.9200
-38.6183,142.9194
-38.6197,142.9154
-38.6178,142.9134
-38.6183,142.9109
-38.6148,142.9081
-38.6157,142.9068
-38.6136,142.9068
-38.6101,142.9006
-38.6108,142.8888
-38.6082,142.8817
-38.6099,142.8742
-38.6096,142.8734
-38.6089,142.8738
-38.6091,142.8719
-38.6049,142.8718
-38.6038,142.8691
-38.6038,142.8664
-38.6057,142.8654
-38.6056,142.8602
-38.6042,142.8604
-38.6052,142.8576
-38.6037,142.8587
-38.6016,142.8571
-38.6014,142.8586
-38.6003,142.8574
-38.5986,142.8591
-38.5946,142.8532
-38.5918,142.8523
-38.5924,142.8474
-38.5912,142.8474
-38.5917,142.8459
-38.5874,142.8399
-38.5882,142.8324
-38.5870,142.8283
-38.5847,142.8251
-38.5808,142.8281
-38.5798,142.8244
-38.5764,142.8229
-38.5765,142.8188
-38.5794,142.8161
-38.5794,142.8161
-38.5770,142.8156
-38.5715,142.8076
-38.5716,142.8042
-38.5719,142.8040
-38.5043,142.6954
-38.5029,142.6958
-38.5031,142.6936
-38.5010,142.6903
-38.4999,142.6901
-38.4986,142.6866
-38.4951,142.6840
-38.4931,142.6793
-38.4937,142.6785
-38.4933,142.6778
-38.4929,142.6780
-38.4931,142.6775
-38.4921,142.6759
-38.4905,142.6767
-38.4914,142.6748
-38.4907,142.6736
-38.4891,142.6729
-38.4896,142.6719
-38.4844,142.6635
-38.4837,142.6629
-38.4710,142.6443
-38.4599,142.6263
-38.4577,142.6207
-38.4553,142.6169
-38.4527,142.6151
-38.4504,142.6089
-38.4460,142.6019
-38.4450,142.6013
-38.4451,142.6004
-38.4389,142.5905
-38.4364,142.5873
-38.4364,142.5865
-38.4220,142.5633
-38.4219,142.5632
-38.4059,142.5272
-38.4049,142.5201
-38.3971,142.5004
-38.3967,142.4998
-38.3938,142.4921
-38.3938,142.4921
-38.3938,142.4921
-38.3938,142.4921
-38.3934,142.4857
-38.3950,142.4788
-38.3982,142.4761
-38.4020,142.4761
-38.4027,142.4747
-38.4025,142.4748
-38.4016,142.4727
-38.4037,142.4727
-38.4042,142.4717
-38.4042,142.4716
-38.3989,142.4675
-38.3991,142.4642
-38.3973,142.4631
-38.3950,142.4552
-38.3932,142.4553
-38.3904,142.4499
-38.3869,142.4472
-38.3854,142.4423
-38.3707,142.4207
-38.3498,142.3731
-38.3494,142.3725
-38.3494,142.3723
-38.3494,142.3722
-38.3513,142.3439
-38.3536,142.3368
-38.3544,142.3363
-38.3576,142.3122
-38.3563,142.3093
-38.3589,142.3027
-38.3602,142.2932
-38.3602,142.2924
-38.3603,142.2923
-38.3645,142.2615
-38.3645,142.2615
-38.3702,142.2510
-38.3783,142.2441
-38.3837,142.2430
-38.3881,142.2441
-38.3895,142.2466
-38.3888,142.2488
-38.3964,142.2449
-38.3964,142.2448
-38.3964,142.2448
-38.3945,142.2415
-38.3921,142.2430
-38.3947,142.2384
-38.3946,142.2357
-38.3924,142.2335
-38.3916,142.2264
-38.3933,142.2243
-38.3922,142.2192
-38.3943,142.2179
-38.3926,142.2062
-38.3942,142.2006
-38.3937,142.1908
-38.3929,142.1908
-38.3936,142.1895
-38.3936,142.1880
-38.3929,142.1882
-38.3918,142.1863
-38.3903,142.1805
-38.3917,142.1808
-38.3920,142.1793
-38.3899,142.1734
-38.3919,142.1629
-38.3902,142.1548
-38.3918,142.1535
-38.3918,142.1535
-38.3895,142.1472
-38.3914,142.1457
-38.3914,142.1457
-38.3865,142.1434
-38.3807,142.1364
-38.3800,142.1296
-38.3772,142.1268
-38.3779,142.1241
-38.3742,142.1196
-38.3715,142.1127
-38.3715,142.1077
-38.3706,142.1059
-38.3700,142.1060
-38.3655,142.0983
-38.3621,142.0898
-38.3443,142.0557
-38.3404,142.0497
-38.3389,142.0454
-38.3382,142.0440
-38.3316,142.0366
-38.3103,142.0026
-38.2945,141.9703
-38.2782,141.9295
-38.2782,141.9295
-38.2782,141.9295
-38.2698,141.9035
-38.2711,141.9035
-38.2706,141.8998
-38.2658,141.8815
-38.2614,141.8452
-38.2588,141.8040
-38.2535,141.7696
-38.2531,141.7420
-38.2531,141.7420
-38.2531,141.7420
-38.2593,141.7036
-38.2678,141.6795
-38.2678,141.6795
-38.2749,141.6673
-38.2755,141.6636
-38.2801,141.6583
-38.2836,141.6523
-38.2843,141.6503
-38.2879,141.6449
-38.2939,141.6347
-38.3048,141.6112
-38.3131,141.6016
-38.3131,141.6016
-38.3131,141.6016
-38.3131,141.6016
-38.3210,141.5992
-38.3242,141.6007
-38.3327,141.6097
-38.3356,141.6088
-38.3373,141.6099
-38.3422,141.6079
-38.3423,141.6193
-38.3527,141.6257
-38.3662,141.6277
-38.3718,141.6330
-38.3755,141.6343
-38.3777,141.6409
-38.3799,141.6422
-38.3831,141.6414
-38.3930,141.6502
-38.3930,141.6502
-38.3921,141.6353
-38.3934,141.6280
-38.3934,141.6279
-38.3934,141.6279
-38.3934,141.6279
-38.3954,141.6255
-38.3988,141.6273
-38.4061,141.6264
-38.4063,141.6263
-38.4063,141.6263
-38.4002,141.6172
-38.3930,141.6148
-38.3941,141.6116
-38.3928,141.6029
-38.3883,141.5906
-38.3878,141.5789
-38.3897,141.5730
-38.3897,141.5730
-38.3897,141.5730
-38.3929,141.5698
-38.3961,141.5685
-38.4043,141.5628
-38.4056,141.5578
-38.4138,141.5561
-38.4329,141.5428
-38.4329,141.5427
-38.4310,141.5417
-38.4310,141.5405
-38.4181,141.5253
-38.4166,141.5250
-38.4146,141.5212
-38.4110,141.5212
-38.4092,141.5255
-38.4048,141.5284
-38.3900,141.5192
-38.3900,141.5192
-38.3900,141.5192
-38.3784,141.4992
-38.3620,141.4610
-38.3620,141.4610
-38.3620,141.4610
-38.3620,141.4610
-38.3596,141.4471
-38.3603,141.4343
-38.3634,141.4188
-38.3690,141.4073
-38.3690,141.4070
-38.3691,141.4070
-38.3693,141.4067
-38.3733,141.4048
-38.3799,141.4093
-38.3877,141.4108
-38.3885,141.4114
-38.3961,141.4132
-38.3962,141.4131
-38.3926,141.3984
-38.3896,141.3948
-38.3871,141.3888
-38.3867,141.3743
-38.3867,141.3743
-38.3672,141.3663
-38.3653,141.3655
-38.3485,141.3856
-38.3468,141.3901
-38.3387,141.3974
-38.3385,141.3976
-38.3384,141.3976
-38.3383,141.3978
-38.3197,141.3921
-38.3197,141.3921
-38.3197,141.3921
-38.3007,141.3795
-38.2747,141.3576
-38.2206,141.2952
-38.2206,141.2952
-38.2206,141.2952
-38.1945,141.2620
-38.1706,141.2277
-38.1449,141.1844
-38.1437,141.1800
-38.1268,141.1501
-38.1268,141.1501
-38.1268,141.1501
-38.1061,141.1054
-38.1054,141.1005
-38.0969,141.0869
-38.0715,141.0285
-38.0597,140.9908
-38.0564,140.9670
-38.0560,140.9657
-37.7307,140.9720
-37.7180,140.9735
-37.7175,140.9721
-37.4620,140.9738
-37.3581,140.9731
-37.3742,140.9924
-37.3773,141.0030
-37.3914,141.0235
-37.4022,141.0468
-37.4453,141.0955
-37.4504,141.0978
-37.4201,141.1673
-37.4297,141.2617
-37.4277,141.2620
-37.4262,141.2587
-37.4209,141.2597
-37.4230,141.2639
-37.4226,141.2664
-37.4206,141.2664
-37.4226,141.2672
-37.4216,141.2688
-37.4172,141.2693
-37.4167,141.2716
-37.4138,141.2705
-37.4124,141.2745
-37.4102,141.2710
-37.4065,141.2739
-37.4028,141.2715
-37.3941,141.2803
-37.3923,141.2723
-37.3852,141.2741
-37.3822,141.2659
-37.3768,141.2612
-37.3761,141.2542
-37.3741,141.2505
-37.3693,141.2485
-37.3697,141.2434
-37.3668,141.2423
-37.3658,141.2375
-37.3673,141.2323
-37.3644,141.2206
-37.3600,141.2203
-37.3590,141.2185
-37.3567,141.2199
-37.3553,141.2172
-37.3534,141.2188
-37.3526,141.2169
-37.3513,141.2174
-37.3513,141.2197
-37.3487,141.2210
-37.3722,141.4316
-37.2976,141.4316
-37.2976,141.5310
-37.2926,141.5289
-37.2911,141.5298
-37.2900,141.5248
-37.2844,141.5261
-37.2810,141.5185
-37.2787,141.5193
-37.2788,141.5225
-37.2754,141.5236
-37.2690,141.5169
-37.2663,141.5167
-37.2651,141.5133
-37.2607,141.5109
-37.2603,141.5062
-37.2565,141.5045
-37.2568,141.4988
-37.2517,141.4923
-37.2493,141.4925
-37.2465,141.4894
-37.2437,141.4911
-37.2426,141.4902
-37.2383,141.4970
-37.2342,141.4948
-37.2375,141.4926
-37.2354,141.4898
-37.2302,141.4912
-37.2263,141.4964
-37.2236,141.4950
-37.2234,141.4910
-37.2201,141.4916
-37.2180,141.4948
-37.2176,141.5003
-37.2121,141.5077
-37.2097,141.5082
-37.2111,141.5160
-37.2041,141.5291
-37.2046,141.5326
-37.2010,141.5395
-37.2018,141.5444
-37.1943,141.5574
-37.1917,141.5633
-37.1920,141.5662
-37.1892,141.5676
-37.1903,141.5686
-37.1880,141.5761
-37.1853,141.5798
-37.1824,141.5792
-37.1786,141.5843
-37.1733,141.5861
-37.1691,141.5942
-37.1654,141.5957
-37.1619,141.5946
-37.1601,141.5978
-37.1648,141.6109
-37.1662,141.6126
-37.1676,141.6119
-37.1693,141.6149
-37.1639,141.6164
-37.1637,141.6189
-37.1667,141.6223
-37.1552,141.6315
-37.1564,141.6331
-37.1642,141.6338
-37.1657,141.6392
-37.1635,141.6409
-37.1592,141.6398
-37.1604,141.6439
-37.1580,141.6504
-37.1553,141.6679
-37.1522,141.6724
-37.1540,141.6725
-37.1574,141.6683
-37.1610,141.6715
-37.1618,141.6804
-37.1668,141.6839
-37.1642,141.6870
-37.1680,141.6894
-37.1650,141.6909
-37.1649,141.6925
-37.1741,141.6982
-37.1749,141.7028
-37.1773,141.7004
-37.1810,141.7025
-37.1805,141.7059
-37.1844,141.7055
-37.1833,141.7148
-37.1859,141.7174
-37.1834,141.7191
-37.1879,141.7245
-37.1862,141.7272
-37.1828,141.7273
-37.1817,141.7315
-37.1804,141.7308
-37.1809,141.7276
-37.1786,141.7290
-37.1811,141.7433
-37.1786,141.7435
-37.1762,141.7402
-37.1746,141.7419
-37.1736,141.7470
-37.1759,141.7480
-37.1779,141.7469
-37.1789,141.7509
-37.1732,141.7526
-37.1755,141.7611
-37.1747,141.7630
-37.1794,141.7679
-37.1802,141.7754
-37.1776,141.7750
-37.1765,141.7721
-37.1725,141.7734
-37.1767,141.7771
-37.1744,141.7808
-37.1718,141.7768
-37.1687,141.7862
-37.1706,141.7874
-37.1738,141.7858
-37.1725,141.7932
-37.1753,141.7954
-37.1731,141.7966
-37.1718,141.8006
-37.1667,141.8000
-37.1674,141.8024
-37.1703,141.8029
-37.1694,141.8062
-37.1738,141.8059
-37.1774,141.8105
-37.1745,141.8144
-37.1712,141.8139
-37.1698,141.8109
-37.1680,141.8115
-37.1739,141.8211
-37.1689,141.8256
-37.1720,141.8328
-37.1683,141.8399
-37.1661,141.8421
-37.1641,141.8396
-37.1610,141.8396
-37.1601,141.8353
-37.1579,141.8344
-37.1538,141.8376
-37.1521,141.8544
-37.1499,141.8563
-37.1511,141.8600
-37.1469,141.8577
-37.1457,141.8595
-37.1494,141.8649
-37.1464,141.8743
-37.1477,141.8755
-37.1472,141.8808
-37.1436,141.8843
-37.1383,141.8858
-37.1360,141.8900
-37.1376,141.8986
-37.1347,141.9005
-37.1358,141.9052
-37.1346,141.9089
-37.1319,141.9096
-37.1285,141.9057
-37.1272,141.9071
-37.1233,141.9045
-37.1229,141.9058
-37.1203,141.9049
-37.1176,141.9083
-37.1138,141.9092
-37.1134,141.9113
-37.1146,141.9151
-37.1181,141.9162
-37.1177,141.9186
-37.1210,141.9229
-37.1238,141.9227
-37.1250,141.9253
-37.1270,141.9229
-37.1296,141.9269
-37.1311,141.9250
-37.1338,141.9254
-37.1385,141.9234
-37.1449,141.9274
-37.1520,141.9240
-37.1579,141.9282
-37.1630,141.9295
-37.1644,141.9338
-37.1663,141.9347
-37.1671,141.9292
-37.1690,141.9277
-37.1708,141.9353
-37.1764,141.9298
-37.1794,141.9297
-37.1827,141.9192
-37.1859,141.9197
-37.1884,141.9135
-37.1912,141.9112
-37.1984,141.9104
-37.2011,141.9135
-37.2023,141.9126
-37.2032,141.9205
-37.1982,141.9215
-37.1999,141.9382
-37.2066,141.9371
-37.2073,141.9419
-37.2107,141.9450
-37.2087,141.9534
-37.2122,141.9893
-37.2226,141.9957
-37.2243,141.9997
-37.2229,142.0338
-37.2240,142.0394
-37.2221,142.0449
-37.2228,142.0523
-37.2185,142.0645
-37.2236,142.0794
-37.2126,142.0887
-37.2102,142.0887
-37.2052,142.0845
-37.1993,142.0874
-37.1910,142.0867
-37.1824,142.0905
-37.1707,142.0923
-37.1667,142.0981
-37.1634,142.1088
-37.1594,142.1097
-37.1460,142.1072
-37.1411,142.1101
-37.1301,142.1079
-37.1120,142.1144
-37.1096,142.1222
-37.1094,142.1301
-37.1118,142.1413
-37.1070,142.1533
-37.1058,142.1636
-37.1086,142.1724
-37.1080,142.1782
-37.1107,142.1813
-37.1176,142.1809
-37.1174,142.1824
-37.1115,142.1890
-37.1094,142.1878
-37.1080,142.1917
-37.1036,142.1931
-37.0986,142.1990
-37.0945,142.2016
