start,Maranoa
-25.6417,150.5529
-25.6410,150.5405
-25.6449,150.5245
-25.6402,150.5175
-25.6359,150.5041
-25.6284,150.4954
-25.6061,150.4840
-25.5988,150.4460
-25.6015,150.4410
-25.6063,150.4367
-25.6217,150.4425
-25.6614,150.4364
-25.6653,150.4265
-25.6751,150.4184
-25.6868,150.4227
-25.6942,150.4220
-25.7336,150.4341
-25.7370,150.4295
-25.7739,150.4260
-25.7891,150.4179
-25.7904,150.4044
-25.7959,150.3951
-25.8012,150.3928
-25.8058,150.3867
-25.8145,150.3887
-25.8154,150.3705
-25.8183,150.3611
-25.8176,150.3454
-25.8149,150.3411
-25.7904,150.3366
-25.7802,150.2950
-25.7788,150.2819
-25.7962,150.2791
-25.7962,150.2730
-25.7884,150.2578
-25.7881,150.2496
-25.7954,150.2485
-25.7945,150.2433
-25.7887,150.2367
-25.7844,150.2142
-25.7804,150.1744
-25.7951,150.1806
-25.8056,150.1807
-25.8057,150.1787
-25.8118,150.1739
-25.8191,150.1590
-25.8193,150.1531
-25.8229,150.1416
-25.8183,150.1287
-25.8109,150.1148
-25.7955,150.1044
-25.7969,150.0989
-25.7945,150.0965
-25.8065,150.0910
-25.8120,150.0854
-25.8131,150.0559
-25.8325,150.0530
-25.8398,150.0500
-25.8392,150.0453
-25.8339,150.0445
-25.8323,150.0424
-25.8365,150.0362
-25.8363,150.0302
-25.8346,150.0280
-25.8296,150.0270
-25.8652,150.0217
-25.8574,150.0134
-25.8470,149.9900
-25.8476,149.9735
-25.8511,149.9649
-25.8506,149.9614
-25.8412,149.9543
-25.8396,149.9503
-25.8394,149.9319
-25.8320,149.9276
-25.8264,149.9187
-25.8214,149.9139
-25.8171,149.9063
-25.8196,149.9053
-25.8185,149.8989
-25.8147,149.8975
-25.8236,149.8944
-25.8208,149.8866
-25.8294,149.8824
-25.8374,149.8508
-25.8370,149.8385
-25.8287,149.8271
-25.8282,149.8235
-25.8399,149.8215
-25.8405,149.8270
-25.8430,149.8276
-25.8492,149.8228
-25.8517,149.8173
-25.8521,149.8098
-25.8492,149.8033
-25.8488,149.7979
-25.8508,149.7938
-25.8554,149.7915
-25.8579,149.7873
-25.8523,149.7708
-25.8594,149.7663
-25.8907,149.7830
-25.9060,149.7713
-25.9048,149.7672
-25.8495,149.7359
-25.8690,149.6922
-25.8722,149.6818
-25.8944,149.6491
-25.8863,149.5844
-25.9441,149.5754
-25.9335,149.4768
-25.8918,149.4835
-25.8825,149.4016
-25.8758,149.3991
-25.8888,149.3827
-25.8905,149.3746
-25.8981,149.3650
-25.9047,149.3632
-25.9067,149.3593
-25.9065,149.3561
-25.9095,149.3556
-25.9148,149.3485
-25.9189,149.3463
-25.9208,149.3422
-25.9194,149.3356
-25.9249,149.3301
-25.9252,149.3278
-25.9660,149.3028
-25.9458,149.1380
-25.9479,149.1377
-25.9481,149.1311
-25.9511,149.1245
-25.9458,149.1088
-25.9456,149.1019
-25.9478,149.0972
-25.9403,149.0943
-25.9411,149.0855
-25.9323,149.0837
-25.9245,149.0799
-25.9156,149.0829
-25.9078,149.0877
-25.9066,149.0910
-25.9041,149.0923
-25.8998,149.0936
-25.8977,149.0918
-25.8952,149.0936
-25.8922,149.1002
-25.8851,149.1047
-25.8837,149.1103
-25.8761,149.1105
-25.8631,149.1012
-25.8534,149.0844
-25.8429,149.0756
-25.8424,149.0680
-25.8385,149.0652
-25.8381,149.0622
-25.8346,149.0606
-25.8289,149.0546
-25.8275,149.0442
-25.8218,149.0437
-25.8044,149.0282
-25.7989,149.0252
-25.7755,149.0316
-25.7696,149.0313
-25.7689,149.0229
-25.7768,149.0121
-25.7781,149.0036
-25.7822,148.9959
-25.7822,148.9866
-25.7871,148.9774
-25.7897,148.9611
-25.7709,148.9446
-25.7675,148.9112
-25.7650,148.9088
-25.7611,148.9095
-25.7600,148.9007
-25.7401,148.9240
-25.7345,148.9213
-25.7297,148.9221
-25.7285,148.9198
-25.7253,148.9218
-25.7251,148.9264
-25.7228,148.9286
-25.7205,148.9284
-25.7194,148.9256
-25.7169,148.9246
-25.7088,148.9287
-25.7038,148.9256
-25.6999,148.9302
-25.6983,148.9368
-25.6949,148.9393
-25.6852,148.9391
-25.6855,148.9423
-25.6928,148.9494
-25.6931,148.9575
-25.7041,148.9676
-25.7116,148.9697
-25.7133,148.9735
-25.6977,148.9962
-25.6978,149.0020
-25.6950,149.0085
-25.6822,149.0161
-25.6820,149.0194
-25.6728,149.0318
-25.6758,149.0404
-25.6694,149.0569
-25.6674,149.0538
-25.6616,149.0542
-25.6537,149.0586
-25.6506,149.0638
-25.6472,149.0655
-25.6466,149.0592
-25.6498,149.0512
-25.6473,149.0491
-25.6417,149.0490
-25.6385,149.0504
-25.6321,149.0602
-25.6279,149.0613
-25.6251,149.0569
-25.6239,149.0457
-25.6298,149.0443
-25.6322,149.0413
-25.6365,149.0408
-25.6419,149.0345
-25.6398,149.0323
-25.6315,149.0382
-25.6292,149.0381
-25.6270,149.0326
-25.6201,149.0278
-25.6167,149.0182
-25.6123,149.0126
-25.6108,149.0124
-25.6096,149.0147
-25.6123,149.0238
-25.6110,149.0258
-25.6081,149.0255
-25.6040,149.0196
-25.6012,148.9922
-25.6056,148.9899
-25.6175,148.9953
-25.6185,148.9909
-25.6134,148.9856
-25.5909,148.9876
-25.5886,148.9837
-25.5597,149.0243
-25.4585,148.9380
-25.4621,148.9375
-25.4627,148.9400
-25.4637,148.9389
-25.4651,148.9347
-25.4632,148.9277
-25.4675,148.9190
-25.4672,148.9071
-25.4714,148.9049
-25.4724,148.9004
-25.4697,148.8768
-25.4612,148.8728
-25.4647,148.8637
-25.4599,148.8334
-25.4520,148.8148
-25.4459,148.8123
-25.4434,148.8137
-25.4410,148.8109
-25.4408,148.8045
-25.4429,148.8008
-25.4459,148.8007
-25.4454,148.7980
-25.4391,148.7912
-25.4358,148.7838
-25.4349,148.7759
-25.4317,148.7748
-25.4242,148.7655
-25.4173,148.7617
-25.4132,148.7441
-25.4097,148.7371
-25.4008,148.7258
-25.3956,148.7252
-25.3932,148.7272
-25.3903,148.7248
-25.3887,148.7190
-25.3869,148.7189
-25.3425,148.7266
-25.3377,148.7331
-25.3336,148.7335
-25.3275,148.7389
-25.3241,148.7473
-25.3148,148.7477
-25.3107,148.7591
-25.2797,148.7452
-25.2784,148.7363
-25.2853,148.7342
-25.2879,148.7274
-25.2824,148.7152
-25.2775,148.7083
-25.2779,148.7060
-25.2824,148.7039
-25.2845,148.6998
-25.2851,148.6951
-25.2821,148.6883
-25.2819,148.6836
-25.2893,148.6799
-25.2992,148.6781
-25.3084,148.6708
-25.3109,148.6665
-25.2983,148.6530
-25.2841,148.6431
-25.2794,148.6331
-25.2799,148.6256
-25.2728,148.6000
-25.2628,148.5928
-25.2499,148.5684
-25.2541,148.5543
-25.2524,148.5489
-25.2456,148.5383
-25.2441,148.5324
-25.2434,148.5185
-25.2471,148.4932
-25.2454,148.4730
-25.2472,148.4660
-25.2547,148.4513
-25.2535,148.4352
-25.2493,148.4233
-25.2595,148.4148
-25.2601,148.4121
-25.2580,148.4085
-25.2474,148.4016
-25.2434,148.3965
-25.2436,148.3831
-25.2417,148.3803
-25.2358,148.3778
-25.2326,148.3722
-25.2313,148.3683
-25.2328,148.3623
-25.2291,148.3520
-25.2201,148.3477
-25.2178,148.3370
-25.2150,148.3348
-25.2136,148.3300
-25.2102,148.3262
-25.2130,148.3125
-25.2123,148.3055
-25.2040,148.3063
-25.1937,148.3002
-25.1904,148.2956
-25.1887,148.2964
-25.1818,148.2929
-25.1781,148.2942
-25.1752,148.2918
-25.1648,148.2959
-25.1612,148.2911
-25.1588,148.2819
-25.1571,148.2818
-25.1531,148.2760
-25.1506,148.2748
-25.1488,148.2767
-25.1451,148.2686
-25.1410,148.2669
-25.1356,148.2610
-25.1335,148.2555
-25.1276,148.2518
-25.1205,148.2419
-25.1143,148.2362
-25.1006,148.2346
-25.0987,148.2290
-25.0864,148.2133
-25.0802,148.2100
-25.0792,148.2059
-25.0820,148.1991
-25.0795,148.1812
-25.0845,148.1750
-25.0841,148.1605
-25.0681,148.1527
-25.0647,148.1525
-25.0613,148.1501
-25.0599,148.1437
-25.0425,148.1338
-25.0439,148.1250
-25.0420,148.1216
-25.0228,148.1163
-25.0165,148.0957
-25.0088,148.0914
-25.0001,148.0839
-24.9785,148.0763
-24.9666,148.0777
-24.9580,148.0729
-24.9502,148.0760
-24.9454,148.0762
-24.9410,148.0735
-24.9337,148.0647
-24.9245,148.0631
-24.9137,148.0561
-24.9108,148.0520
-24.9093,148.0446
-24.9121,148.0347
-24.9113,148.0296
-24.8978,148.0117
-24.8968,148.0042
-24.8994,147.9950
-24.8965,147.9899
-24.8847,147.9781
-24.8805,147.9706
-24.8788,147.9600
-24.8813,147.9527
-24.8742,147.9469
-24.8710,147.9477
-24.8683,147.9421
-24.8657,147.9428
-24.8593,147.9390
-24.8585,147.9353
-24.8414,147.9144
-24.8364,147.9128
-24.8274,147.9163
-24.8216,147.9142
-24.8163,147.9037
-24.8072,147.9000
-24.8008,147.8930
-24.7961,147.8818
-24.7880,147.8697
-24.7840,147.8553
-24.7792,147.8518
-24.7660,147.8481
-24.7584,147.8399
-24.7534,147.8305
-24.7405,147.8262
-24.7356,147.8213
-24.7362,147.8115
-24.7344,147.8047
-24.7362,147.7959
-24.7334,147.7883
-24.7390,147.7750
-24.7329,147.7684
-24.7283,147.7599
-24.7309,147.7505
-24.7300,147.7394
-24.7316,147.7332
-24.7422,147.7196
-24.7517,147.7120
-24.7598,147.6994
-24.7631,147.6900
-24.7720,147.6819
-24.7727,147.6779
-24.7698,147.671
-24.7719,147.6600
-24.7720,147.6468
-24.7764,147.6439
-24.7941,147.6440
-24.8001,147.6394
-24.8034,147.6343
-24.8046,147.6178
-24.8071,147.6114
-24.8186,147.5958
-24.8298,147.5850
-24.8335,147.5767
-24.8318,147.5678
-24.8213,147.5619
-24.8189,147.5582
-24.8193,147.5437
-24.8216,147.5352
-24.8234,147.5301
-24.8289,147.5226
-24.8296,147.5187
-24.8279,147.5139
-24.8221,147.5100
-24.8207,147.5072
-24.8231,147.5055
-24.8327,147.5078
-24.8373,147.5071
-24.8411,147.5050
-24.8494,147.4962
-24.8712,147.4897
-24.8769,147.4836
-24.8813,147.4197
-24.8765,147.3958
-24.8788,147.3926
-24.8740,147.3896
-24.8713,147.3807
-24.8715,147.3729
-24.8771,147.3691
-24.8777,147.3656
-24.8755,147.3605
-24.8761,147.3496
-24.8718,147.3411
-24.8735,147.3258
-24.8711,147.3220
-24.8776,147.3148
-24.8782,147.3116
-24.8807,147.3118
-24.8831,147.3097
-24.8819,147.3009
-24.8830,147.2975
-24.8907,147.2949
-24.8911,147.2917
-24.8945,147.2905
-24.8828,147.1366
-24.8489,147.1388
-24.8464,147.0894
-24.8141,147.0915
-24.8051,146.9033
-24.7883,146.8925
-24.7789,146.8891
-24.7774,146.8840
-24.7734,146.8802
-24.7624,146.8822
-24.7582,146.8939
-24.7529,146.8982
-24.7453,146.9005
-24.7438,146.9094
-24.7366,146.9134
-24.7323,146.9131
-24.7270,146.9156
-24.7234,146.9199
-24.7166,146.9208
-24.7116,146.9291
-24.7069,146.9330
-24.7064,146.9389
-24.7043,146.9420
-24.6919,146.9400
-24.6880,146.9363
-24.6749,146.9332
-24.6662,146.9229
-24.6606,146.9191
-24.6585,146.9125
-24.6528,146.9128
-24.6513,146.9102
-24.6471,146.9082
-24.6487,146.9056
-24.6485,146.9006
-24.6463,146.8993
-24.6436,146.9005
-24.6436,146.8968
-24.6402,146.8941
-24.6369,146.8931
-24.6288,146.8947
-24.6234,146.8918
-24.6175,146.8910
-24.6147,146.8899
-24.6115,146.8840
-24.6080,146.8840
-24.6069,146.8857
-24.6022,146.8844
-24.5967,146.8870
-24.5971,146.8831
-24.6008,146.8831
-24.6013,146.8785
-24.5977,146.8759
-24.5933,146.8684
-24.5884,146.8693
-24.5858,146.8661
-24.5873,146.8607
-24.5898,146.8569
-24.5937,146.8569
-24.6034,146.8525
-24.6044,146.8478
-24.6087,146.8486
-24.6122,146.8427
-24.6152,146.8420
-24.6243,146.8339
-24.6260,146.8190
-24.6365,146.8136
-24.6389,146.8085
-24.6205,146.8001
-24.6262,146.7874
-24.6361,146.7797
-24.6568,146.7767
-24.6627,146.7741
-24.6643,146.7680
-24.6633,146.7579
-24.6577,146.7518
-24.6523,146.7504
-24.6503,146.7405
-24.6427,146.7371
-24.6337,146.7402
-24.6291,146.7393
-24.6277,146.7375
-24.6280,146.7273
-24.6260,146.7214
-24.6188,146.7135
-24.6157,146.6992
-24.6115,146.6895
-24.6058,146.6824
-24.6019,146.6835
-24.6001,146.6821
-24.5970,146.6747
-24.5908,146.6668
-24.5861,146.6700
-24.5853,146.6733
-24.5812,146.6762
-24.5808,146.6800
-24.5728,146.6796
-24.5670,146.6723
-24.5648,146.6717
-24.5644,146.6685
-24.5622,146.6674
-24.5624,146.6640
-24.5574,146.6656
-24.5526,146.6615
-24.5499,146.6615
-24.5480,146.6640
-24.5406,146.6613
-24.5337,146.6532
-24.5233,146.6458
-24.5194,146.6463
-24.5180,146.6482
-24.5002,146.6399
-24.4966,146.6351
-24.4977,146.6318
-24.4961,146.6278
-24.4937,146.6260
-24.4814,146.6246
-24.4786,146.6226
-24.4671,146.6200
-24.4580,146.6212
-24.4583,146.6112
-24.4613,146.6081
-24.4569,146.6078
-24.4530,146.5960
-24.4458,146.5957
-24.4416,146.5879
-24.4360,146.5904
-24.4340,146.5884
-24.4320,146.5890
-24.4277,146.5868
-24.4256,146.5818
-24.4233,146.5819
-24.4167,146.5739
-24.4128,146.5724
-24.4112,146.5752
-24.4124,146.5768
-24.4115,146.5811
-24.4127,146.5853
-24.4151,146.5871
-24.4148,146.5911
-24.4171,146.5958
-24.4131,146.6092
-24.4148,146.6122
-24.4118,146.6178
-24.4079,146.6208
-24.4070,146.6241
-24.4032,146.6271
-24.4052,146.6300
-24.4051,146.6384
-24.4011,146.6357
-24.4012,146.6389
-24.3991,146.6417
-24.3999,146.6522
-24.4040,146.6558
-24.4033,146.6598
-24.4012,146.6634
-24.3904,146.6693
-24.3867,146.6819
-24.3802,146.6819
-24.3783,146.6851
-24.3751,146.6861
-24.3742,146.6889
-24.3793,146.6931
-24.3809,146.6972
-24.3779,146.7012
-24.3775,146.7127
-24.3847,146.7219
-24.3968,146.7213
-24.4185,146.7297
-24.4069,146.7471
-24.4036,146.7595
-24.4052,146.7666
-24.4078,146.7704
-24.4049,146.7728
-24.4049,146.7780
-24.4099,146.7908
-24.4067,146.8021
-24.4030,146.8071
-24.3943,146.8121
-24.3767,146.8143
-24.3740,146.8192
-24.3716,146.8308
-24.3732,146.8346
-24.3718,146.8405
-24.3690,146.8441
-24.3687,146.8476
-24.3722,146.8536
-24.3687,146.8642
-24.3602,146.8653
-24.3479,146.8746
-24.3459,146.8737
-24.3395,146.8755
-24.3376,146.8736
-24.3307,146.8847
-24.3285,146.8997
-24.3201,146.9066
-24.3175,146.9125
-24.3126,146.9130
-24.2946,146.9230
-24.2905,146.9351
-24.2842,146.9348
-24.2789,146.9268
-24.2567,146.9274
-24.2536,146.9280
-24.2433,146.9369
-24.2378,146.9380
-24.2291,146.9437
-24.2192,146.9402
-24.2141,146.9489
-24.2068,146.9534
-24.2033,146.9541
-24.1989,146.9526
-24.1968,146.9498
-24.1883,146.9497
-24.1790,146.9526
-24.1743,146.9560
-24.1635,146.9563
-24.1674,146.9647
-24.1635,146.9693
-24.1633,146.9722
-24.1601,146.9736
-24.1626,146.9832
-24.1613,146.9898
-24.1553,146.9945
-24.1565,146.9998
-24.1405,147.0285
-24.1375,147.0286
-24.1321,147.0373
-24.1256,147.0374
-24.1185,147.0504
-24.1161,147.0620
-24.1182,147.0652
-24.1176,147.0736
-24.1136,147.0786
-24.1142,147.0810
-24.1044,147.0895
-24.0933,147.1102
-24.0928,147.1187
-24.0944,147.1217
-24.0915,147.1330
-24.0856,147.1415
-24.0859,147.1488
-24.0925,147.1563
-24.0929,147.1612
-24.0857,147.1833
-24.0734,147.1827
-24.0692,147.1776
-24.0600,147.1741
-24.0503,147.1761
-24.0434,147.1831
-24.0360,147.1866
-24.0267,147.1849
-24.0164,147.1784
-24.0129,147.1787
-24.0048,147.1838
-23.9780,147.1733
-23.9761,147.1703
-23.9756,147.1639
-23.9728,147.1629
-23.9673,147.1683
-23.9553,147.1689
-23.9535,147.1725
-23.9429,147.1786
-23.9415,147.1809
-23.9415,147.1946
-23.9390,147.1982
-23.9398,147.2032
-23.9338,147.2106
-23.9256,147.2135
-23.9165,147.2269
-23.9147,147.2273
-23.9149,147.2305
-23.9120,147.2343
-23.9128,147.2389
-23.9082,147.2387
-23.9032,147.2411
-23.8981,147.2410
-23.8917,147.2364
-23.8813,147.2335
-23.8622,147.2389
-23.8547,147.2347
-23.8523,147.2366
-23.8479,147.2364
-23.8387,147.2296
-23.8361,147.2301
-23.8321,147.2276
-23.8263,147.2310
-23.8190,147.2313
-23.8107,147.2379
-23.7910,147.2275
-23.7874,147.2295
-23.7841,147.2234
-23.7839,147.2188
-23.7782,147.2113
-23.7733,147.1997
-23.7656,147.1990
-23.7595,147.2010
-23.7549,147.2001
-23.7455,147.1951
-23.7411,147.1985
-23.7353,147.1988
-23.7338,147.2008
-23.7271,147.2007
-23.7249,147.1976
-23.7182,147.1936
-23.7122,147.1940
-23.7086,147.1976
-23.7040,147.1966
-23.7031,147.1949
-23.6914,147.1986
-23.6845,147.1957
-23.6779,147.2049
-23.6779,147.2086
-23.6759,147.2095
-23.6683,147.2050
-23.6582,147.2033
-23.6546,147.2005
-23.6526,147.2035
-23.6394,147.2116
-23.6366,147.2113
-23.6313,147.2032
-23.6266,147.2009
-23.6212,147.2021
-23.6091,147.1981
-23.6019,147.2055
-23.5935,147.2200
-23.5883,147.2204
-23.5760,147.2121
-23.5737,147.2122
-23.5681,147.2197
-23.5509,147.2194
-23.5526,147.2320
-23.5463,147.2463
-23.5429,147.2503
-23.5430,147.2582
-23.5390,147.2640
-23.5367,147.2725
-23.5247,147.2837
-23.5215,147.2797
-23.5134,147.2782
-23.5005,147.2821
-23.4849,147.2803
-23.4692,147.2732
-23.4628,147.2643
-23.4694,147.2603
-23.4589,147.2511
-23.4552,147.2496
-23.4472,147.2506
-23.4415,147.2578
-23.4380,147.2598
-23.4130,147.2645
-23.4045,147.2630
-23.3947,147.2652
-23.3841,147.2650
-23.3667,147.2744
-23.3625,147.2828
-23.3573,147.2856
-23.3368,147.2861
-23.3307,147.2831
-23.3261,147.2875
-23.3238,147.2932
-23.3123,147.2890
-23.3066,147.2848
-23.3027,147.2791
-23.2944,147.2783
-23.2850,147.2850
-23.2786,147.2872
-23.2740,147.2840
-23.2708,147.2751
-23.2676,147.2713
-23.2632,147.2718
-23.2600,147.2696
-23.2559,147.2703
-23.2460,147.2611
-23.2099,147.2605
-23.2068,147.2695
-23.1947,147.2800
-23.1933,147.2865
-23.1954,147.2982
-23.1931,147.3150
-23.1898,147.3231
-23.1874,147.3254
-23.1825,147.3399
-23.1865,147.3512
-23.1788,147.3678
-23.1757,147.3710
-23.1706,147.3725
-23.1653,147.3833
-23.1561,147.3911
-23.1473,147.3947
-23.1466,147.4006
-23.1433,147.4048
-23.1343,147.4115
-23.1289,147.4221
-23.1291,147.4284
-23.1221,147.4352
-23.1195,147.4415
-23.1141,147.4425
-23.1071,147.4468
-23.0985,147.4600
-23.0922,147.4641
-23.0911,147.4680
-23.0929,147.4765
-23.0914,147.4785
-23.0786,147.4874
-23.0692,147.4849
-23.0627,147.4863
-23.0581,147.4825
-23.0541,147.4861
-23.0466,147.4837
-23.0385,147.4999
-23.0290,147.5083
-23.0281,147.5113
-23.0301,147.5165
-23.0284,147.5199
-23.0008,147.4970
-22.9859,147.5042
-23.0090,147.5531
-22.9982,147.5547
-22.9926,147.5534
-22.9908,147.5595
-22.9874,147.5609
-22.9796,147.5555
-22.9763,147.5554
-22.9730,147.5599
-22.9675,147.5626
-22.9616,147.5682
-22.9606,147.5767
-22.9630,147.5822
-22.9222,147.5879
-22.9234,147.5968
-22.9089,147.5989
-22.9073,147.6064
-22.9006,147.6077
-22.8948,147.6018
-22.8952,147.6049
-22.8933,147.6051
-22.8964,147.6124
-22.8942,147.6140
-22.8939,147.618
-22.8991,147.6215
-22.9019,147.6215
-22.9044,147.6187
-22.9121,147.6207
-22.9105,147.6220
-22.9109,147.6244
-22.9131,147.6230
-22.9142,147.6248
-22.9189,147.6261
-22.9184,147.6312
-22.9224,147.6346
-22.9219,147.6397
-22.9263,147.6405
-22.9252,147.6476
-22.9230,147.6483
-22.9247,147.6508
-22.9210,147.6610
-22.9127,147.6638
-22.9128,147.6757
-22.9106,147.6778
-22.9124,147.6813
-22.9097,147.6807
-22.9117,147.6847
-22.9147,147.6863
-22.9127,147.6885
-22.9146,147.6942
-22.9132,147.6943
-22.9114,147.6988
-22.9100,147.6976
-22.9060,147.7006
-22.9015,147.7016
-22.8948,147.7003
-22.8907,147.7016
-22.8906,147.7036
-22.8889,147.7022
-22.8858,147.7027
-22.8615,147.7373
-22.8622,147.7406
-22.8560,147.7549
-22.8444,147.7588
-22.8416,147.7634
-22.8361,147.7658
-22.8334,147.7696
-22.8244,147.7735
-22.8249,147.7758
-22.8192,147.7841
-22.8074,147.7881
-22.8005,147.7940
-22.7829,147.8209
-22.7847,147.8257
-22.7832,147.8345
-22.7850,147.8451
-22.7809,147.8499
-22.7803,147.8563
-22.7742,147.8611
-22.7737,147.8638
-22.7656,147.8738
-22.7617,147.8951
-22.7511,147.9031
-22.7491,147.9074
-22.7425,147.9087
-22.7388,147.9119
-22.7331,147.9132
-22.7327,147.9147
-22.7295,147.9145
-22.7281,147.9118
-22.7232,147.9106
-22.7210,147.9133
-22.7189,147.9129
-22.7173,147.9196
-22.7186,147.9299
-22.7134,147.9377
-22.7103,147.9461
-22.7107,147.9486
-22.7067,147.9553
-22.7060,147.9587
-22.7076,147.9609
-22.7023,147.9709
-22.7018,147.9758
-22.7044,147.9852
-22.6896,147.9955
-22.6855,147.9958
-22.6818,147.9931
-22.6740,147.9952
-22.6665,148.0009
-22.6615,148.0086
-22.6542,148.0130
-22.6635,148.0160
-22.6731,148.0149
-22.6804,148.0168
-22.6875,148.0210
-22.6903,148.0204
-22.6931,148.0229
-22.6974,148.0478
-22.7098,148.0607
-22.7177,148.0604
-22.7327,148.0632
-22.7358,148.0617
-22.7394,148.0639
-22.7410,148.0702
-22.7513,148.0871
-22.7564,148.0913
-22.7670,148.1096
-22.7662,148.1134
-22.7687,148.1321
-22.7648,148.1425
-22.7763,148.1458
-22.7792,148.1484
-22.7830,148.1684
-22.7906,148.1766
-22.7891,148.1840
-22.7811,148.1958
-22.7820,148.2125
-22.7775,148.2303
-22.7732,148.2324
-22.7721,148.2347
-22.7396,148.2387
-22.7414,148.2427
-22.7380,148.2482
-22.7396,148.2531
-22.7389,148.2633
-22.7366,148.2677
-22.7335,148.2696
-22.7319,148.2744
-22.7333,148.2774
-22.7301,148.2809
-22.7330,148.2951
-22.7322,148.2978
-22.7291,148.2987
-22.7298,148.3068
-22.7282,148.3097
-22.7299,148.3154
-22.7268,148.3229
-22.7252,148.3235
-22.7249,148.3298
-22.7265,148.3319
-22.7250,148.3369
-22.7257,148.3430
-22.7657,148.3706
-22.7675,148.3739
-22.7904,148.3712
-22.7949,148.3682
-22.7951,148.3658
-22.7982,148.3642
-22.8017,148.3588
-22.8073,148.3561
-22.8089,148.3528
-22.8072,148.3453
-22.8104,148.3375
-22.8143,148.3355
-22.8172,148.3316
-22.8269,148.3297
-22.8325,148.3258
-22.8331,148.3222
-22.8372,148.3192
-22.8370,148.3169
-22.8464,148.3089
-22.8543,148.2990
-22.8546,148.2966
-22.8644,148.2922
-22.8669,148.2901
-22.8682,148.2846
-22.8746,148.2823
-22.8738,148.2766
-22.8753,148.2749
-22.8773,148.2778
-22.8857,148.2797
-22.8995,148.2897
-22.9045,148.2866
-22.9078,148.2882
-22.9094,148.2977
-22.9498,148.3247
-22.8677,148.4582
-22.8773,148.5418
-22.9233,148.5401
-22.9305,148.5468
-22.9418,148.5526
-22.9469,148.5498
-22.9510,148.5425
-22.9544,148.5447
-22.9594,148.5425
-22.9572,148.5503
-22.9625,148.5501
-22.9659,148.5531
-22.9746,148.5544
-22.9756,148.5621
-22.9691,148.5727
-22.9985,148.5612
-22.9994,148.6035
-23.0705,148.5848
-23.0760,148.5851
-23.1160,148.5621
-23.1177,148.5789
-23.1494,148.6241
-23.2222,148.5650
-23.2341,148.5822
-23.2890,148.5119
-23.3304,148.5024
-23.3393,148.5310
-23.3472,148.5502
-23.3796,148.5703
-23.4072,148.5503
-23.4693,148.5729
-23.5053,148.5226
-23.5150,148.5239
-23.5196,148.5229
-23.5250,148.5245
-23.5379,148.5228
-23.5483,148.5249
-23.5524,148.5269
-23.5559,148.5369
-23.5524,148.5461
-23.5560,148.5503
-23.5532,148.5591
-23.5518,148.5719
-23.5465,148.5772
-23.5446,148.5740
-23.5360,148.5751
-23.5324,148.5778
-23.5310,148.5811
-23.5315,148.5858
-23.5367,148.5873
-23.5433,148.5925
-23.5399,148.6019
-23.5413,148.6063
-23.5396,148.6122
-23.5358,148.6186
-23.5250,148.6257
-23.5201,148.6258
-23.5121,148.6301
-23.5097,148.6341
-23.4985,148.6357
-23.4813,148.6338
-23.4766,148.6350
-23.4755,148.6366
-23.4773,148.6428
-23.4773,148.6500
-23.4760,148.6542
-23.4493,148.6785
-23.4403,148.7011
-23.4353,148.7055
-23.4314,148.7046
-23.4279,148.6833
-23.4246,148.6749
-23.4210,148.6723
-23.4192,148.6734
-23.4199,148.6764
-23.4188,148.6782
-23.4104,148.6790
-23.4047,148.6815
-23.4020,148.6948
-23.3864,148.7124
-23.3826,148.7120
-23.3743,148.7059
-23.3658,148.7045
-23.3593,148.7072
-23.3526,148.7134
-23.3513,148.7166
-23.3523,148.7210
-23.3486,148.7294
-23.3478,148.7360
-23.3654,148.7441
-23.3791,148.7475
-23.3807,148.7502
-23.3811,148.7585
-23.3787,148.7707
-23.3739,148.7754
-23.3658,148.7777
-23.3526,148.7776
-23.3511,148.7806
-23.3529,148.7852
-23.3523,148.7968
-23.3581,148.7963
-23.3623,148.7996
-23.3698,148.8157
-23.3794,148.8256
-23.3722,148.8355
-23.3717,148.8442
-23.3692,148.8491
-23.3560,148.8656
-23.3516,148.8685
-23.3279,148.8699
-23.3191,148.8689
-23.3154,148.8670
-23.3099,148.8564
-23.2893,148.8452
-23.2849,148.8458
-23.2801,148.8537
-23.2763,148.8530
-23.2659,148.8557
-23.2634,148.8579
-23.2602,148.8656
-23.2604,148.8734
-23.2531,148.8728
-23.2518,148.8760
-23.2478,148.8791
-23.2559,148.8869
-23.2614,148.8980
-23.2649,148.9129
-23.2619,148.9250
-23.2586,148.9273
-23.2564,148.9268
-23.2520,148.9212
-23.2450,148.9264
-23.2428,148.9302
-23.2444,148.9325
-23.2443,148.9415
-23.2429,148.9460
-23.2405,148.9481
-23.2246,148.9525
-23.2229,148.9518
-23.2213,148.9476
-23.2178,148.9472
-23.2078,148.9533
-23.2033,148.9587
-23.2028,148.9638
-23.2053,148.9687
-23.2045,148.9704
-23.2020,148.9703
-23.1986,148.9662
-23.1971,148.9666
-23.1928,148.9746
-23.1954,148.9829
-23.1945,148.9854
-23.1855,148.9925
-23.1742,148.9979
-23.1666,149.0063
-23.1559,149.0069
-23.1502,149.0057
-23.1465,148.9909
-23.1437,148.9873
-23.1297,148.9905
-23.1275,148.9867
-23.1283,148.9782
-23.1251,148.9732
-23.1130,148.9772
-23.1067,148.9715
-23.1024,148.9711
-23.0982,148.9724
-23.0945,148.9761
