start,Lingiari
-12.3038,136.0074
-12.3086,136.0117
-12.3006,136.0083
-12.3004,136.0105
-12.3043,136.0159
-12.3045,136.0160
-12.3192,136.0236
-12.3185,136.0195
-12.3207,136.0157
-12.3311,136.0081
-12.3431,136.0029
-12.3462,136.0025
-12.3600,135.9917
-12.3605,135.9852
-12.3692,135.9756
-12.3771,135.9724
-12.3837,135.9732
-12.3867,135.9708
-12.3867,135.9708
-12.3867,135.9708
-12.3877,135.9736
-12.3902,135.9730
-12.3951,135.9756
-12.3936,135.9835
-12.4000,135.9960
-12.3995,136.0023
-12.3961,136.0116
-12.3970,136.0154
-12.3970,136.0154
-12.4096,136.0091
-12.4106,136.0081
-12.4116,136.0080
-12.4253,136.0011
-12.4259,136.0003
-12.4291,135.9992
-12.4409,135.9932
-12.4535,136.0036
-12.4535,136.0036
-12.4623,135.9889
-12.4607,135.9974
-12.4619,135.9963
-12.4623,135.9889
-12.4631,135.9896
-12.4617,135.9979
-12.4603,135.9994
-12.4573,136.0153
-12.4849,136.0144
-12.4849,136.0144
-12.4849,136.0144
-12.4849,136.0144
-12.4861,136.0213
-12.4793,136.0515
-12.4793,136.0515
-12.4793,136.0515
-12.4793,136.0515
-12.4719,136.0498
-12.4702,136.0518
-12.4705,136.0494
-12.4570,136.0462
-12.4570,136.0462
-12.4570,136.0462
-12.4412,136.0564
-12.4413,136.0616
-12.4385,136.0587
-12.4344,136.0630
-12.4300,136.0637
-12.4300,136.0637
-12.4428,136.0740
-12.4441,136.0733
-12.4480,136.0736
-12.4527,136.0766
-12.4574,136.0858
-12.4574,136.0858
-12.4574,136.0858
-12.4574,136.0858
-12.4569,136.0968
-12.4531,136.1049
-12.4489,136.1068
-12.4390,136.1079
-12.4473,136.1145
-12.4477,136.1164
-12.4514,136.1201
-12.4519,136.1197
-12.4524,136.1211
-12.4524,136.1211
-12.4524,136.1211
-12.4455,136.1333
-12.4454,136.1337
-12.4443,136.1355
-12.4354,136.1514
-12.4649,136.1572
-12.4660,136.1565
-12.4705,136.1583
-12.4705,136.1583
-12.4657,136.2317
-12.4657,136.2317
-12.4650,136.2329
-12.4645,136.2327
-12.4454,136.2493
-12.4454,136.2493
-12.4564,136.2597
-12.4564,136.2597
-12.4564,136.2597
-12.4564,136.2597
-12.4434,136.2528
-12.4434,136.2528
-12.4385,136.2601
-12.4414,136.2632
-12.4376,136.2616
-12.4236,136.2808
-12.3990,136.3047
-12.3884,136.3106
-12.3849,136.3111
-12.3818,136.3141
-12.3818,136.3141
-12.3818,136.3141
-12.3818,136.3141
-12.3675,136.3040
-12.3675,136.3040
-12.3675,136.3040
-12.3642,136.3063
-12.3611,136.3108
-12.3546,136.3145
-12.3429,136.3259
-12.3266,136.3330
-12.3266,136.3330
-12.3266,136.3330
-12.3266,136.3330
-12.3198,136.3345
-12.3155,136.3337
-12.3114,136.3272
-12.3068,136.3254
-12.3068,136.3254
-12.3017,136.3331
-12.3035,136.3378
-12.3012,136.3419
-12.2967,136.3462
-12.2927,136.3468
-12.2795,136.3668
-12.2807,136.3666
-12.2785,136.3684
-12.2785,136.3684
-12.2785,136.3684
-12.2762,136.3685
-12.2746,136.3658
-12.2745,136.3607
-12.2652,136.3429
-12.2652,136.3429
-12.2574,136.3627
-12.2574,136.3627
-12.2574,136.3627
-12.2496,136.3634
-12.2431,136.3608
-12.2303,136.3591
-12.2303,136.3591
-12.2141,136.3512
-12.2114,136.3531
-12.2120,136.3496
-12.2085,136.3451
-12.2048,136.3428
-12.2001,136.3458
-12.2038,136.3422
-12.1956,136.3369
-12.1956,136.337
-12.1956,136.3369
-12.1956,136.3369
-12.2025,136.3271
-12.2025,136.3256
-12.2042,136.3215
-12.2073,136.3202
-12.2107,136.3154
-12.2107,136.3154
-12.2103,136.3118
-12.2072,136.3111
-12.2084,136.3095
-12.2063,136.3031
-12.2053,136.2882
-12.2091,136.2783
-12.2076,136.2719
-12.2126,136.2477
-12.2128,136.2401
-12.2124,136.2397
-12.2131,136.2282
-12.2131,136.2282
-12.2131,136.2282
-12.2007,136.2276
-12.1873,136.2189
-12.1875,136.2233
-12.1870,136.2236
-12.1867,136.2288
-12.1867,136.2289
-12.1826,136.2321
-12.1826,136.2321
-12.1826,136.2321
-12.1835,136.2267
-12.1824,136.2249
-12.1839,136.2240
-12.1851,136.2164
-12.1839,136.2116
-12.1847,136.2082
-12.1867,136.2057
-12.1920,136.1721
-12.1920,136.1721
-12.1920,136.1721
-12.1881,136.1715
-12.1881,136.1717
-12.1868,136.1720
-12.1861,136.1712
-12.1775,136.1697
-12.1735,136.1752
-12.1687,136.1760
-12.1658,136.1731
-12.1650,136.1679
-12.1630,136.1674
-12.1630,136.1674
-12.1599,136.1817
-12.1607,136.1835
-12.1604,136.1896
-12.1630,136.1951
-12.1620,136.1972
-12.1559,136.2004
-12.1554,136.2030
-12.1557,136.2046
-12.1549,136.2051
-12.1529,136.2147
-12.1533,136.2153
-12.1524,136.2172
-12.1524,136.2172
-12.1524,136.2172
-12.1523,136.2172
-12.1429,136.2168
-12.1404,136.2146
-12.1308,136.2125
-12.1308,136.2125
-12.1308,136.2125
-12.1312,136.2216
-12.1324,136.2242
-12.1316,136.2303
-12.1316,136.2303
-12.1316,136.2303
-12.1148,136.2396
-12.1145,136.2424
-12.1105,136.2468
-12.1010,136.2472
-12.0977,136.2490
-12.0960,136.2509
-12.0814,136.2593
-12.0725,136.2668
-12.0694,136.2673
-12.0678,136.2655
-12.0650,136.2670
-12.0579,136.2885
-12.0598,136.2887
-12.0619,136.2906
-12.0578,136.2894
-12.0575,136.2896
-12.0520,136.3064
-12.0550,136.3068
-12.0532,136.3048
-12.0538,136.3017
-12.0566,136.3073
-12.0525,136.3118
-12.0508,136.3224
-12.0455,136.3261
-12.0455,136.3261
-12.0494,136.3251
-12.0536,136.3282
-12.0526,136.3309
-12.0590,136.3318
-12.0591,136.3393
-12.0591,136.3393
-12.0591,136.3393
-12.0591,136.3393
-12.0543,136.3418
-12.0474,136.3417
-12.0438,136.3487
-12.0349,136.3480
-12.0328,136.3440
-12.0328,136.3440
-12.0328,136.3440
-12.0309,136.3551
-12.0260,136.3583
-12.0243,136.3619
-12.0273,136.3644
-12.0276,136.3699
-12.0203,136.3705
-12.0175,136.3765
-12.0196,136.3787
-12.0156,136.3804
-12.0113,136.3896
-12.0113,136.3896
-12.0113,136.3896
-12.0113,136.3896
-12.0113,136.3896
-12.0091,136.3887
-12.0092,136.3885
-12.0023,136.3849
-12.0018,136.3857
-11.9974,136.3823
-11.9974,136.3823
-11.9898,136.3909
-11.9836,136.3939
-11.9820,136.3977
-11.9774,136.3993
-11.9773,136.3991
-11.9743,136.4017
-11.9725,136.4068
-11.9586,136.4148
-11.9586,136.4148
-11.9710,136.4307
-11.9710,136.4307
-11.9710,136.4307
-11.9672,136.4358
-11.9631,136.4351
-11.9619,136.4393
-11.9541,136.4456
-11.9465,136.4474
-11.9450,136.4423
-11.9414,136.4439
-11.9451,136.4600
-11.9468,136.4603
-11.9519,136.4683
-11.9498,136.4749
-11.9512,136.4843
-11.9527,136.4856
-11.9526,136.4924
-11.9526,136.4924
-11.9526,136.4924
-11.9463,136.5082
-11.9454,136.5088
-11.9392,136.5232
-11.9392,136.5232
-11.9392,136.5232
-11.9323,136.5274
-11.9314,136.5257
-11.9145,136.5311
-11.9185,136.5333
-11.9170,136.5444
-11.9214,136.5452
-11.9233,136.5482
-11.9175,136.5613
-11.9175,136.5613
-11.9175,136.5613
-11.9175,136.5613
-11.9122,136.5657
-11.9105,136.5696
-11.9020,136.5737
-11.9020,136.5737
-11.9020,136.5737
-11.9020,136.5737
-11.8991,136.5723
-11.8969,136.5685
-11.8892,136.5606
-11.8888,136.5611
-11.8863,136.5576
-11.8863,136.5576
-11.8863,136.5576
-11.8823,136.5598
-11.8820,136.5604
-11.8816,136.5602
-11.8766,136.5629
-11.8766,136.5629
-11.8766,136.5629
-11.8893,136.5686
-11.8940,136.5687
-11.8961,136.5717
-11.9155,136.5804
-11.9155,136.5804
-11.9228,136.5692
-11.9234,136.5688
-11.9431,136.5401
-11.9432,136.5393
-11.9472,136.5341
-11.9472,136.5341
-11.9472,136.5341
-11.9519,136.5112
-11.9521,136.5109
-11.9603,136.4720
-11.9603,136.4720
-11.9603,136.4720
-11.9642,136.4698
-11.9736,136.4690
-11.9767,136.4701
-11.9817,136.4685
-11.9965,136.4728
-11.9965,136.4728
-11.9871,136.4639
-11.9857,136.4645
-11.9820,136.4636
-11.9788,136.4560
-11.9788,136.4560
-11.9788,136.4560
-11.9788,136.4560
-11.9831,136.4505
-11.9874,136.4489
-11.9910,136.4498
-11.9965,136.4470
-11.9953,136.4464
-11.9988,136.4458
-11.9988,136.4458
-11.9988,136.4458
-12.0024,136.4506
-11.9998,136.4523
-11.9999,136.4570
-12.0041,136.4573
-12.0025,136.4558
-12.0036,136.4537
-12.0057,136.4558
-12.0052,136.4640
-12.0035,136.4670
-12.0018,136.4660
-11.9996,136.4698
-11.9996,136.4698
-12.0046,136.4704
-12.0073,136.4731
-12.0124,136.4739
-12.0181,136.4774
-12.0214,136.4864
-12.0240,136.4888
-12.0314,136.4833
-12.0314,136.4833
-12.0314,136.4833
-12.0314,136.4833
-12.0501,136.4815
-12.0501,136.4815
-12.0504,136.4749
-12.0494,136.4718
-12.0493,136.4673
-12.0509,136.4648
-12.0509,136.4648
-12.0562,136.4892
-12.0562,136.4892
-12.0562,136.4892
-12.0562,136.4892
-12.0315,136.4951
-12.0326,136.4953
-12.0281,136.4961
-12.0303,136.4968
-12.0289,136.4982
-12.0269,136.4980
-12.0257,136.4964
-12.0232,136.4970
-12.0241,136.4988
-12.0206,136.4976
-12.0177,136.4983
-12.0185,136.4997
-12.0162,136.5016
-12.0137,136.4993
-12.0064,136.5010
-12.0034,136.5059
-12.0008,136.5058
-11.9978,136.5030
-11.9914,136.5310
-12.0138,136.5357
-12.0340,136.5435
-12.0360,136.5430
-12.0397,136.5477
-12.0647,136.5552
-12.0830,136.5656
-12.0830,136.5656
-12.0838,136.5639
-12.0838,136.5639
-12.0760,136.5584
-12.0760,136.5582
-12.0754,136.5578
-12.0752,136.5553
-12.0752,136.5553
-12.0752,136.5553
-12.0752,136.5553
-12.0752,136.5553
-12.0856,136.5643
-12.0856,136.5643
-12.0856,136.5643
-12.0856,136.5643
-12.0911,136.5806
-12.0844,136.5872
-12.1059,136.5839
-12.1077,136.5811
-12.1128,136.5828
-12.1460,136.5777
-12.1460,136.5777
-12.1682,136.5857
-12.1701,136.5869
-12.2022,136.5993
-12.2022,136.5993
-12.2241,136.6245
-12.2306,136.6376
-12.2319,136.6366
-12.2316,136.6408
-12.2354,136.6464
-12.2459,136.6458
-12.2502,136.6468
-12.2549,136.6470
-12.2625,136.6459
-12.2697,136.6475
-12.2697,136.6475
-12.2697,136.6475
-12.2697,136.6475
-12.2750,136.6544
-12.2731,136.6568
-12.2741,136.6602
-12.2741,136.6602
-12.2837,136.6644
-12.2837,136.6644
-12.2879,136.6715
-12.2881,136.6748
-12.2881,136.6748
-12.2881,136.6748
-12.2881,136.6748
-12.2869,136.6772
-12.2863,136.6738
-12.2776,136.6694
-12.2776,136.6694
-12.2884,136.7057
-12.2884,136.7057
-12.2868,136.7108
-12.2821,136.7150
-12.2795,136.7143
-12.2739,136.7188
-12.2713,136.7177
-12.2669,136.7209
-12.2729,136.7230
-12.2760,136.7262
-12.2718,136.7422
-12.2718,136.7422
-12.2718,136.7422
-12.2665,136.7482
-12.2616,136.7488
-12.2479,136.7577
-12.2451,136.7635
-12.2414,136.7647
-12.2396,136.7631
-12.2350,136.7661
-12.2350,136.7661
-12.2329,136.7512
-12.2329,136.7511
-12.2141,136.7521
-12.2141,136.7521
-12.2141,136.7521
-12.2186,136.7345
-12.2232,136.7333
-12.2250,136.7319
-12.2297,136.7231
-12.2200,136.7314
-12.2113,136.7290
-12.2113,136.7290
-12.2029,136.7168
-12.2007,136.7165
-12.1988,136.7145
-12.1979,136.7113
-12.1986,136.7106
-12.1971,136.7084
-12.1945,136.7074
-12.1903,136.6986
-12.1903,136.6986
-12.1903,136.6986
-12.1903,136.6986
-12.1912,136.6942
-12.1942,136.6931
-12.1952,136.6917
-12.1936,136.6904
-12.1959,136.6831
-12.2056,136.6770
-12.2056,136.6770
-12.2056,136.6770
-12.1959,136.6792
-12.1904,136.6821
-12.1863,136.6813
-12.1863,136.6813
-12.1841,136.6895
-12.1867,136.7011
-12.1867,136.7113
-12.1813,136.7259
-12.1781,136.7286
-12.1753,136.7278
-12.1742,136.7261
-12.1716,136.7358
-12.1711,136.7417
-12.1692,136.7445
-12.1677,136.7504
-12.1704,136.7491
-12.1672,136.7544
-12.1666,136.7543
-12.1649,136.7607
-12.1652,136.7637
-12.1590,136.7823
-12.1590,136.7823
-12.1590,136.7823
-12.1657,136.7869
-12.1807,136.7888
-12.1851,136.7907
-12.1867,136.7971
-12.1961,136.8030
-12.2115,136.8181
-12.2115,136.8181
-12.2115,136.8182
-12.2125,136.8224
-12.2122,136.8230
-12.2196,136.8731
-12.2196,136.8731
-12.2273,136.8754
-12.2282,136.8772
-12.2372,136.8814
-12.2397,136.8818
-12.2436,136.8844
-12.2436,136.8844
-12.2436,136.8844
-12.2436,136.8844
-12.2476,136.8911
-12.2459,136.8956
-12.2459,136.9050
-12.2479,136.9018
-12.2520,136.9025
-12.2554,136.9009
-12.2605,136.9026
-12.2645,136.9009
-12.2771,136.8999
-12.2807,136.9023
-12.2841,136.9089
-12.2832,136.9116
-12.2815,136.9124
-12.2827,136.9281
-12.2877,136.9286
-12.2909,136.9263
-12.2953,136.9268
-12.2998,136.9300
-12.3013,136.9302
-12.3033,136.9288
-12.3047,136.9306
-12.3338,136.9338
-12.3337,136.9296
-12.3362,136.9298
-12.3421,136.9199
-12.3422,136.9179
-12.3442,136.9163
-12.3663,136.8791
-12.3663,136.8791
-12.3663,136.8791
-12.3689,136.8762
-12.3806,136.8728
-12.3806,136.8728
-12.3806,136.8728
-12.3677,136.9105
-12.3677,136.9105
-12.3677,136.9105
-12.3677,136.9105
-12.3497,136.9181
-12.3487,136.9198
-12.3439,136.9205
-12.3439,136.9205
-12.3456,136.9234
-12.3488,136.9256
-12.3494,136.9284
-12.3553,136.9357
-12.3579,136.9443
-12.3579,136.9443
-12.3566,136.9479
-12.3572,136.9544
-12.3530,136.9578
-12.3454,136.9789
-12.3454,136.9789
-12.3527,136.9720
-12.3580,136.9707
-12.3588,136.9653
-12.3638,136.9617
-12.3690,136.9609
-12.3745,136.9626
-12.3744,136.9525
-12.3702,136.9482
-12.3697,136.9454
-12.3726,136.9370
-12.3799,136.9262
-12.3797,136.9221
-12.3813,136.9173
-12.3835,136.9159
-12.3830,136.9136
-12.3900,136.9075
-12.3884,136.9056
-12.3890,136.9036
-12.3924,136.8996
-12.3924,136.8996
-12.4284,136.8669
-12.4313,136.8633
-12.4525,136.8442
-12.4602,136.8380
-12.5252,136.7790
-12.5252,136.7790
-12.5383,136.7718
-12.5555,136.7727
-12.5445,136.7683
-12.5426,136.7682
-12.5418,136.7672
-12.5256,136.7607
-12.5256,136.7607
-12.5188,136.7685
-12.5095,136.7745
-12.5024,136.7768
-12.4961,136.7759
-12.4972,136.7899
-12.4922,136.7958
-12.4922,136.7958
-12.4922,136.7958
-12.4922,136.7958
-12.4771,136.7961
-12.4744,136.7952
-12.4624,136.7948
-12.4601,136.7959
-12.4563,136.7946
-12.4497,136.7944
-12.4473,136.7759
-12.4473,136.7759
-12.4473,136.7759
-12.4473,136.7759
-12.4785,136.7354
-12.4785,136.7354
-12.4785,136.7354
-12.4771,136.7336
-12.4759,136.7346
-12.4755,136.7320
-12.4694,136.7271
-12.4707,136.7258
-12.4696,136.7244
-12.4607,136.7247
-12.4607,136.7247
-12.4607,136.7247
-12.4582,136.7209
-12.4666,136.7211
-12.4686,136.7192
-12.4677,136.7211
-12.4939,136.7217
-12.4939,136.7217
-12.4939,136.7217
-12.4983,136.7255
-12.5037,136.7268
-12.5054,136.7315
-12.5087,136.7344
-12.5097,136.7346
-12.5097,136.7352
-12.5136,136.7386
-12.5160,136.7392
-12.5178,136.7422
-12.5178,136.7422
-12.5178,136.7422
-12.5241,136.7335
-12.5224,136.7320
-12.5227,136.7299
-12.5246,136.7274
-12.5290,136.7269
-12.5290,136.7269
-12.5290,136.7269
-12.5290,136.7269
-12.5314,136.7320
-12.5361,136.7334
-12.5352,136.7388
-12.5331,136.7404
-12.5334,136.7433
-12.5329,136.7439
-12.5339,136.7483
-12.5359,136.7444
-12.5469,136.7405
-12.5629,136.7309
-12.5629,136.7309
-12.5607,136.7284
-12.5569,136.7298
-12.5538,136.7289
-12.5538,136.7200
-12.5538,136.7200
-12.5632,136.7017
-12.5629,136.7004
-12.5673,136.6938
-12.5673,136.6938
-12.5673,136.6938
-12.5673,136.6938
-12.5708,136.6925
-12.5762,136.6928
-12.5875,136.6915
-12.5875,136.6915
-12.5875,136.6915
-12.5881,136.6865
-12.5818,136.6790
-12.5812,136.6758
-12.5843,136.6695
-12.5905,136.6692
-12.5905,136.6692
-12.5905,136.6692
-12.6035,136.6803
-12.6035,136.6803
-12.6035,136.6803
-12.6035,136.6803
-12.5998,136.6790
-12.5986,136.6799
-12.5936,136.6768
-12.5935,136.6796
-12.5986,136.6816
-12.5965,136.6829
-12.5929,136.6814
-12.5916,136.6823
-12.5907,136.6847
-12.5906,136.6915
-12.5866,136.6960
-12.5866,136.6960
-12.5866,136.6960
-12.5866,136.6960
-12.5802,136.6979
-12.5772,136.6966
-12.5691,136.6971
-12.5691,136.6971
-12.5696,136.7076
-12.5719,136.7157
-12.5701,136.7191
-12.5709,136.7348
-12.5709,136.7348
-12.5686,136.7390
-12.5596,136.7439
-12.5582,136.7431
-12.5516,136.7474
-12.5516,136.7474
-12.5629,136.7537
-12.5645,136.7536
-12.5678,136.7554
-12.5683,136.7568
-12.5774,136.7618
-12.5774,136.7618
-12.5774,136.7618
-12.5778,136.7558
-12.5737,136.7521
-12.5753,136.7430
-12.5791,136.7354
-12.5933,136.7187
-12.6097,136.7039
-12.6322,136.6905
-12.6322,136.6905
-12.6472,136.6857
-12.6535,136.6823
-12.6690,136.6786
-12.6690,136.6786
-12.6756,136.6810
-12.6784,136.6798
-12.6875,136.6810
-12.6915,136.6841
-12.6921,136.6870
-12.7110,136.6938
-12.7111,136.6823
-12.7105,136.6809
-12.7059,136.6817
-12.7043,136.6753
-12.7064,136.6687
-12.7112,136.6630
-12.7113,136.6527
-12.7113,136.6527
-12.7028,136.6481
-12.6995,136.6334
-12.6931,136.6263
-12.6899,136.6227
-12.6898,136.6174
-12.6898,136.6174
-12.6898,136.6174
-12.6898,136.6174
-12.6956,136.6252
-12.6961,136.6255
-12.7002,136.6312
-12.7002,136.6312
-12.7071,136.6194
-12.7148,136.6113
-12.7261,136.6047
-12.7402,136.6010
-12.7402,136.6010
-12.7402,136.6010
-12.7467,136.6027
-12.7510,136.6058
-12.7518,136.6092
-12.7670,136.6198
-12.7672,136.6198
-12.7739,136.6247
-12.7739,136.6247
-12.7739,136.6247
-12.7889,136.6157
-12.8149,136.6084
-12.8149,136.6084
-12.8149,136.6084
-12.8149,136.6084
-12.8261,136.6111
-12.8394,136.6217
-12.8394,136.6217
-12.8394,136.6217
-12.8361,136.6153
-12.8315,136.6114
-12.8259,136.6026
-12.8263,136.5964
-12.8252,136.5942
-12.8234,136.5926
-12.8234,136.5909
-12.8215,136.5872
-12.7858,136.5843
-12.7852,136.5849
-12.7789,136.5837
-12.7789,136.5837
-12.7828,136.5860
-12.7841,136.5913
-12.7888,136.5958
-12.7900,136.6055
-12.7900,136.6055
-12.7900,136.6055
-12.7900,136.6055
-12.7862,136.6020
-12.7854,136.6003
-12.7716,136.5848
-12.7698,136.5848
-12.7670,136.5819
-12.7666,136.5792
-12.7403,136.5498
-12.7403,136.5498
-12.7400,136.5457
-12.7454,136.5320
-12.7466,136.5309
-12.7500,136.5318
-12.7582,136.5254
-12.7582,136.5254
-12.7676,136.5288
-12.7752,136.5262
-12.7827,136.5331
-12.7867,136.5325
-12.7921,136.5349
-12.7980,136.5310
-12.8018,136.5312
-12.8058,136.5377
-12.8067,136.5428
-12.8067,136.5428
-12.8067,136.5428
-12.8068,136.5360
-12.8046,136.5300
-12.8071,136.5177
-12.8071,136.5177
-12.7993,136.5108
-12.7915,136.5092
-12.7897,136.5054
-12.7825,136.4997
-12.7825,136.4961
-12.7787,136.4928
-12.7757,136.4920
-12.7741,136.4887
-12.7680,136.4833
-12.7680,136.4833
-12.7680,136.4833
-12.7680,136.4833
-12.7720,136.4637
-12.7935,136.4680
-12.7935,136.4680
-12.7935,136.4680
-12.7935,136.4680
-12.7950,136.4718
-12.7989,136.4753
-12.7991,136.4820
-12.8015,136.4879
-12.8015,136.4879
-12.8142,136.4850
-12.8139,136.4835
-12.8165,136.4804
-12.8221,136.4782
-12.8304,136.4771
-12.8372,136.4796
-12.8415,136.4786
-12.8415,136.4786
-12.8415,136.4786
-12.8415,136.4786
-12.8459,136.4836
-12.8478,136.4841
-12.8467,136.4846
-12.8754,136.5182
-12.8751,136.5273
-12.8793,136.5319
-12.8816,136.5388
-12.8785,136.5465
-12.8767,136.5486
-12.8743,136.5481
-12.8741,136.5524
-12.8741,136.5524
-12.8741,136.5524
-12.8817,136.5513
-12.8823,136.5499
-12.8963,136.5428
-12.9096,136.5433
-12.9163,136.5462
-12.9193,136.5501
-12.9201,136.5552
-12.9199,136.5558
-12.9418,136.6145
-12.9453,136.6170
-12.9529,136.6253
-12.9526,136.6344
-12.9507,136.6380
-12.9535,136.6379
-12.9552,136.6359
-12.9570,136.6362
-12.9585,136.6392
-12.9651,136.6374
-12.9734,136.6403
-12.9801,136.6401
-12.9904,136.6448
-12.9904,136.6448
-12.9904,136.6448
-12.9945,136.6505
-12.9943,136.6513
-13.0025,136.6650
-13.0033,136.6652
-13.0043,136.6679
-13.0043,136.6679
-13.0043,136.6679
-13.0173,136.6292
-13.0124,136.6334
-13.0079,136.6323
-13.0016,136.6351
-12.9967,136.6318
-12.9947,136.6274
-12.9911,136.6301
-12.9816,136.6264
-12.9746,136.6275
-12.9696,136.6236
-12.9676,136.6176
-12.9685,136.6130
-12.9725,136.6103
-12.9751,136.6008
-12.9815,136.5966
-12.9857,136.5973
-13.0013,136.5800
-13.0013,136.5800
-13.0061,136.5786
-13.0079,136.5795
-13.0089,136.5820
-13.0184,136.5844
-13.0184,136.5844
-13.0184,136.5844
-13.0183,136.5784
-13.0139,136.5724
-13.0156,136.5659
-13.0181,136.5645
-13.0181,136.5625
-13.0181,136.5624
-13.0104,136.5641
-13.0065,136.5631
-13.0037,136.5668
-12.9978,136.5690
-12.9980,136.5656
-12.9946,136.5667
-12.9920,136.5649
-12.9906,136.5605
-12.9905,136.5605
-12.9840,136.5600
-12.9843,136.5615
-12.9813,136.5643
-12.9706,136.5590
-12.9650,136.5586
-12.9649,136.5586
-12.9649,136.5586
-12.9649,136.5586
-12.9649,136.5586
-12.9647,136.5529
-12.9680,136.5493
-12.9691,136.5451
-12.9720,136.5435
-12.9703,136.5395
-12.9737,136.5376
-12.9762,136.5414
-12.9791,136.5423
-12.9791,136.5404
-12.9807,136.5398
-12.9795,136.5365
-12.9822,136.5319
-12.9841,136.5309
-12.9865,136.5329
-12.9902,136.5329
-12.9919,136.5317
-12.9919,136.5317
-12.9893,136.5297
-12.9867,136.5295
-12.9865,136.5276
-12.9811,136.5233
-12.9783,136.5226
-12.9767,136.5199
-12.9767,136.5199
-12.9767,136.5199
-12.9767,136.5199
-12.9772,136.5157
-12.9831,136.5054
-12.9819,136.5013
-12.9883,136.4973
-12.9924,136.4918
-12.9845,136.4791
-12.9773,136.4743
-12.9790,136.4693
-12.9745,136.4656
-12.9731,136.4623
-12.9782,136.4552
-12.9782,136.4552
-12.9782,136.4552
-12.9782,136.4552
-12.9840,136.4518
-12.9913,136.4527
-12.9913,136.4527
-13.0064,136.4806
-12.9966,136.5070
-12.9966,136.5070
-13.0048,136.5086
-13.0120,136.5083
-13.0160,136.5106
-13.0176,136.5139
-13.0166,136.5156
-13.0171,136.5197
-13.0190,136.5209
-13.0186,136.5230
-13.0226,136.5287
-13.0223,136.5323
-13.0189,136.5352
-13.0243,136.5348
-13.0260,136.5330
-13.0366,136.5301
-13.0519,136.5328
-13.0577,136.5399
-13.0552,136.5492
-13.0567,136.5501
-13.0562,136.5539
-13.0569,136.5574
-13.0585,136.5607
-13.0578,136.5621
-13.0588,136.5667
-13.0864,136.5497
-13.1015,136.5444
-13.1107,136.5389
-13.1254,136.5352
-13.1329,136.5349
-13.1457,136.5292
-13.1544,136.5311
-13.1544,136.5311
-13.1529,136.5281
-13.1522,136.5277
-13.1521,136.5263
-13.1484,136.5185
-13.1484,136.5185
-13.1426,136.5189
-13.1399,136.5143
-13.1393,136.5110
-13.1411,136.5043
-13.1391,136.4999
-13.1392,136.4992
-13.1357,136.4917
-13.1354,136.4916
-13.1307,136.4948
-13.1350,136.4903
-13.1350,136.4903
-13.1350,136.4903
-13.1350,136.4903
-13.1382,136.4904
-13.1415,136.4931
-13.1408,136.4992
-13.1418,136.5008
-13.1418,136.5008
-13.1418,136.5008
-13.1508,136.4911
-13.1696,136.4793
-13.1696,136.4793
-13.1985,136.4750
-13.2016,136.4739
-13.2158,136.4721
-13.2164,136.4723
-13.2475,136.4677
-13.2475,136.4677
-13.2470,136.4659
-13.2476,136.4654
-13.2484,136.4468
-13.2484,136.4468
-13.2380,136.4500
-13.2385,136.4500
-13.2377,136.4518
-13.2307,136.4543
-13.2244,136.4541
-13.2215,136.4518
-13.2204,136.4464
-13.2168,136.4447
-13.2173,136.4396
-13.2173,136.4396
-13.2316,136.4252
-13.2326,136.4205
-13.2384,136.4068
-13.2432,136.3999
-13.2533,136.3923
-13.2672,136.3865
-13.2706,136.3834
-13.2753,136.3811
-13.3247,136.3313
-13.3247,136.3313
-13.3247,136.3313
-13.3168,136.3333
-13.3117,136.3316
-13.3092,136.3285
-13.3086,136.3237
-13.3066,136.3228
-13.3028,136.3224
-13.2985,136.3189
-13.2985,136.3189
-13.2985,136.3189
-13.2946,136.3223
-13.2942,136.3267
-13.2921,136.3299
-13.2845,136.3352
-13.2766,136.3380
-13.2714,136.3384
-13.2636,136.3361
-13.2582,136.3322
-13.2577,136.3310
-13.2500,136.3281
-13.2500,136.3281
-13.2507,136.3305
-13.2502,136.3317
-13.2517,136.3540
-13.2541,136.3584
-13.2526,136.3675
-13.2526,136.3675
-13.2526,136.3675
-13.2498,136.3726
-13.2407,136.3818
-13.2270,136.3880
-13.2270,136.3880
-13.2270,136.3880
-13.2219,136.3869
-13.2209,136.3856
-13.2059,136.3796
-13.2057,136.3803
-13.2030,136.3804
-13.2041,136.3788
-13.1822,136.3701
-13.1821,136.3702
-13.1724,136.3682
-13.1665,136.3698
-13.1562,136.3611
-13.1526,136.3606
-13.1471,136.3560
-13.1471,136.3560
-13.1417,136.3669
-13.1408,136.3708
-13.1395,136.3715
-13.1359,136.3714
-13.1307,136.3681
-13.1289,136.3658
-13.1290,136.3636
-13.1271,136.3621
-13.1224,136.3629
-13.1164,136.3540
-13.1168,136.3582
-13.1136,136.3645
-13.1088,136.3687
-13.1036,136.3695
-13.1031,136.3691
-13.0704,136.3714
-13.0704,136.3714
-13.0597,136.3669
-13.0563,136.3639
-13.0515,136.3541
-13.0515,136.3516
-13.0341,136.3334
-13.0341,136.3334
-13.0341,136.3334
-13.0341,136.3334
-13.0623,136.3173
-13.0714,136.3087
-13.0785,136.3080
-13.0980,136.2969
-13.0981,136.2967
-13.1075,136.2914
-13.1075,136.2914
-13.1075,136.2914
-13.1201,136.3211
-13.1201,136.3211
