start,Denison
-41.5060,147.5719
-41.5135,147.5789
-41.4784,147.6480
-41.4741,147.6396
-41.4707,147.6459
-41.4654,147.6413
-41.4643,147.6436
-41.4573,147.6376
-41.4591,147.6340
-41.4514,147.6273
-41.4281,147.6287
-41.4264,147.6158
-41.4092,147.6192
-41.4074,147.6063
-41.3977,147.6087
-41.3931,147.6017
-41.3807,147.5904
-41.3724,147.8337
-41.3329,147.8407
-41.2765,147.8586
-41.1649,147.8895
-41.1684,147.9348
-41.1534,148.0051
-41.1321,148.0822
-41.1289,148.0792
-41.1244,148.0824
-41.1245,148.0796
-41.1196,148.0698
-41.1173,148.0695
-41.1129,148.0652
-41.1064,148.0648
-41.1051,148.0626
-41.0959,148.0683
-41.0870,148.0622
-41.0738,148.0711
-41.0722,148.0697
-41.0720,148.0711
-41.0674,148.0713
-41.0650,148.0770
-41.0602,148.0820
-41.0570,148.0803
-41.0518,148.0803
-41.0519,148.0775
-41.0478,148.0732
-41.0422,148.0739
-41.0337,148.0687
-41.0334,148.0712
-41.0313,148.0710
-41.0307,148.0731
-41.0233,148.0740
-41.0217,148.0762
-41.0147,148.0744
-41.0154,148.0778
-41.0134,148.0811
-41.0104,148.0788
-41.0064,148.0793
-41.0056,148.0815
-41.0024,148.0800
-41.0009,148.0809
-40.9983,148.0787
-40.9976,148.0752
-40.9953,148.0742
-40.9884,148.0804
-40.9830,148.0806
-40.9815,148.0780
-40.9791,148.0775
-40.9767,148.0789
-40.9715,148.0784
-40.9683,148.0822
-40.9631,148.0812
-40.9605,148.0857
-40.9559,148.0845
-40.9537,148.0856
-40.9520,148.0824
-40.9490,148.0858
-40.9416,148.0855
-40.9378,148.0889
-40.9361,148.0874
-40.9376,148.0986
-40.9407,148.1036
-40.9422,148.1120
-40.9235,148.1167
-40.9337,148.1855
-40.9311,148.1863
-40.9378,148.2124
-40.9354,148.2131
-40.9325,148.2175
-40.9280,148.2162
-40.9261,148.2136
-40.9223,148.2134
-40.9196,148.2153
-40.9209,148.2221
-40.9169,148.2277
-40.9136,148.2288
-40.9113,148.2368
-40.9027,148.2514
-40.9046,148.2565
-40.9002,148.2595
-40.8990,148.2639
-40.9003,148.2670
-40.9021,148.2682
-40.9078,148.2672
-40.9151,148.2703
-40.9276,148.2803
-40.9329,148.2881
-40.9573,148.3029
-40.9573,148.3025
-40.9551,148.3011
-40.9541,148.2999
-40.9539,148.2994
-40.9539,148.2989
-40.9542,148.2986
-40.9547,148.2984
-40.9548,148.3006
-40.9637,148.3051
-40.9679,148.3109
-40.9691,148.3117
-40.9696,148.3086
-40.9694,148.3118
-40.9799,148.3172
-40.9877,148.3237
-40.9914,148.3326
-40.9908,148.3359
-40.9889,148.3367
-40.9893,148.3423
-40.9877,148.3448
-40.9951,148.3498
-40.9933,148.3444
-40.9942,148.3398
-41.0082,148.3208
-41.0172,148.3146
-41.0214,148.3091
-41.0226,148.3083
-41.0235,148.3096
-41.0292,148.3015
-41.0426,148.2950
-41.0289,148.2938
-41.0510,148.2494
-41.0638,148.2981
-41.0713,148.2925
-41.0845,148.2885
-41.0900,148.2847
-41.0985,148.2821
-41.1102,148.2736
-41.1260,148.2695
-41.1517,148.2680
-41.1686,148.2848
-41.1909,148.2528
-41.1806,148.2719
-41.1936,148.2705
-41.2077,148.2756
-41.2026,148.2669
-41.2033,148.2620
-41.2101,148.2691
-41.2092,148.2852
-41.2111,148.2845
-41.2129,148.2806
-41.2151,148.2836
-41.2304,148.2792
-41.2421,148.2929
-41.2432,148.2923
-41.2474,148.2963
-41.2514,148.3038
-41.2502,148.2879
-41.2569,148.2876
-41.2560,148.2959
-41.2515,148.2995
-41.2534,148.3003
-41.2513,148.3065
-41.2483,148.3101
-41.2491,148.3108
-41.2467,148.3121
-41.2484,148.3121
-41.251,148.3162
-41.2545,148.3157
-41.2550,148.3181
-41.2529,148.3203
-41.2520,148.3253
-41.2574,148.3388
-41.3022,148.3077
-41.3040,148.2906
-41.2827,148.2954
-41.2765,148.2816
-41.3152,148.2769
-41.3226,148.2357
-41.3395,148.2715
-41.3169,148.3094
-41.2764,148.3320
-41.2819,148.3382
-41.2789,148.3452
-41.2814,148.3589
-41.2839,148.3538
-41.2869,148.3520
-41.2864,148.3482
-41.2903,148.3425
-41.3064,148.3273
-41.3661,148.3013
-41.3717,148.2791
-41.3716,148.2957
-41.4048,148.2852
-41.4166,148.2791
-41.4327,148.2763
-41.4457,148.2705
-41.4616,148.2672
-41.4519,148.2661
-41.4603,148.2329
-41.4427,148.2334
-41.4316,148.2276
-41.4443,148.2289
-41.4411,148.2227
-41.4430,148.2210
-41.4464,148.2218
-41.4439,148.2071
-41.4480,148.2023
-41.4409,148.2054
-41.4405,148.2008
-41.4423,148.1978
-41.4481,148.2015
-41.4469,148.2197
-41.4480,148.2165
-41.4513,148.2162
-41.4429,148.2323
-41.4577,148.2302
-41.4607,148.2318
-41.4672,148.2420
-41.4621,148.2664
-41.4773,148.2657
-41.4911,148.2673
-41.4819,148.2643
-41.4860,148.2492
-41.5063,148.2671
-41.5034,148.2756
-41.5106,148.2752
-41.5151,148.2782
-41.5278,148.2798
-41.5435,148.2846
-41.5448,148.2831
-41.5581,148.2880
-41.5753,148.3166
-41.5773,148.3149
-41.5790,148.3163
-41.5808,148.3152
-41.5824,148.3168
-41.5862,148.3160
-41.5890,148.3177
-41.6193,148.3191
-41.6213,148.3202
-41.6249,148.3174
-41.6262,148.3141
-41.6282,148.3153
-41.6496,148.2984
-41.6589,148.2931
-41.6715,148.2896
-41.6851,148.2892
-41.7199,148.2840
-41.7284,148.2859
-41.7348,148.2893
-41.7404,148.2963
-41.7411,148.2995
-41.7481,148.3047
-41.7508,148.2989
-41.7491,148.2976
-41.7497,148.2924
-41.7577,148.2842
-41.7933,148.2667
-41.8100,148.2644
-41.8234,148.2672
-41.8363,148.2678
-41.8488,148.2725
-41.8557,148.2771
-41.8658,148.2874
-41.8663,148.2912
-41.8678,148.2913
-41.8691,148.2961
-41.8705,148.2958
-41.8727,148.2998
-41.8720,148.3029
-41.8689,148.3039
-41.8684,148.3056
-41.8702,148.3058
-41.8732,148.3109
-41.8772,148.3081
-41.8815,148.3077
-41.8812,148.3051
-41.8827,148.3038
-41.8862,148.3059
-41.8913,148.3040
-41.9172,148.3235
-41.9302,148.3095
-41.9317,148.3059
-41.9369,148.3025
-41.9498,148.3025
-41.9541,148.3069
-41.9614,148.3097
-41.9641,148.3058
-41.9633,148.3023
-41.9658,148.2979
-41.9715,148.2935
-41.9826,148.2893
-41.9910,148.2885
-41.9928,148.2861
-42.0037,148.2837
-42.0328,148.2834
-42.0389,148.2846
-42.0472,148.2882
-42.0535,148.2957
-42.0906,148.3241
-42.1001,148.3280
-42.1053,148.3327
-42.1052,148.3352
-42.1184,148.3453
-42.1249,148.3388
-42.1262,148.3355
-42.1320,148.3318
-42.1307,148.3258
-42.1326,148.3247
-42.1324,148.3196
-42.1366,148.3179
-42.1367,148.3200
-42.1419,148.3220
-42.1616,148.3024
-42.1616,148.2991
-42.1663,148.2977
-42.1727,148.3012
-42.1756,148.3066
-42.1755,148.3099
-42.1739,148.3111
-42.1736,148.3099
-42.1700,148.3146
-42.1753,148.3319
-42.1811,148.3387
-42.1814,148.3435
-42.1835,148.3454
-42.1799,148.3496
-42.1789,148.3561
-42.1809,148.3561
-42.1820,148.3525
-42.1841,148.3528
-42.1849,148.3508
-42.1933,148.3557
-42.2107,148.3444
-42.2100,148.3433
-42.2127,148.3430
-42.2303,148.3314
-42.2302,148.3276
-42.2330,148.3280
-42.2393,148.3228
-42.2432,148.3231
-42.2667,148.3080
-42.2705,148.3069
-42.2759,148.3145
-42.2818,148.2930
-42.2604,148.2887
-42.2520,148.2577
-42.2341,148.2528
-42.2314,148.2507
-42.2285,148.2543
-42.2299,148.2569
-42.2274,148.2589
-42.2290,148.2623
-42.2255,148.2696
-42.2258,148.2698
-42.2267,148.2696
-42.2270,148.2696
-42.2205,148.2731
-42.2168,148.2715
-42.2149,148.2747
-42.2093,148.2775
-42.1986,148.2904
-42.1961,148.2897
-42.1952,148.2912
-42.1903,148.2915
-42.1751,148.2799
-42.1684,148.2714
-42.1691,148.2640
-42.1657,148.2592
-42.1401,148.2976
-42.1371,148.2987
-42.1364,148.2978
-42.1340,148.3024
-42.1256,148.2984
-42.1099,148.2684
-42.1145,148.2510
-42.1168,148.2475
-42.0910,148.2416
-42.0773,148.2084
-42.0688,148.2210
-42.0747,148.1574
-42.0433,148.1726
-42.0356,148.2143
-42.0025,148.2430
-41.9859,148.2400
-41.9859,148.2140
-42.0029,148.2175
-42.0206,148.1982
-41.9970,148.1709
-42.0051,148.1535
-42.0205,148.1434
-42.0269,148.1458
-42.0297,148.1435
-42.0414,148.1460
-42.0439,148.1332
-42.0515,148.1429
-42.0351,148.1549
-42.0517,148.1650
-42.0611,148.1294
-42.0736,148.1146
-42.0740,148.1267
-42.0810,148.0936
-42.0713,148.0823
-42.0721,148.0757
-42.0607,148.0798
-42.0537,148.0760
-42.0683,148.0639
-42.0825,148.0952
-42.0744,148.1507
-42.0979,148.2351
-42.0913,148.1655
-42.0924,148.1239
-42.0973,148.0973
-42.1038,148.0832
-42.1124,148.0729
-42.1112,148.0722
-42.1131,148.0618
-42.1144,148.0610
-42.1154,148.0615
-42.1160,148.0606
-42.1147,148.0549
-42.1184,148.0466
-42.1189,148.0521
-42.1149,148.0550
-42.1164,148.0595
-42.1160,148.0610
-42.1156,148.0616
-42.1133,148.0617
-42.1120,148.0700
-42.1163,148.0738
-42.1232,148.0758
-42.1255,148.0850
-42.1325,148.0766
-42.1406,148.0778
-42.1541,148.0712
-42.1679,148.0838
-42.1707,148.0762
-42.1750,148.0721
-42.1830,148.0690
-42.1969,148.0553
-42.2030,148.0439
-42.2061,148.0432
-42.2068,148.0455
-42.2129,148.0395
-42.2175,148.0317
-42.2227,148.0299
-42.2393,148.0135
-42.2449,148.0118
-42.2494,148.0131
-42.2504,148.0182
-42.2537,148.0202
-42.2541,148.0237
-42.2606,148.0281
-42.2626,148.0261
-42.2613,148.0236
-42.2660,148.0174
-42.2681,148.0170
-42.2682,148.0148
-42.2705,148.0152
-42.2707,148.0190
-42.2722,148.0153
-42.2746,148.0157
-42.2763,148.0124
-42.2796,148.0124
-42.2825,148.0158
-42.2887,148.0104
-42.2919,148.0104
-42.2935,148.0064
-42.2963,148.0036
-42.2983,148.0042
-42.2988,148.0021
-42.3044,148.0001
-42.3099,148.0003
-42.3073,147.9775
-42.3329,147.9704
-42.3328,147.9389
-42.3441,147.9309
-42.3573,147.9620
-42.3414,147.9601
-42.3372,147.9858
-42.3338,147.9757
-42.3149,147.9903
-42.3149,148.0048
-42.3167,148.0112
-42.3151,148.0130
-42.3150,148.0184
-42.3176,148.0187
-42.3205,148.0145
-42.3241,148.0162
-42.3277,148.0155
-42.3309,148.0178
-42.3380,148.0191
-42.3424,148.0245
-42.3480,148.0217
-42.3496,148.0268
-42.3539,148.0183
-42.3576,148.0165
-42.3581,148.0143
-42.3645,148.0075
-42.3629,148.0097
-42.3716,148.0085
-42.3753,148.0054
-42.3796,147.9964
-42.3890,147.9877
-42.4019,147.9833
-42.4053,147.9805
-42.4385,147.9975
-42.4369,147.9928
-42.4376,147.9816
-42.4410,147.9769
-42.4402,148.0098
-42.4983,147.9885
-42.4899,147.9944
-42.5015,147.9970
-42.5028,148.0016
-42.5072,148.0029
-42.5069,148.0057
-42.5095,148.0110
-42.5265,147.9948
-42.5203,147.9687
-42.5532,147.9489
-42.5162,147.9142
-42.5048,147.9238
-42.5012,147.9224
-42.4987,147.9242
-42.4967,147.9237
-42.5240,147.8973
-42.5485,147.9133
-42.5586,147.8507
-42.5659,147.9025
-42.6063,147.9455
-42.6315,147.9316
-42.6525,147.9577
-42.6448,147.9379
-42.6449,147.9297
-42.6695,147.9629
-42.7006,147.9387
-42.7280,147.9465
-42.7283,147.9428
-42.7314,147.9400
-42.7391,147.9254
-42.7394,147.9097
-42.7440,147.9049
-42.7428,147.9030
-42.7437,147.9002
-42.7514,147.8926
-42.7549,147.8917
-42.7570,147.8874
-42.7609,147.8842
-42.7813,147.8741
-42.7940,147.8705
-42.8101,147.8690
-42.8257,147.8715
-42.8146,147.8645
-42.8491,147.8555
-42.8609,147.8351
-42.8763,147.8426
-42.8657,147.8324
-42.9068,147.7669
-42.8865,147.7219
-42.9036,147.6801
-42.8988,147.6699
-42.8934,147.6703
-42.8869,147.6602
-42.8863,147.6544
-42.8890,147.6540
-42.8902,147.6515
-42.8844,147.6392
-42.8745,147.6772
-42.8643,147.6841
-42.8738,147.6963
-42.8713,147.7006
end
start,Lyons
-42.7710,147.4685
-42.7709,147.4683
-42.7710,147.4684
-42.7710,147.4685
end
start,Lyons
-42.7707,147.4681
-42.7706,147.4679
-42.7707,147.4680
-42.7707,147.4681
end
start,Lyons
-42.7702,147.4672
-42.7687,147.4652
-42.7682,147.4644
-42.7678,147.4667
-42.7702,147.4672
end
start,Lyons
-42.7572,147.4486
-42.7563,147.4473
-42.7563,147.4497
-42.7572,147.4486
end
start,Lyons
-42.7563,147.4473
-42.7651,147.4485
-42.7583,147.4458
-42.7563,147.4473
end
start,Lyons
-42.7665,147.4487
-42.7689,147.4490
-42.7719,147.4529
-42.7712,147.4504
-42.7701,147.4502
-42.7689,147.4490
-42.7682,147.4487
-42.7665,147.4487
end
start,Lyons
-42.7767,147.4590
-42.7767,147.4590
-42.7767,147.4590
-42.7767,147.4590
end
start,Lyons
-42.7767,147.4583
-42.7766,147.4581
-42.7766,147.4583
-42.7767,147.4583
end
start,Lyons
-42.7766,147.4576
-42.7756,147.4491
-42.7744,147.4549
-42.7766,147.4576
end
start,Lyons
-42.7741,147.4349
-42.7740,147.4346
-42.7740,147.4346
-42.7740,147.4349
-42.7741,147.4349
end
start,Lyons
-42.7742,147.4346
-42.7743,147.4346
-42.7743,147.4346
-42.7743,147.4346
-42.7742,147.4346
end
start,Lyons
-42.7751,147.4348
-42.7761,147.4350
-42.7755,147.4340
-42.7751,147.4348
end
start,Lyons
-42.7807,147.4360
-42.7837,147.4366
-42.7814,147.4351
-42.7807,147.4360
end
start,Lyons
-42.7848,147.4369
-42.7850,147.4369
-42.7849,147.4368
-42.7848,147.4369
end
start,Lyons
-42.7852,147.4369
-42.7853,147.4370
-42.7853,147.4369
-42.7852,147.4369
end
start,Lyons
-42.7854,147.4370
-42.7857,147.4370
-42.7855,147.4370
-42.7854,147.4370
end
start,Lyons
-42.7857,147.4370
-42.7866,147.4379
-42.7862,147.4374
-42.7857,147.4370
end
start,Lyons
-42.7931,147.4441
-42.7943,147.4453
-42.7937,147.4445
-42.7931,147.4441
end
start,Lyons
-42.7954,147.4464
-42.7986,147.4494
-42.7989,147.4492
-42.7992,147.4472
-42.7967,147.4470
-42.7964,147.4447
-42.7954,147.4464
end
start,Lyons
-42.8078,147.4583
-42.8095,147.4599
-42.8087,147.4589
-42.8078,147.4583
end
start,Lyons
-42.8095,147.4599
-42.8079,147.4853
-42.8103,147.4837
-42.8117,147.4799
-42.8115,147.4818
-42.8126,147.4757
-42.8119,147.4657
-42.8095,147.4599
end
start,Lyons
-42.8079,147.4854
-42.8079,147.4854
-42.8079,147.4854
-42.8079,147.4854
end
start,Lyons
-42.8079,147.4854
-42.8136,147.4889
-42.8107,147.4838
-42.8095,147.4848
-42.8079,147.4854
end
start,Lyons
-42.8137,147.4890
-42.8141,147.4892
-42.8140,147.4890
-42.8137,147.4890
end
start,Lyons
-42.8143,147.4893
-42.8143,147.4894
-42.8143,147.4893
-42.8143,147.4893
end
start,Lyons
-42.8149,147.4894
-42.8144,147.4862
-42.8144,147.4892
-42.8149,147.4894
end
start,Lyons
-42.8141,147.4847
-42.8128,147.4775
-42.8129,147.4812
-42.8141,147.4847
end
start,Lyons
-42.8128,147.4775
-42.8166,147.4747
-42.8151,147.4749
-42.8128,147.4775
end
start,Lyons
-42.8198,147.4723
-42.8202,147.4720
-42.8199,147.4720
-42.8198,147.4723
end
start,Lyons
-42.8207,147.4716
-42.8207,147.4717
-42.8207,147.4717
-42.8207,147.4716
end
start,Lyons
-42.8210,147.4721
-42.8212,147.4720
-42.8212,147.4718
-42.8211,147.472
-42.8210,147.4721
end
start,Lyons
-42.8253,147.4789
-42.8254,147.4791
-42.8253,147.4790
-42.8253,147.4789
end
start,Lyons
-42.8255,147.4792
-42.8257,147.4796
-42.8257,147.4795
-42.8255,147.4792
end
start,Lyons
-42.8258,147.4796
-42.8261,147.4802
-42.8260,147.4798
-42.8258,147.4796
end
start,Lyons
-42.8267,147.4811
-42.8163,147.5027
-42.8190,147.5025
-42.8279,147.4911
-42.8288,147.4884
-42.8267,147.4811
end
start,Lyons
-42.8134,147.5087
-42.8117,147.5122
-42.8135,147.5107
-42.8134,147.5087
end
start,Lyons
-42.8113,147.5130
-42.8113,147.5130
-42.8113,147.5130
-42.8113,147.5130
end
start,Lyons
-42.7564,147.2363
-42.7610,147.2449
-42.7618,147.2428
-42.7597,147.2376
-42.7564,147.2363
end
start,Lyons
-41.1254,146.6335
-41.1252,146.6335
-41.1253,146.6336
-41.1254,146.6335
end
start,Lyons
-41.3557,147.0337
-41.3557,147.0337
-41.3558,147.0337
-41.3557,147.0337
end
start,Lyons
-41.3345,147.0452
-41.3262,147.0424
-41.3295,147.0456
-41.3345,147.0452
end
start,Lyons
-41.3253,147.0421
-41.3250,147.0420
-41.3252,147.0421
-41.3253,147.0421
end
start,Lyons
-41.3246,147.0419
-41.3186,147.0399
-41.3172,147.0312
-41.3184,147.0395
-41.3186,147.0400
-41.3196,147.0421
-41.3206,147.0437
-41.3237,147.0448
-41.3246,147.0419
end
start,Lyons
-41.3170,147.0299
-41.3155,147.0206
-41.3149,147.0244
-41.3170,147.0299
end
start,Lyons
-41.3155,147.0205
-41.3154,147.0201
-41.3154,147.0201
-41.3153,147.0204
-41.3155,147.0205
end
start,Lyons
-41.3087,146.9781
-41.3087,146.9781
-41.3087,146.9781
-41.3087,146.9781
end
start,Lyons
-41.2829,147.0079
-41.2763,147.0153
-41.2763,147.0153
-41.2782,147.0155
-41.2797,147.0133
-41.2835,147.0137
-41.2829,147.0079
end
start,Lyons
-41.2593,147.0000
-41.2585,146.9999
-41.2583,147.0006
-41.2584,147.0006
-41.2593,147.0000
end
start,Lyons
-41.2523,146.9937
-41.2511,146.9927
-41.2513,146.9936
-41.2523,146.9937
end
start,Lyons
-41.2332,146.9765
-41.2332,146.9765
-41.2332,146.9765
-41.2332,146.9765
end
start,Lyons
-41.2288,146.9456
-41.2288,146.9456
-41.2288,146.9456
-41.2288,146.9456
-41.2288,146.9456
end
start,Lyons
-41.2286,146.9456
-41.2275,146.9456
-41.2280,146.9458
-41.2286,146.9456
end
start,Lyons
-41.2253,146.9455
-41.2238,146.9454
-41.2245,146.9456
-41.2253,146.9455
end
start,Lyons
-41.2197,146.9452
-41.2178,146.9451
-41.2184,146.9455
-41.2197,146.9452
end
start,Lyons
-41.2166,146.9451
-41.2104,146.9448
-41.2142,146.9460
-41.2166,146.9451
end
start,Lyons
-41.2076,146.9447
-41.2065,146.9446
-41.2071,146.9451
-41.2076,146.9447
end
start,Lyons
-41.2065,146.9446
-41.2065,146.9444
-41.2065,146.9445
-41.2065,146.9446
end
start,Lyons
-41.2101,146.9134
-41.2101,146.9135
-41.2101,146.9135
-41.2101,146.9134
end
start,Lyons
-41.2068,146.9163
-41.1978,146.9238
-41.2013,146.9266
-41.1999,146.9324
-41.2076,146.9229
-41.2083,146.9191
-41.2068,146.9163
end
start,Lyons
-41.1820,146.9378
-41.1824,146.9388
-41.1823,146.9381
-41.1820,146.9378
end
start,Lyons
-41.1912,146.9593
-41.1912,146.9593
-41.1912,146.9593
-41.1912,146.9593
end
start,Lyons
-41.1912,146.9593
-41.1914,146.9597
-41.1913,146.9594
-41.1912,146.9593
end
start,Lyons
-41.1921,146.9612
-41.1921,146.9612
-41.1900,146.9654
-41.1914,146.9637
-41.1918,146.9629
-41.1921,146.9615
-41.1921,146.9613
-41.1921,146.9612
-41.1921,146.9612
end
start,Lyons
-41.1873,146.9620
-41.1869,146.9616
-41.1871,146.9620
-41.1873,146.9620
end
start,Lyons
-41.1863,146.9608
-41.1771,146.9496
-41.1797,146.9563
-41.1863,146.9608
end
start,Lyons
-41.1758,146.9479
-41.1755,146.9476
-41.1755,146.9486
-41.1755,146.9486
-41.1758,146.9479
end
start,Lyons
-41.1475,146.9132
-41.1429,146.9075
-41.1460,146.9156
-41.1475,146.9132
end
start,Lyons
-41.1370,146.9004
-41.1369,146.9003
-41.1370,146.9003
-41.1370,146.9004
end
start,Lyons
-41.1369,146.9003
-41.1369,146.9002
-41.1369,146.9002
-41.1369,146.9003
end
start,Lyons
-41.1369,146.8933
-41.1366,146.8616
-41.1306,146.8772
-41.1315,146.8838
-41.1358,146.8888
-41.1369,146.8933
end
start,Lyons
-41.1364,146.8389
-41.1363,146.8362
-41.1353,146.8379
-41.1364,146.8389
end
start,Lyons
-41.1363,146.8277
-41.1363,146.8277
-41.1363,146.8277
-41.1363,146.8277
end
start,Lyons
-41.1362,146.8277
-41.1313,146.8276
-41.1259,146.8308
-41.1251,146.8338
-41.1278,146.8315
-41.1347,146.8329
-41.1362,146.8277
end
start,Lyons
-41.1100,146.8269
-41.1089,146.8269
-41.1098,146.8271
-41.1100,146.8269
end
start,Lyons
-41.1082,146.8269
-41.1080,146.8269
-41.1081,146.8269
-41.1082,146.8269
end
start,Lyons
-41.1080,146.8269
-41.1078,146.8267
-41.1079,146.8268
-41.1080,146.8269
end
start,Lyons
-41.1073,146.8263
-41.1070,146.8261
-41.1060,146.8268
-41.1052,146.8277
-41.1042,146.8276
-41.1028,146.8309
-41.1030,146.8320
-41.1043,146.8277
-41.1053,146.8280
-41.1073,146.8263
end
start,Lyons
-41.0895,146.8130
-41.0890,146.8127
-41.0892,146.8129
-41.0895,146.8130
end
start,Lyons
-41.0871,146.8112
-41.0792,146.8053
-41.0835,146.8112
-41.0871,146.8112
end
start,Lyons
-41.0778,146.8043
-41.0651,146.7948
-41.0645,146.7987
-41.0694,146.8004
-41.0695,146.8038
-41.0746,146.8036
-41.0761,146.8053
-41.0778,146.8043
end
start,Lyons
-41.0648,146.7946
-41.0632,146.7933
-41.0631,146.7933
-41.0633,146.7945
-41.0648,146.7946
end
start,Lyons
-41.0629,146.7932
-41.0615,146.7921
-41.0624,146.7935
-41.0629,146.7932
end
start,Lyons
-41.0616,148.2968
-41.0619,148.2968
-41.0615,148.2967
-41.0616,148.2968
end
start,Lyons
-41.5018,148.2709
-41.5024,148.2709
-41.5015,148.2707
-41.5018,148.2709
end
start,Lyons
-41.8663,148.2913
-41.8663,148.2915
-41.8664,148.2915
-41.8664,148.2914
-41.8663,148.2913
end
start,Lyons
-42.8446,147.8837
-42.8455,147.8840
-42.8455,147.8840
-42.8441,147.8832
-42.8446,147.8837
end
start,Lyons
-42.2321,148.3291
-42.2323,148.3290
-42.2319,148.3287
-42.2320,148.3291
-42.2321,148.3291
end
start,Lyons
-42.1345,148.3202
-42.1346,148.3200
-42.1343,148.3200
-42.1343,148.3201
-42.1345,148.3202
end
start,Lyons
-42.2705,148.3082
-42.2704,148.3089
-42.2707,148.3094
-42.2710,148.3092
-42.2705,148.3082
end
start,Lyons
-41.8684,148.2957
-41.8683,148.2958
-41.8684,148.2961
-41.8686,148.2953
-41.8684,148.2957
end
start,Lyons
-43.2156,147.9948
-43.2153,147.9957
-43.2158,147.9960
-43.2160,147.9951
-43.2156,147.9948
end
start,Lyons
-43.1000,147.9716
-43.1005,147.9719
-43.1007,147.9714
-43.1000,147.9710
-43.1000,147.9716
end
start,Lyons
-43.2179,147.9656
-43.2174,147.9652
-43.2171,147.9659
-43.2178,147.9660
-43.2179,147.9656
end
start,Lyons
-43.2390,147.7942
-43.2391,147.7937
-43.2384,147.7935
-43.2385,147.7939
-43.2390,147.7942
end
start,Lyons
-43.2251,147.7815
-43.2249,147.7818
-43.2251,147.7822
-43.2253,147.7817
-43.2251,147.7815
end
start,Lyons
-43.1550,147.6961
-43.1549,147.6964
-43.1550,147.6965
-43.1551,147.6963
-43.1550,147.6961
end
start,Lyons
-43.1550,147.6954
-43.1551,147.6957
-43.1553,147.6956
-43.1553,147.6954
-43.1550,147.6954
end
