start,Barker
-32.3987,133.8935
-32.3995,133.8971
-32.3989,133.8933
-32.4004,133.8949
-32.4016,133.8943
-32.4005,133.8940
-32.3990,133.8918
-32.3987,133.8896
-32.4004,133.8929
-32.4034,133.8938
-32.4013,133.8926
-32.4023,133.8867
-32.4066,133.8895
-32.4076,133.8916
-32.4083,133.8911
-32.4082,133.8908
-32.4084,133.8911
-32.4099,133.8900
-32.4092,133.8883
-32.4115,133.8890
-32.4140,133.8947
-32.4129,133.8969
-32.4112,133.8912
-32.4097,133.8951
-32.4097,133.8951
-32.4134,133.9055
-32.4134,133.9055
-32.4141,133.9041
-32.4130,133.9043
-32.4125,133.9017
-32.4133,133.8973
-32.4160,133.8990
-32.4157,133.8918
-32.4188,133.8936
-32.4199,133.8889
-32.4231,133.8874
-32.4266,133.8913
-32.4267,133.8934
-32.4288,133.8937
-32.4280,133.9008
-32.4254,133.9017
-32.4257,133.9037
-32.4294,133.9013
-32.4261,133.9057
-32.4273,133.9135
-32.4276,133.9140
-32.4282,133.9166
-32.4279,133.9169
-32.4283,133.9193
-32.4268,133.9217
-32.4267,133.9237
-32.4250,133.9246
-32.4224,133.9289
-32.4217,133.9309
-32.4229,133.9311
-32.4198,133.9341
-32.4206,133.9386
-32.4189,133.9381
-32.4153,133.9418
-32.4147,133.9417
-32.4115,133.9469
-32.4115,133.9469
-32.4115,133.9469
-32.4080,133.9490
-32.4043,133.9482
-32.4032,133.9484
-32.4021,133.9505
-32.3988,133.9519
-32.3885,133.9510
-32.3884,133.9510
-32.3621,133.9311
-32.3618,133.9310
-32.3616,133.9307
-32.3364,133.9117
-32.3325,133.9110
-32.3182,133.9019
-32.3132,133.8941
-32.2805,133.8693
-32.2805,133.8693
-32.2804,133.8693
-32.2719,133.8562
-32.2676,133.8538
-32.2629,133.8476
-32.2563,133.8428
-32.2539,133.8353
-32.2553,133.8307
-32.2542,133.8289
-32.2539,133.8290
-32.2514,133.8258
-32.2478,133.8252
-32.2472,133.8181
-32.2472,133.8181
-32.2450,133.8193
-32.2428,133.8271
-32.2375,133.8255
-32.2339,133.8214
-32.2315,133.8142
-32.2311,133.8060
-32.2311,133.8060
-32.2356,133.8068
-32.2402,133.8047
-32.2431,133.8083
-32.2450,133.8005
-32.2469,133.8011
-32.2537,133.7884
-32.2532,133.7862
-32.2541,133.7816
-32.2573,133.7761
-32.2612,133.7744
-32.2638,133.7697
-32.2638,133.7697
-32.2638,133.7697
-32.2262,133.7613
-32.2243,133.7622
-32.2161,133.7592
-32.2097,133.7596
-32.2058,133.7567
-32.2015,133.7450
-32.2051,133.7397
-32.2050,133.7373
-32.2038,133.7380
-32.1986,133.7332
-32.1982,133.7256
-32.1962,133.7228
-32.1949,133.7149
-32.1966,133.7024
-32.1986,133.6994
-32.1993,133.6875
-32.2026,133.6791
-32.2026,133.6791
-32.1940,133.6816
-32.1929,133.6829
-32.1874,133.6835
-32.1837,133.6846
-32.1791,133.6881
-32.1741,133.6874
-32.1658,133.6898
-32.1654,133.6914
-32.1613,133.6945
-32.1552,133.6929
-32.1477,133.6840
-32.1426,133.6747
-32.1438,133.6657
-32.1473,133.6618
-32.1481,133.6595
-32.1445,133.6427
-32.1419,133.6503
-32.1431,133.6554
-32.1406,133.6631
-32.1349,133.6707
-32.1280,133.6722
-32.1210,133.6706
-32.1122,133.6726
-32.1094,133.6710
-32.1070,133.6715
-32.1038,133.6668
-32.1040,133.6660
-32.1011,133.6531
-32.0986,133.6513
-32.0959,133.6437
-32.0979,133.6390
-32.0964,133.6324
-32.0954,133.6329
-32.0938,133.6279
-32.0906,133.6282
-32.0921,133.6209
-32.0860,133.6136
-32.0845,133.5999
-32.0872,133.5922
-32.0872,133.5922
-32.0872,133.5922
-32.0959,133.5816
-32.1040,133.5779
-32.1066,133.5796
-32.1174,133.5725
-32.1174,133.5725
-32.1227,133.5739
-32.1239,133.5758
-32.1281,133.5780
-32.1299,133.5770
-32.1323,133.5777
-32.1409,133.5846
-32.1409,133.5846
-32.1409,133.5846
-32.1434,133.5790
-32.1468,133.5775
-32.1499,133.5713
-32.1552,133.5671
-32.1589,133.5558
-32.1695,133.5534
-32.1695,133.5534
-32.1553,133.5221
-32.1553,133.5221
-32.1482,133.5229
-32.1429,133.5249
-32.1418,133.5236
-32.1391,133.5239
-32.1371,133.5251
-32.1380,133.5240
-32.1274,133.5252
-32.1274,133.5252
-32.1274,133.5252
-32.1274,133.5252
-32.1334,133.5167
-32.1319,133.5131
-32.1346,133.5150
-32.1348,133.5148
-32.1371,133.5090
-32.1396,133.5079
-32.1419,133.5047
-32.1419,133.5047
-32.1437,133.5044
-32.1427,133.5069
-32.1463,133.5097
-32.1440,133.5102
-32.1442,133.5126
-32.1427,133.5120
-32.1429,133.5139
-32.1436,133.5142
-32.1430,133.5151
-32.1432,133.5163
-32.1471,133.5159
-32.1458,133.5172
-32.1533,133.5113
-32.1533,133.5113
-32.1533,133.5113
-32.1506,133.4967
-32.1506,133.4967
-32.1396,133.5002
-32.1392,133.5012
-32.1310,133.5029
-32.1310,133.5029
-32.1310,133.5029
-32.1310,133.5029
-32.1283,133.4995
-32.1286,133.4927
-32.1263,133.4831
-32.1262,133.4831
-32.1262,133.4831
-32.1242,133.4857
-32.1210,133.4864
-32.1199,133.4855
-32.1133,133.4881
-32.1128,133.4894
-32.1117,133.4887
-32.1098,133.4894
-32.1098,133.4894
-32.1098,133.4894
-32.1098,133.4894
-32.1062,133.4832
-32.1042,133.4843
-32.1031,133.4808
-32.1038,133.4792
-32.1001,133.4727
-32.1001,133.4727
-32.0999,133.4678
-32.1020,133.4659
-32.1029,133.4604
-32.1126,133.4510
-32.1126,133.4510
-32.1126,133.4510
-32.1197,133.4491
-32.1360,133.4514
-32.1360,133.4514
-32.1286,133.4438
-32.1266,133.4431
-32.1260,133.4411
-32.1230,133.4380
-32.1288,133.4246
-32.1287,133.4245
-32.1282,133.4191
-32.1316,133.4132
-32.1345,133.4113
-32.1364,133.4070
-32.1371,133.4004
-32.1415,133.3951
-32.1445,133.3955
-32.1484,133.3935
-32.1500,133.3970
-32.1551,133.3960
-32.1566,133.3980
-32.1593,133.3923
-32.1595,133.3954
-32.1614,133.3961
-32.1628,133.3998
-32.1645,133.3978
-32.1690,133.4008
-32.1681,133.4043
-32.1697,133.4080
-32.1777,133.4117
-32.1777,133.4117
-32.1777,133.4117
-32.1777,133.4117
-32.1777,133.4117
-32.1783,133.4152
-32.1772,133.4160
-32.1762,133.4260
-32.1804,133.4265
-32.1761,133.4268
-32.1760,133.4278
-32.1788,133.4297
-32.1777,133.4342
-32.1763,133.4371
-32.1750,133.4374
-32.1721,133.4643
-32.1721,133.4643
-32.1738,133.4640
-32.1740,133.4665
-32.1804,133.4740
-32.1811,133.4742
-32.1857,133.4788
-32.1882,133.4789
-32.1884,133.4828
-32.1898,133.4849
-32.1905,133.4858
-32.1944,133.4864
-32.1943,133.4902
-32.1956,133.4918
-32.1956,133.4918
-32.2021,133.4892
-32.2033,133.4881
-32.2061,133.4877
-32.2061,133.4877
-32.2061,133.4877
-32.2035,133.4857
-32.2003,133.4883
-32.1989,133.4854
-32.1962,133.4856
-32.1880,133.4707
-32.1785,133.4462
-32.1785,133.4462
-32.1785,133.4462
-32.1787,133.4359
-32.1846,133.4256
-32.1880,133.4247
-32.1909,133.4287
-32.1921,133.4283
-32.1908,133.4255
-32.1940,133.4264
-32.1979,133.4234
-32.1979,133.4234
-32.1981,133.4207
-32.1963,133.4193
-32.1946,133.4130
-32.1957,133.4091
-32.1985,133.4083
-32.1990,133.4072
-32.1992,133.4048
-32.1974,133.4035
-32.1951,133.3951
-32.2002,133.3897
-32.2002,133.3897
-32.2002,133.3897
-32.1972,133.3854
-32.1940,133.3847
-32.1888,133.3714
-32.1800,133.3378
-32.1822,133.3315
-32.1798,133.3227
-32.1798,133.3227
-32.1809,133.3098
-32.1809,133.2930
-32.1835,133.2782
-32.1874,133.2741
-32.1879,133.2741
-32.2108,133.2531
-32.2081,133.2510
-32.2071,133.2530
-32.2051,133.2525
-32.2039,133.2463
-32.1908,133.2300
-32.1870,133.2212
-32.1842,133.2085
-32.1737,133.1869
-32.1700,133.1646
-32.1710,133.1553
-32.1748,133.1466
-32.1844,133.1426
-32.1875,133.1447
-32.1876,133.1469
-32.2087,133.1257
-32.2087,133.1257
-32.2087,133.1257
-32.2033,133.1278
-32.2022,133.1308
-32.1978,133.1333
-32.1940,133.1312
-32.1939,133.1311
-32.1874,133.1335
-32.1874,133.1336
-32.1853,133.1368
-32.1799,133.1399
-32.1748,133.1381
-32.1748,133.1381
-32.1748,133.1381
-32.1682,133.1341
-32.1479,133.1144
-32.1270,133.0883
-32.1270,133.0883
-32.1270,133.0883
-32.1041,133.0535
-32.0987,133.0353
-32.0946,133.0277
-32.0901,133.0208
-32.0834,133.0066
-32.0834,133.0066
-32.0834,133.0066
-32.0834,133.0066
-32.0836,133.0030
-32.0869,133.0023
-32.0879,132.9967
-32.0947,132.9887
-32.0976,132.9880
-32.0981,132.9893
-32.1065,132.9795
-32.1065,132.9795
-32.1065,132.9795
-32.1018,132.9799
-32.1000,132.9821
-32.0971,132.9826
-32.0951,132.9804
-32.0899,132.9809
-32.0893,132.9817
-32.0820,132.9815
-32.0819,132.9815
-32.0794,132.9788
-32.0785,132.9790
-32.0725,132.9742
-32.0652,132.9636
-32.0652,132.9636
-32.0652,132.9636
-32.0542,132.9472
-32.0543,132.9432
-32.0409,132.9181
-32.0405,132.9175
-32.0404,132.9171
-32.0289,132.8956
-32.0284,132.8948
-32.0262,132.8941
-32.0257,132.8911
-32.0224,132.8884
-32.0117,132.8709
-32.0092,132.8701
-32.0018,132.8599
-32.0012,132.8531
-31.9946,132.8489
-31.9815,132.8264
-31.9619,132.7850
-31.9493,132.7465
-31.9493,132.7465
-31.9493,132.7465
-31.9500,132.7367
-31.9502,132.7366
-31.9532,132.7038
-31.9528,132.7036
-31.9523,132.7003
-31.9538,132.6966
-31.9539,132.6957
-31.9514,132.6934
-31.9506,132.6869
-31.9550,132.6829
-31.9545,132.6801
-31.9554,132.6792
-31.9559,132.6738
-31.9558,132.6736
-31.9560,132.6731
-31.9563,132.6699
-31.9552,132.6696
-31.9565,132.6672
-31.9567,132.6653
-31.9557,132.6626
-31.9571,132.6605
-31.9571,132.6605
-31.9571,132.6605
-31.9552,132.6582
-31.9481,132.6555
-31.9483,132.6537
-31.9501,132.6532
-31.9454,132.6457
-31.9464,132.6437
-31.9415,132.6299
-31.9343,132.5952
-31.9343,132.5952
-31.9343,132.5951
-31.9328,132.5536
-31.9349,132.5313
-31.9349,132.5313
-31.9349,132.5313
-31.9417,132.4944
-31.9462,132.4784
-31.9462,132.4784
-31.9462,132.4784
-31.9607,132.4550
-31.9707,132.4464
-31.9910,132.4378
-32.0009,132.4379
-32.0084,132.4439
-32.0086,132.4467
-32.0072,132.4449
-32.0070,132.4453
-32.0300,132.4732
-32.0110,132.4379
-32.0107,132.4380
-32.0108,132.4377
-32.0073,132.4311
-32.0067,132.4307
-31.9997,132.4209
-31.9988,132.4154
-31.9988,132.4154
-31.9988,132.4154
-31.9988,132.4154
-32.0017,132.3934
-32.0040,132.3912
-32.0116,132.3564
-32.0115,132.3532
-32.0144,132.3431
-32.0144,132.3431
-32.0144,132.3431
-32.0144,132.3431
-32.0180,132.3404
-32.0193,132.3405
-32.0263,132.3366
-32.0260,132.3361
-32.0290,132.3351
-32.0290,132.3351
-32.0290,132.3351
-32.0261,132.3250
-32.0274,132.3230
-32.0260,132.3219
-32.0276,132.3196
-32.0263,132.3182
-32.0283,132.3082
-32.0260,132.3066
-32.0274,132.3033
-32.0250,132.2946
-32.0262,132.2930
-32.0224,132.2856
-32.0240,132.2767
-32.0275,132.2716
-32.0282,132.2715
-32.0277,132.2347
-32.0249,132.2255
-32.0246,132.2193
-32.0271,132.2131
-32.0241,132.2073
-32.0269,132.2075
-32.0243,132.2045
-32.0273,132.2029
-32.0272,132.2007
-32.0272,132.2006
-32.0229,132.1958
-32.0214,132.1889
-32.0181,132.1840
-32.0182,132.1821
-32.0137,132.1729
-32.0047,132.1662
-32.0046,132.1611
-32.0027,132.1611
-32.0013,132.1572
-32.0030,132.1511
-32.0030,132.1511
-32.0012,132.1513
-31.9995,132.1479
-31.9991,132.1475
-31.9935,132.1458
-31.9823,132.1350
-31.9802,132.1308
-31.9759,132.1314
-31.9748,132.1287
-31.9712,132.1280
-31.9707,132.1254
-31.9679,132.1243
-31.9677,132.1217
-31.9611,132.1168
-31.9589,132.1156
-31.9553,132.1173
-31.9465,132.1127
-31.9481,132.1106
-31.9414,132.1041
-31.9301,132.0843
-31.9177,132.0730
-31.9177,132.0729
-31.9177,132.0729
-31.8473,131.9608
-31.8423,131.9541
-31.8366,131.9439
-31.8224,131.9213
-31.8142,131.9094
-31.8108,131.9027
-31.7787,131.8516
-31.7622,131.8290
-31.7448,131.8027
-31.7346,131.7815
-31.7202,131.7585
-31.7202,131.7585
-31.6814,131.6830
-31.6276,131.5699
-31.5959,131.4995
-31.5832,131.4664
-31.5718,131.4421
-31.5665,131.4278
-31.5638,131.4224
-31.5639,131.4207
-31.5628,131.4177
-31.5619,131.4170
-31.5621,131.4159
-31.5607,131.4120
-31.5593,131.4103
-31.5585,131.4060
-31.5547,131.3957
-31.5532,131.3925
-31.5533,131.3920
-31.5508,131.3853
-31.5487,131.3847
-31.5452,131.3763
-31.5456,131.3722
-31.5408,131.3647
-31.5374,131.3518
-31.5343,131.3476
-31.5251,131.3234
-31.5216,131.3184
-31.5052,131.2774
-31.5045,131.2720
-31.4922,131.2447
-31.4896,131.2330
-31.4863,131.2279
-31.4720,131.1868
-31.4636,131.1486
-31.4636,131.1486
-31.4636,131.1486
-31.4647,131.1285
-31.4758,131.1148
-31.4765,131.1097
-31.4819,131.1015
-31.4908,131.0817
-31.4909,131.0817
-31.5376,131.0263
-31.5376,131.0263
-31.5376,131.0263
-31.6056,130.8061
-31.6056,130.8061
-31.6056,130.8061
-31.5991,130.6614
-31.5886,130.5993
-31.5857,130.5679
-31.5874,130.5399
-31.5923,130.5253
-31.5925,130.5130
-31.5908,130.4744
-31.5835,130.4259
-31.5848,130.4067
-31.5832,130.3876
-31.5846,130.3769
-31.5836,130.3449
-31.5811,130.3357
-31.5799,130.3137
-31.5736,130.2750
-31.5737,130.2473
-31.5796,130.2226
-31.5765,130.1521
-31.5864,130.0179
-31.5861,130.0106
-31.5883,129.9929
-31.5905,129.9630
-31.5886,129.9383
-31.5902,129.9182
-31.5956,129.8859
-31.5963,129.8842
-31.6226,129.5277
-31.6226,129.5277
-31.6226,129.5277
-31.6406,129.3809
-31.6402,129.3701
-31.6453,129.3422
-31.6460,129.3364
-31.6456,129.3261
-31.6479,129.3174
-31.6494,129.2949
-31.6517,129.2892
-31.6519,129.2716
-31.6541,129.2456
-31.6560,129.2397
-31.6586,129.1947
-31.6678,129.1395
-31.6691,129.1006
-31.6741,129.0528
-31.6792,129.0290
-31.6846,129.0166
-31.6870,129.0013
-31.6528,129.0013
-25.9986,129.0018
-25.9994,131.7513
-25.9963,140.9964
-25.9963,140.9993
-28.9991,140.9992
-33.3111,141.0023
-33.3111,140.3747
-34.0048,140.3734
-34.0057,140.2161
-34.0160,140.2161
-33.9985,140.2160
-33.9452,140.2159
-33.9436,139.8572
-33.8753,139.8570
-33.8751,139.6999
-33.8007,139.6997
-33.8030,139.3558
-34.1260,139.3567
-34.1754,139.3580
-34.2091,139.3510
-34.3193,139.3507
-34.3193,139.2642
-34.2958,139.2643
-34.3108,139.2151
-34.3100,139.2092
-34.3121,139.1996
-34.3214,139.1911
-34.3269,139.1715
-34.3257,139.1683
-34.3271,139.1627
-34.3319,139.1584
-34.3328,139.1555
-34.3352,139.1558
-34.3330,139.1484
-34.3300,139.1053
-34.3199,139.1132
-34.3181,139.1222
-34.3150,139.1273
-34.3066,139.0338
-34.3040,139.0357
-34.2968,139.0365
-34.2912,139.0432
-34.2893,139.0403
-34.2822,139.0434
-34.2738,139.0417
-34.2726,139.0445
-34.2704,139.0446
-34.2667,139.0491
-34.2613,139.0451
-34.2606,139.0484
-34.2563,139.0502
-34.2539,139.0486
-34.2509,139.0515
-34.2485,139.0480
-34.2451,139.0492
-34.2443,139.0449
-34.2415,139.0421
-34.2428,139.0386
-34.2426,139.0270
-34.2449,139.0213
-34.2422,139.0173
-34.2464,139.0106
-34.2429,139.0071
-34.2479,139.0013
-34.2530,138.9988
-34.2553,138.9997
-34.2557,138.9949
-34.2540,138.9929
-34.2568,138.9868
-34.2592,138.9855
-34.2574,138.9838
-34.2534,138.9854
-34.2543,138.9780
-34.2270,138.9758
-34.2018,138.9658
-34.1979,138.9704
-34.1836,138.9757
-34.1753,138.9617
-34.1706,138.9651
-34.1605,138.9672
-34.1537,138.9666
-34.1465,138.9635
-34.1404,138.9647
-34.1371,138.9617
-34.1330,138.9629
-34.1208,138.9609
-34.1152,138.9632
-34.0736,138.9589
-34.0386,138.9616
-34.0362,138.9630
-34.0264,138.9599
-34.0203,138.9642
-34.0046,138.9650
-33.9954,138.9614
-33.9930,138.9644
-33.9885,138.9609
-33.9768,138.9605
-33.9659,138.9580
-33.9632,138.9512
-33.9660,138.9339
-33.9656,138.9201
-33.9622,138.9164
-33.9572,138.9166
-33.9551,138.9150
-33.9525,138.9167
-33.9451,138.9151
-33.9384,138.9156
-33.9285,138.9144
-33.9237,138.9113
-33.9097,138.9104
-33.9086,138.9089
-33.9037,138.9099
-33.8987,138.9081
-33.8966,138.9135
-33.8886,138.9121
-33.8854,138.9149
-33.8814,138.9158
-33.8811,138.9258
-33.8783,138.9271
-33.8744,138.9205
-33.8739,138.9147
-33.8710,138.9146
-33.8680,138.9093
-33.8608,138.9047
-33.8545,138.8981
-33.8471,138.8210
-33.8498,138.8142
-33.8489,138.8079
-33.8452,138.8045
-33.8371,138.7215
-33.8207,138.7286
-33.8072,138.7309
-33.8013,138.7305
-33.7932,138.7327
-33.7711,138.7336
-33.7518,138.7291
-33.7302,138.7207
-33.7110,138.7164
-33.7027,138.7115
-33.6842,138.7045
-33.6743,138.7032
-33.6586,138.6974
-33.6591,138.5447
-33.6780,138.5431
-33.7206,138.5462
-33.7244,138.5476
-33.7418,138.5470
-33.7469,138.5440
-33.7494,138.5442
-33.7525,138.5472
-33.7619,138.5431
-33.7663,138.5437
-33.7674,138.5410
-33.7738,138.5434
-33.7838,138.5422
-33.7894,138.5482
-33.7936,138.5490
-33.7968,138.5310
-33.9505,138.5701
-33.9464,138.5946
-33.9729,138.5933
-33.9913,138.5851
-34.0346,138.5783
-34.0278,138.5163
-34.0326,138.4901
-34.0381,138.4757
-34.0366,138.4613
-34.0358,138.4105
-33.9906,138.4024
-33.9566,138.3939
-33.9449,138.3197
-33.9423,138.3087
-33.9332,138.2900
-33.9399,138.2750
-33.9514,138.2754
-33.9518,138.2588
-33.9700,138.2588
-33.9811,138.2666
-33.9879,138.2736
-33.9910,138.2736
-33.9911,138.1447
-34.0928,138.1448
-34.0928,138.1183
-34.1098,138.1184
-34.1172,138.1278
-34.1172,138.1218
-34.1217,138.1271
-34.1319,138.1272
-34.1317,138.0957
-34.1338,138.0940
-34.1319,138.0878
-34.1335,138.0774
-34.1408,138.0681
-34.1466,138.0665
end
start,Grey
-33.6092,137.9045
-33.6095,137.9043
-33.6090,137.9038
-33.6092,137.9045
end
start,Grey
-33.5526,137.9353
-33.5526,137.9353
-33.5526,137.9353
-33.5526,137.9353
-33.5526,137.9353
end
start,Grey
-34.7450,135.8720
-34.7454,135.8732
-34.7456,135.8730
-34.7450,135.8720
end
start,Grey
-34.6411,135.3735
-34.6408,135.3766
-34.6417,135.3739
-34.6411,135.3735
end
start,Grey
-32.7250,134.1550
-32.7262,134.1575
-32.7255,134.1547
-32.7250,134.1550
end
start,Grey
-32.4566,134.0834
-32.4578,134.0855
-32.4587,134.0845
-32.4570,134.0832
-32.4566,134.0834
end
start,Grey
-32.1433,133.5175
-32.1435,133.5190
-32.1435,133.5190
-32.1452,133.5176
-32.1433,133.5175
end
start,Grey
-31.6865,129.0013
-31.6870,129.0013
-31.6870,129.0013
-31.6865,129.0013
end
start,Grey
-25.9963,140.9993
-25.9963,140.9968
-25.9963,140.9993
-25.9963,140.9993
end
start,Grey
-32.5732,137.8202
-32.5703,137.8220
-32.5666,137.8222
-32.5666,137.8222
-32.5708,137.8222
-32.5732,137.8207
-32.5754,137.8221
-32.5732,137.8202
end
start,Grey
-34.9328,135.8736
-34.9328,135.8736
-34.9325,135.8732
-34.9324,135.8732
-34.9324,135.8734
-34.9324,135.8737
-34.9325,135.8737
-34.9328,135.8736
-34.9328,135.8736
end
start,Grey
-35.0288,136.9240
-35.0286,136.9248
-35.0285,136.9255
-35.0291,136.9260
-35.0291,136.9260
-35.0292,136.9255
-35.0294,136.9246
-35.0294,136.9246
-35.0288,136.9240
end
start,Grey
-34.8876,135.8495
-34.8874,135.8496
-34.8873,135.8499
-34.8874,135.8501
-34.8875,135.8501
-34.8877,135.8500
-34.8878,135.8497
-34.8877,135.8495
-34.8876,135.8495
end
start,Adelaide
-34.9392,138.6424
-34.9401,138.6244
-34.9645,138.6264
-34.9672,138.5729
-34.9217,138.5695
-34.9119,138.5644
-34.8884,138.5701
-34.8807,138.5575
-34.8757,138.5572
-34.8747,138.5816
-34.8584,138.5782
-34.8495,138.5793
-34.8468,138.6353
-34.8711,138.6371
-34.8793,138.6264
-34.8873,138.6351
-34.8900,138.6282
-34.8936,138.6267
-34.8936,138.6249
-34.8979,138.6376
-34.8964,138.6391
-34.9392,138.6424
end
start,Boothby
-35.0505,138.5060
-35.0411,138.5119
-35.0383,138.5153
-35.0321,138.5176
-35.0321,138.5176
-35.0321,138.5176
-34.9972,138.5103
-34.9954,138.5571
-34.9936,138.5587
-34.9928,138.5749
-34.9672,138.5729
-34.9633,138.6440
-34.9656,138.6480
-34.9717,138.6508
-34.9730,138.6537
-34.9672,138.6661
-34.9675,138.6706
-34.9743,138.6715
-34.9744,138.6753
-34.9816,138.6651
-34.9857,138.6694
-34.9852,138.6737
-34.9894,138.6712
-34.9906,138.6752
-34.9990,138.6776
-34.9999,138.6760
-35.0004,138.6800
-35.0073,138.6770
-35.0074,138.6813
-35.0156,138.6755
-35.0260,138.6716
-35.0294,138.6758
-35.0314,138.6754
-35.0306,138.6713
-35.0364,138.6649
-35.0352,138.6631
-35.0376,138.6601
-35.0364,138.6563
-35.0375,138.6552
-35.0354,138.6524
-35.0372,138.6415
-35.0318,138.6297
-35.0363,138.6235
-35.0396,138.6261
-35.0432,138.6238
-35.0474,138.6140
-35.0471,138.6205
-35.0496,138.6194
-35.0526,138.6208
-35.0540,138.6194
-35.0553,138.6207
-35.0605,138.6192
-35.0644,138.6254
-35.0648,138.6222
-35.0661,138.6220
-35.0689,138.6281
-35.0748,138.6267
-35.0786,138.6221
-35.0828,138.6221
-35.0861,138.6192
-35.0855,138.6171
-35.0876,138.6128
-35.0855,138.6066
-35.0880,138.5957
-35.0872,138.5883
-35.0836,138.5820
-35.0686,138.5830
-35.0630,138.5849
-35.0591,138.5792
-35.0513,138.5736
-35.0545,138.5676
-35.0549,138.5597
-35.0537,138.5595
-35.0556,138.5260
-35.0579,138.5259
-35.0564,138.5185
-35.0597,138.5091
-35.0594,138.5059
-35.0566,138.5037
-35.0505,138.5060
end
start,Hindmarsh
-34.8709,138.4794
-34.8651,138.4780
-34.8551,138.4765
-34.8501,138.4780
-34.8525,138.5021
-34.8798,138.5036
-34.8794,138.5127
-34.9063,138.5147
-34.9043,138.5658
-34.9119,138.5644
-34.9217,138.5695
-34.9928,138.5749
-34.9936,138.5587
-34.9954,138.5571
-34.9972,138.5103
-34.9754,138.5090
-34.9748,138.5107
-34.9696,138.5103
-34.9378,138.4978
-34.8709,138.4794
end
start,Hindmarsh
-34.9700,138.5719
-34.9701,138.5713
-34.9701,138.5710
-34.9700,138.5719
end
start,Kingston
-35.2856,138.4428
-35.2721,138.4432
-35.2721,138.4432
-35.2699,138.4451
-35.2689,138.4504
-35.2615,138.4599
-35.2579,138.4614
-35.2489,138.4619
-35.2452,138.4649
-35.2451,138.4672
-35.2391,138.4699
-35.2391,138.4699
-35.2141,138.4697
-35.2115,138.4708
-35.2033,138.4706
-35.1978,138.4696
-35.1647,138.4694
-35.1643,138.4699
-35.1588,138.4693
-35.1409,138.4692
-35.1403,138.4697
-35.1362,138.4692
-35.1171,138.4691
-35.1125,138.4708
-35.1102,138.4708
-35.1094,138.4690
-35.1094,138.4690
-35.1097,138.4717
-35.0947,138.4809
-35.0846,138.4935
-35.0803,138.4957
-35.0742,138.4953
-35.0562,138.5037
-35.0594,138.5059
-35.0597,138.5091
-35.0564,138.5185
-35.0579,138.5259
-35.0556,138.5260
-35.0537,138.5595
-35.0549,138.5597
-35.0545,138.5676
-35.0513,138.5736
-35.0591,138.5792
-35.0630,138.5849
-35.0791,138.5818
-35.0836,138.5820
-35.0839,138.5843
-35.0998,138.5855
-35.1006,138.5880
-35.1086,138.5953
-35.1158,138.5932
-35.1227,138.5868
-35.1293,138.5860
-35.1307,138.5955
-35.1338,138.5959
-35.1342,138.6046
-35.1326,138.6067
-35.1366,138.6071
-35.1376,138.6051
-35.1404,138.6060
-35.1416,138.6040
-35.1419,138.5963
-35.1463,138.5902
-35.1464,138.5862
-35.1479,138.5857
-35.1498,138.5886
-35.1522,138.5870
-35.1518,138.5835
-35.1558,138.5824
-35.1560,138.5797
-35.1606,138.5793
-35.1574,138.5725
-35.1588,138.5701
-35.1584,138.5660
-35.1618,138.5643
-35.1613,138.5566
-35.1587,138.5520
-35.1641,138.5477
-35.1612,138.5354
-35.1634,138.5346
-35.1653,138.5295
-35.1682,138.5301
-35.1688,138.5201
-35.1730,138.5204
-35.1749,138.5133
-35.1783,138.5082
-35.1776,138.5037
-35.1830,138.5037
-35.1852,138.4949
-35.1881,138.4958
-35.1902,138.4990
-35.1907,138.4903
-35.2050,138.4912
-35.2129,138.4900
-35.2186,138.4924
-35.2521,138.4949
-35.2864,138.4719
-35.3268,138.4743
-35.3353,138.4689
-35.3391,138.4634
-35.3490,138.4543
-35.3426,138.4429
-35.3341,138.4466
-35.3124,138.4477
-35.2908,138.4448
-35.2856,138.4428
end
start,Makin
-34.7682,138.7801
-34.7684,138.7752
-34.7702,138.7725
-34.7715,138.7716
-34.7735,138.7729
-34.7795,138.7687
-34.7809,138.7696
-34.7811,138.7680
-34.7782,138.7666
-34.7784,138.7638
-34.7842,138.7537
-34.7847,138.7592
-34.7865,138.7586
-34.7942,138.7617
-34.8010,138.7583
-34.8069,138.7508
-34.8144,138.7490
-34.8170,138.7534
-34.8207,138.7536
-34.8203,138.7569
-34.8230,138.7538
-34.8369,138.7461
-34.8406,138.7470
-34.8400,138.7390
-34.8431,138.7315
-34.8384,138.7307
-34.8371,138.7274
-34.8401,138.7248
-34.8406,138.7095
-34.8430,138.7049
-34.8480,138.6000
-34.7977,138.5965
-34.7965,138.5965
-34.7946,138.5967
-34.8004,138.6073
-34.7963,138.6110
-34.8003,138.6153
-34.7738,138.6388
-34.7832,138.6544
-34.7538,138.6793
-34.7556,138.6806
-34.7539,138.6957
-34.7562,138.7006
-34.7526,138.7048
-34.7556,138.7076
-34.7533,138.7093
-34.7558,138.7125
-34.7556,138.7194
-34.7516,138.7225
-34.7462,138.7223
-34.7362,138.7313
-34.7358,138.7368
-34.7380,138.7381
-34.7407,138.7373
-34.7422,138.7390
-34.7414,138.7441
-34.7446,138.7523
-34.7419,138.7586
-34.7436,138.7597
-34.7434,138.7659
-34.7402,138.7664
-34.7353,138.7698
-34.7348,138.7756
-34.7413,138.7707
-34.7458,138.7713
-34.7534,138.7684
-34.7567,138.7690
